"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS LACUSTRIS","ADICELLA REDUCTA","AESHNIDAE GEN. SP.","AGAPETUS SP.","AGRAYLEA MULTIPUNCTATA","AGRAYLEA SEXMACULATA","AGRYPNIA SP.","ALBOGLOSSIPHONIA HYALINA","AMPHINEMURA SP.","AMPULLACEANA BALTHICA","ANCYLUS FLUVIATILIS","ANISUS VORTEX","ANODONTA SP.","APHELOCHEIRUS AESTIVALIS","APLEXA HYPNORUM","ASELLIDAE GEN. SP.","ATHERIX IBIS","ATHRIPSODES SP.","ATRICHOPS CRASSIPES","BAETIDAE GEN. SP.","BATHYOMPHALUS CONTORTUS","BERAEODES MINUTUS","BITHYNIA LEACHII SSP.","BITHYNIA TENTACULATA","BRACHYCENTRUS SUBNUBILUS","BRACHYCERCUS HARRISELLA","BRACHYPTERA RISI","BRACHYPTERA SETICORNIS","BRYCHIUS ELEVATUS","BRYOZOA GEN. SP.","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CERACLEA SP.","CERATOPOGONIDAE GEN. SP.","CHALCOLESTES VIRIDIS","CHAOBORIDAE GEN. SP.","CHELICOROPHIUM CURVISPINUM","CHEUMATOPSYCHE LEPIDA","CHIRONOMIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CORBICULA FLUMINEA","CORDULEGASTER BOLTONII","CORIXIDAE GEN. SP.","CRUNOECIA IRRORATA SSP.","CULICIDAE GEN. SP.","DENDROCOELUM LACTEUM","DICRANOTA SP.","DIKEROGAMMARUS HAEMOBAPHES","DIKEROGAMMARUS HAEMOBAPHES/VILLOSUS","DIKEROGAMMARUS VILLOSUS","DINOCRAS CEPHALOTES","DIXA SP.","DREISSENA POLYMORPHA","DUGESIA SP.","DYTISCIDAE GEN. SP.","ECNOMUS TENELLUS","ELMIS SP.","ELODES SP.","EMPIDIDAE GEN. SP.","EPHEMERA SP.","EPHEMERELLA SP.","ERIOCHEIR SINENSIS","ERPOBDELLIDAE GEN. SP.","ESOLUS SP.","FREDERICELLA SULTANA","GALBA TRUNCATULA","GAMMAROIDEA GEN. SP.","GAMMARUS SP.","GERRIDAE GEN. SP.","GLOSSIPHONIA SP.","GLOSSOSOMA CONFORMIS","GOERIDAE GEN. SP.","GOMPHUS SP.","GYRAULUS SP.","GYRINUS SP.","HAEMOPIS SANGUISUGA","HALIPLUS SP.","HELOBDELLA STAGNALIS","HELOPHORUS SP.","HEMICLEPSIS MARGINATA","HEMIMYSIS ANOMALA","HEPTAGENIIDAE GEN. SP.","HETEROPTERA GEN. SP.","HYDRA SP.","HYDRAENA SP.","HYDROMETRA STAGNORUM","HYDROPHILIDAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILA SP.","HYDROPTILA SPARSA","IBISIA MARGINATA","ILYOCORIS CIMICOIDES SSP.","ISOPERLA SP.","ITHYTRICHIA LAMELLARIS","JAERA SARSI","LEPIDOPTERA GEN. SP.","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEPTOCERUS SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTES SPONSA","LEUCTRA SP.","LIBELLULA FULVA","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP.","LIMONIIDAE GEN. SP.","LIPONEURA SP.","LYMNAEA STAGNALIS","LYPE SP.","MICRASEMA LONGULUM","MICRASEMA MINIMUM","MOLANNA ANGUSTATA","MUSCULIUM LACUSTRE","MYSTACIDES SP.","NEMOURA SP.","NEMURELLA PICTETII","NEPA CINEREA","NOTERUS CLAVICORNIS","NOTIDOBIA CILIARIS","NOTONECTA SP.","ODONTOCERUM ALBICORNE","OECETIS SP.","OECISMUS MONEDULA SSP.","OLIGOCHAETA GEN. SP.","OLIGOSTOMIS RETICULATA","OPHIOGOMPHUS CECILIA","OPLODONTHA VIRIDULA","ORCHESTIA CAVIMANA","ORCONECTES LIMOSUS","ORECTOCHILUS VILLOSUS","ORTHETRUM CANCELLATUM","ORTHOTRICHIA SP.","OSMYLUS FULVICEPHALUS","OULIMNIUS SP.","OXYCERA SP.","OXYETHIRA SP.","PEDICIA SP.","PERLA ABDOMINALIS","PERLA MARGINATA","PERLODES DISPAR","PERLODES MICROCEPHALUS","PHRYGANEA SP.","PHYSA FONTINALIS","PHYSELLA ACUTA","PISCICOLIDAE GEN. SP.","PISIDIUM SP.","PLANORBIS CARINATUS","PLANORBIS PLANORBIS","PLATYCNEMIS PENNIPES","PLEA MINUTISSIMA SSP.","PLUMATELLA SP.","POLYCELIS NIGRA/TENUIS","POLYCENTROPODIDAE GEN. SP.","PONTOGAMMARUS ROBUSTOIDES","POTAMANTHUS LUTEUS","POTAMOPYRGUS ANTIPODARUM","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA PUSILLA","PTYCHOPTERA SP.","RADIX SP.","RANATRA LINEARIS","RHYACOPHILA SP.","SCIRTES SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SETODES PUNCTATUS","SIALIS SP.","SIMULIIDAE GEN. SP.","SIPHLONURUS AESTIVALIS","SIPHLONURUS ALTERNATUS","SIPHONOPERLA TORRENTIUM SSP.","SISYRA SP.","SOMATOCHLORA METALLICA","SPHAERIUM SP.","SPONGILLIDAE GEN. SP.","STAGNICOLA SP.","SYMPETRUM SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THAUMALEIDAE GEN. SP.","THEODOXUS FLUVIATILIS SSP.","THEROMYZON TESSULATUM","TINODES ROSTOCKI","TINODES WAENERI SSP.","TIPULIDAE GEN. SP.","TRIAENODES BICOLOR","UNIO PICTORUM SSP.","UNIO TUMIDUS SSP.","VALVATA SP.","VELIA CAPRAI SSP.","VELIA SAULII","VIVIPARUS SP.","YLODES SIMULANS","ZWICKNIA SP."
"GER_073_MZB_LO_15","GER_073_MZB_LO_15-25.06.2008","25.06.2008",2008,6,25,0,0,0,0,0,0,0,0,0,0,4.8,0,0,3.2,0,1.6,0.8,0,0.8,23.2,0,0,0,16,0,0,0,0,0,0,16,0.8,0.8,2.4,0,0,0,5.6,0,108.8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,9.6,0,0,2.4,0,0,0,0,0,7.2,0,0,0,0,12,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1.6,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,16,0,0,0,4,0,0,1.6,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2.4,1.6,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_15","GER_073_MZB_LO_15-04.06.2009","04.06.2009",2009,6,4,0,0,0,0,0,0,0,0,0,0.8,52,0,0,4.8,0,0,0,0,0,5.6,0,0,0,16,0,0,0,0,0,0,4,1.6,1.6,1.6,0,0,0,52,0,0,0,0,0,52,0,0,0,0,0,0,52,0,0,0,0,0,0,0.8,0,0,0.8,0,0,1.6,0,1.6,0,0,4,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0,2.4,0,0.8,0,0,1.6,0,0,0,0,0,0,0,0,0,16,0,0,21.6,0,0,0,0,0,16,4.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_15","GER_073_MZB_LO_15-10.05.2010","10.05.2010",2010,5,10,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,16,0,2.4,1.6,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,16,1.6,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_15","GER_073_MZB_LO_15-17.06.2015","17.06.2015",2015,6,17,0,0,0,0,0,0,0,0,0,0,16,0,0.8,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.8,0,0,0,0.8,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_15","GER_073_MZB_LO_15-01.06.2017","01.06.2017",2017,6,1,0,0,0,0,0,0,0,0,0,16,7.2,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,7.2,4.8,4.8,0,0,0,0,16,0,17.6,0.8,0,0,1.6,0,0,0.8,0,0,0,52,0,0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0.8,0,0,0,0,0,0,2.4,0,0,1.6,0,1.6,0,0,0,0,0,0,0,160.8,0,0,0,16,0,16,16,0,0,0,0,0,0,0,0,4,2.4,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_15","GER_073_MZB_LO_15-07.05.2018","07.05.2018",2018,5,7,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,3.2,16,16,0,0,0,0,16,0,0.8,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,2.4,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4.8,0,0,0,0,0,0.8,0,0,0,2.4,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-25.05.2007","25.05.2007",2007,5,25,0.8,0,0,0,0,0,0,0,0,0,2.4,0,0,160,0,4.8,16,16,0.8,109.6,0,0,0,52,0,0,0,0,0.8,0,2.4,104,104,0,3.2,0,0,0,0,62.4,0,0,0,0,0,0,0.8,4.8,0,0,0,0,0,0,4.8,4.8,0,5.6,0,0,52,0,0,16,0,0,0,0,520,0,5.6,0,52.8,0.8,0,0,0,0,4.8,0,0,0,20.8,0,0,0,0,0.8,161.6,52,52,0,0,0,5.6,0,0,0,52,0,4,0,0,0,104,19.2,1.6,0,0,0,0,0,0.8,0,0.8,0,0,0.8,0,0,0,0,4,0,146.4,0,0,0,0,0,1.6,0,0,0,0.8,0,0,0,0,0,0,0,0,0.8,0,0.8,14.4,0,0,16,0,0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,160,0,0.8,184,0,0,0,0,0,16,2.4,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-07.05.2008","07.05.2008",2008,5,7,0,0,0,0,0,0,0.8,0,0,0,0,0,0,52,0,0.8,3.2,1.6,1.6,32,0.8,0.8,0,0.8,0,0,0,0,0,0,0,16,16,0,0.8,0,0,0,0,8.8,0,0,0,0.8,0,0,0,2.4,0,0,0,0,0.8,0,0.8,2.4,0,16,0,0,52,0,0,4,0,0,0,0,520,6.4,1.6,0,0.8,0.8,0,0,0,0,0,0,0.8,0,22.4,0,0,6.4,0,0,52,16,16,0,0,0,16,0,0,0,6.4,0,4.8,0,0,0,48.8,4.8,4,0,0,0,0,0,0,0,0,0,0,0,0.8,16,0,0,1.6,0,8,0,0,0,0,0,0.8,0,0,0,52,0,0,0,0,0,0,0,0,0.8,0,0.8,0.8,0,0.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6,0,0,0,0,0,2.4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-29.06.2009","29.06.2009",2009,6,29,0,0,0,0,0,0,0,0,0,16,52,0.8,0,520,0,2.4,4.8,73.6,8,789.6,0,0,0,52,2.4,2.4,0,0,0,0,5.6,60,60,0,4.8,0,0,0,0,676.8,0,0,0,0,0,0,0,160,0,0,0,0,0.8,0,0,2.4,0,0.8,0,0,160,0,0,9.6,0,0,0,0,680,16,16,0,0,4.8,3.2,0,0,0,0,2.4,0.8,0,52,0,0,0,0,0,24,3.2,3.2,0,0,0,2.4,0,0,0,4.8,0,1.6,0,2.4,0,4,4,2.4,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.8,0,62.4,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,16,0,0,3.2,0,5.6,8,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,2230.4,0,0,0,0,0,16,0,0.8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-22.06.2010","22.06.2010",2010,6,22,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,520,0,1.6,3.2,6.4,3.2,208,0,0,0,52,4,1.6,0,0,0,2.4,6.4,52,52,0,0,0,0,0,0,33.6,0.8,0,0,0,0,0,0,16,0,0,0,0,0,0,1.6,5.6,0,11.2,0,0,52,0,0,52,0,0,0,0,520,4,17.6,0,0.8,2.4,0,0,0,0.8,0.8,0,0.8,0,21.6,0,0,0.8,0,0,23.2,16,16,0,0,0,0,0,0,0,520,0,0,0,4,0,19.2,3.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,45.6,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,4.8,2.4,0,5.6,0,0,0.8,7.2,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0.8,391.2,0,0,0,0,0,52,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0,0
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-16.05.2011","16.05.2011",2011,5,16,0,0,0,0,0,0,0,0,0,16,16,0,0,520,0,68,2.4,8.8,16,265.6,0,1.6,0,52,16,0,0,0,0,0,26.4,120,120,0,5.6,0,0,0,0,423.2,1.6,0,0,1.6,0,0,0,16,0,0,0,0,0,0,0,4,0,4.8,0.8,0,52,0,0,9.6,0,0,0,0,160,10.4,4.8,0,1.6,4.8,1.6,0,0,0,0,0,0.8,0,8.8,0,0,0.8,0,1.6,52.8,16,16,0,0,0,16,0,0,0,16,0,4,0,4.8,0,92.8,5.6,0,0,0,0,0,0,0,0,0,0,0,2.4,0,1.6,0,0,1.6,0,112,0,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,3.2,0,2.4,10.4,4.8,0,6.4,0,0,0.8,2.4,0,0,1.6,0,0,0.8,0,0,0,0,0,1.6,160,0,0.8,576.8,0,0,0,0,0,52,1.6,0,0,3.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-15.05.2012","15.05.2012",2012,5,15,2.4,0,0,0,0,0,0,0,0,6.4,5.6,0,0,160,0,3.2,5.6,0,16,123.2,0,0,0,52,52,0,0,0,0,0,1.6,24,24,0.8,2.4,0,0,0,0,238.4,0.8,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0.8,0,1.6,0,0,52,0,0,2.4,0,0,0,0,212,4,2.4,0,0,2.4,1.6,0,0,0.8,0,0,0,0,12.8,0,0,0,0,0,68,16,16,0,0,0,16,0,0,0,3.2,0,3.2,0,4,0,30.4,2.4,0,0,0.8,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,98.4,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0.8,0,0,23.2,3.2,0.8,1.6,0,0,2.4,2.4,0,0,0,0,0,0.8,0,0,0,0,0,0,160,0,4.8,496.8,0,0,0,0,0,16,1.6,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-02.05.2013","02.05.2013",2013,5,2,2.4,0,0,0,0,0,0,0,0,4,7.2,0.8,0,160,0,8,5.6,4,16,552,0,0,0,52,1.6,0,0,0,0,0,22.4,32,32,0,4,0,0,0,0,1017.6,2.4,0,0,0,0,0,1.6,2.4,0,0,0,0,0,0,3.2,0.8,0,0.8,0.8,0.8,52,0,0,26.4,0,0,0,0,520,4,8,0,0,4,0,0,0,0,0,0,0.8,0,68,0,0,0.8,0,1.6,52,52,52,0,0,0,52,0,0,0,1.6,0,16,0,0,0,92,1.6,5.6,0,0,4,0,0,0,0,0,0.8,0,0,0,1.6,0,0,0,0,101.6,0,0,0,0,0,1.6,0,0,0,2.4,0,1.6,0,0,0,0,0,0,4.8,0,0.8,18.4,0,0,2.4,0,0,2.4,22.4,0,0,2.4,0,0,4,0,0,0,0,0,0,0,0,3.2,58.4,0,0,0,0,0,16,0,0,0,3.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-05.05.2014","05.05.2014",2014,5,5,2.4,0,0,0,0,0,0,0,0,0.8,3.2,0,0,160,0,4.8,0.8,6.4,7.2,104,0,0,0,52,52,0,0,0,0,0,8.8,52,52,0,16,0,0,0,0,232,0,0,0,0,0,0,2.4,8,0,0,0,0,0.8,0,2.4,0,0,4.8,0,0,52,0,0,2.4,0,0,0,0,160,2.4,0.8,0,0,5.6,0.8,0,0,0,0,0,0,0,76,0,0,0.8,0,0,60,160,160,0,0,0,16,0,0,0,4,0,7.2,0,1.6,0,88,2.4,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,88.8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3.2,0,0.8,38.4,0.8,0,3.2,0,0,2.4,14.4,0,0,0,0,0,1.6,0,1.6,0,0,0,0,52,0,2.4,216,0,0,0,0,0,16.8,8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-05.05.2016","05.05.2016",2016,5,5,0,0,0.8,0,0,0,0,0,0,1.6,0,0.8,0,104,0,3.2,0,0.8,2.4,62.4,0,0,0,13.6,0,0,0,0,0,0,0,19.2,19.2,0,0,0,0,0,0,44.8,0,0,0,0,0,0,0,3.2,0,0,0,0,0.8,0,2.4,1.6,0,8,0,0,14.4,0,0,4,0,0,0,24,120,8,0.8,0,0,1.6,0,0,0,1.6,0,0.8,0,0,32,0,0,0.8,0,0,54.4,40,40,0,0,0,88,0,0.8,0,3.2,0,9.6,0,0,0,153.6,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,48,0,0,0,0,0,1.6,0,0,0,1.6,0,0,0,0,0,0,0,0,1.6,0,0,25.6,0,0.8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,2.4,6.4,0,0,0,0,0,14.4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-23.05.2019","23.05.2019",2019,5,23,0.8,0,0,0,0,0,0,0,0,16,1.6,0,0,152,0,8,0.8,14.4,8.8,91.2,0,0,0,24,12.8,3.2,0,0,0,0,5.6,22.4,22.4,4,26.4,0,0,0,0,361.6,0.8,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3.2,0,1.6,0,0,11.2,0,0,4,0,0,0,0,76.8,1.6,4,0,0,36.8,8.8,0,0,0,0,0,2.4,0,11.2,0,0,0,0,2.4,10.4,28.8,28.8,0,0,0,0,0,0,0,0,0,2.4,0,4.8,0.8,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,51.2,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,25.6,1.6,0,4.8,0,0,2.4,2.4,0,0,3.2,0,0,2.4,0,76,0,0,0,0,112,0,0,536,0,0,0,0,0,78.4,2.4,0,0,12,0,0,8.8,0,0,0,0,0,0,0,1.6,0,0,0,0,0
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-07.05.2009","07.05.2009",2009,5,7,0,0,0,0,0,0,0,0,1.6,0,16,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,6.4,6.4,0,0,0,0,0,0,17.6,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,3.2,0,0,0.8,0,0,52,0,0,0.8,0,0,0,0,520,0,0,0,16,0,0,0,0,0,0,0,0,0,52,0,0,0.8,0,0,57.6,0,0,0,0,0,0,0,0,0,0,0,3.2,0,1.6,0,21.6,3.2,0,0,0,0.8,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6.4,0,2.4,0,0,3.2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-08.03.2011","08.03.2011",2011,3,8,0,0,0,0,0,0,0,0,0.8,0,52,0,0,0,0,0.8,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,1.6,1.6,0,16,0,0,0,0,0,0,0,520,0,0,0,2.4,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,17.6,0,3.2,0,0,1.6,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0.8,0,0,0.8,0,4.8,0,0,0,176,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-26.04.2012","26.04.2012",2012,4,26,0,0,0,0,0,0,0,0,8,0,52,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,3.2,0.8,0,16,0,0,0,0,0,0,0,520,0,1.6,0,7.2,0,0,0,0,0,0,0,0,0,52,0,0,5.6,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0.8,0,32.8,0.8,0.8,0,0,1.6,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,4,0,0,0,0,0,4,0,1.6,0,0,1.6,0.8,0,0,0,0,0,0,0,0,0,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-15.04.2013","15.04.2013",2013,4,15,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,16,1.6,0,8,0,0,0,0,0,0,0,520,0,0,0,16,0,0,0,0,0,0,0,0,0,52,0,0,3.2,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,3.2,0,5.6,0,15.2,1.6,3.2,0,0,2.4,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,8,0,0,0,8,0,0,0.8,0,0,8,0,8,0,0,0.8,56.8,0,0,0,0,0,0,0,0,0,1.6,1.6,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-18.03.2014","18.03.2014",2014,3,18,0,0,0,0,0,0,0,0,0.8,0,16,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,4,0,0,2.4,0.8,0,16,0,0,0,0,0,0,0,520,0,0,0,16,0,0,0,0,0,0,0,0,0,52,0,0,8,0,0,52,0,0,0,0,0,0,0,0,0,0,0,16,0,8,0,11.2,0,0,0,0,0.8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,16,0,0,0.8,0,0,16,0,5.6,0,0,0.8,8.8,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-11.04.2016","11.04.2016",2016,4,11,0,0,0,0,0,0,0,0,0.8,0,16,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2.4,0.8,0,16,0,0,0,0,0,0,0,520,0,0,0,2.4,0,0,0,0,0,0,0,0,0,52,0,0,0.8,0,0,8,0,0,0,0,0,0,0,0,0.8,0,0,2.4,0,0.8,0,12.8,0,2.4,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,16,0,0,3.2,0,0,2.4,0,4,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
