"Unique.ID","Samp.ID","Sampling.date","year","month","day","ALLOTRICHIA SP.","AMPHINEMURA SULCICOLLIS","ANISOPTERA GEN. SP.","ASELLUS AQUATICUS","ATHERICIDAE GEN. SP.","BAETIS SP.","BERAEIDAE GEN. SP.","BRACHYPTERA RISI","CAENIDAE GEN. SP.","CAPNIIDAE GEN. SP.","CENTROPTILUM LUTEOLUM","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORIXIDAE GEN. SP.","CULICIDAE GEN. SP.","DIPTERA GEN. SP.","DRYOPIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMEROPTERA GEN. SP.","EPHYDRIDAE GEN. SP.","GAMMARUS SP.","GASTROPODA GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GYRINIDAE GEN. SP.","HALIPLIDAE GEN. SP.","HEPTAGENIIDAE GEN. SP.","HIRUDINEA GEN. SP.","HYDRACHNIDAE GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILA SP.","HYGROBIIDAE GEN. SP.","LEBERTIA SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIA SP.","LEUCTRA FUSCA SSP.","LEUCTRA GENICULATA","LEUCTRA HIPPOPUS","LEUCTRA INERMIS","LIMNEPHILIDAE GEN. SP.","MOLLUSCA GEN. SP.","MUSCIDAE GEN. SP.","NEMOURA CINEREA SSP.","NOTERIDAE GEN. SP.","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","ORTHOTRICHIA SP.","PEDICIIDAE GEN. SP.","PEREGRIANA PEREGRA","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSA FONTINALIS","PISIDIUM SP.","PLANORBIDAE GEN. SP.","PLATYHELMINTHES GEN. SP.","PLECOPTERA GEN. SP.","POLYCENTROPODIDAE GEN. SP.","PROTONEMURA MEYERI","PROTONEMURA PRAECOX SSP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","TABANIDAE GEN. SP.","TRICHOPTERA GEN. SP.","VELIIDAE GEN. SP."
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-30.05.2005","30.05.2005",2005,5,30,0,7,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-31.05.2006","31.05.2006",2006,5,31,0,2,0,0,0,4,0,0,0,0,0,0,0,7,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-30.05.2007","30.05.2007",2007,5,30,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-28.05.2008","28.05.2008",2008,5,28,0,0,0,0,0,7,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-29.05.2009","29.05.2009",2009,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-27.05.2010","27.05.2010",2010,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-02.06.2011","02.06.2011",2011,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-03.05.2012","03.05.2012",2012,5,3,0,0,0,0,0,4,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-04.06.2013","04.06.2013",2013,6,4,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,2,2,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,2,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-27.05.2014","27.05.2014",2014,5,27,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-08.06.2015","08.06.2015",2015,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-17.05.2016","17.05.2016",2016,5,17,0,8,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,1,0,1,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-29.05.2017","29.05.2017",2017,5,29,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-04.06.2018","04.06.2018",2018,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"IRL_023_MZB_LO_13","IRL_023_MZB_LO_13-04.06.2019","04.06.2019",2019,6,4,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-04.06.2003","04.06.2003",2003,6,4,0,9,0,0,0,15,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-25.05.2004","25.05.2004",2004,5,25,0,6,0,0,0,9,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-30.05.2005","30.05.2005",2005,5,30,0,0,0,0,0,6,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-31.05.2006","31.05.2006",2006,5,31,0,8,0,0,0,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-30.05.2007","30.05.2007",2007,5,30,0,7,0,0,0,16,0,0,0,0,0,0,0,9,2,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,4,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-28.05.2008","28.05.2008",2008,5,28,0,0,0,0,0,55,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,2,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-29.05.2009","29.05.2009",2009,5,29,0,25,0,0,0,18,0,0,0,0,0,0,0,14,0,1,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,9,2,0,2,0,3,0,0,6,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-27.05.2010","27.05.2010",2010,5,27,0,9,0,0,0,48,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-02.06.2011","02.06.2011",2011,6,2,0,1,0,0,0,12,0,0,0,0,0,0,0,16,2,0,0,1,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-04.05.2012","04.05.2012",2012,5,4,0,0,0,0,0,26,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,12,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-31.05.2013","31.05.2013",2013,5,31,0,6,0,0,1,23,0,0,0,0,0,0,0,7,1,0,0,1,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-29.05.2014","29.05.2014",2014,5,29,0,0,0,0,0,70,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-08.06.2015","08.06.2015",2015,6,8,0,12,0,0,0,58,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-17.05.2016","17.05.2016",2016,5,17,0,28,0,0,0,16,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,3,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-01.06.2017","01.06.2017",2017,6,1,0,10,0,0,0,19,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-04.06.2018","04.06.2018",2018,6,4,0,5,0,0,0,22,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,2,0,0,1,0
"IRL_023_MZB_LO_14","IRL_023_MZB_LO_14-04.06.2019","04.06.2019",2019,6,4,0,1,0,0,0,39,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,21,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-17.06.2003","17.06.2003",2003,6,17,0,0,0,0,0,43,1,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,21,0,17,0,0,1,0,1,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-26.05.2004","26.05.2004",2004,5,26,0,0,0,0,0,30,0,0,0,0,4,0,0,26,4,0,0,0,0,0,0,0,30,0,12,0,0,1,0,0,7,0,0,48,0,4,0,0,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,1,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-24.05.2005","24.05.2005",2005,5,24,0,0,0,0,0,7,0,0,1,0,0,0,0,11,0,0,0,2,0,0,0,0,22,0,21,1,0,2,0,1,0,0,0,10,0,1,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-31.05.2006","31.05.2006",2006,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,1,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-30.05.2007","30.05.2007",2007,5,30,0,0,0,0,0,0,0,0,2,0,0,0,0,8,5,0,0,0,0,0,0,0,7,0,5,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-27.05.2008","27.05.2008",2008,5,27,0,0,0,0,0,3,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-28.05.2009","28.05.2009",2009,5,28,0,0,0,0,0,9,0,0,0,0,0,0,0,8,2,0,0,0,2,0,0,0,21,0,13,0,0,4,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-28.05.2010","28.05.2010",2010,5,28,0,0,0,0,0,75,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,10,0,0,0,0,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-02.06.2011","02.06.2011",2011,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-30.04.2012","30.04.2012",2012,4,30,0,0,0,0,0,7,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,1,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-04.06.2013","04.06.2013",2013,6,4,0,0,0,0,0,10,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,16,0,2,0,0,2,0,0,2,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-27.05.2014","27.05.2014",2014,5,27,0,0,0,0,0,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-08.06.2015","08.06.2015",2015,6,8,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,12,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,17,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-18.05.2016","18.05.2016",2016,5,18,0,0,0,0,0,5,0,0,0,0,0,0,0,16,5,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-29.05.2017","29.05.2017",2017,5,29,0,0,0,0,0,8,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,7,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-29.05.2018","29.05.2018",2018,5,29,0,0,0,0,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5,0,3,0,0,1,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_15","IRL_023_MZB_LO_15-04.06.2019","04.06.2019",2019,6,4,0,0,0,0,0,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,4,0,11,0,0,0,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-17.06.2003","17.06.2003",2003,6,17,0,0,0,0,0,28,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,26,0,0,1,0,0,1,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-25.05.2004","25.05.2004",2004,5,25,0,19,0,0,0,18,0,0,0,0,2,0,0,149,6,0,0,0,0,0,0,0,47,0,100,0,0,5,0,0,18,0,0,10,0,1,0,0,15,12,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,2,0,1,0,0,9,0,0,0,0,0,0,0,2,0,0,1,1,2,0,12,0,0,0,1,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-24.05.2005","24.05.2005",2005,5,24,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-31.05.2006","31.05.2006",2006,5,31,0,0,0,0,0,4,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-30.05.2007","30.05.2007",2007,5,30,0,0,0,0,0,5,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-27.05.2008","27.05.2008",2008,5,27,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-28.05.2009","28.05.2009",2009,5,28,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,10,0,1,0,0,1,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-28.05.2010","28.05.2010",2010,5,28,0,0,0,0,0,122,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-02.06.2011","02.06.2011",2011,6,2,0,0,0,0,0,12,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
