"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXIDAE GEN. SP.","AESHNIDAE GEN. SP.","AGRIOTYPINAE GEN. SP.","AMPHIPODA GEN. SP.","ANISOPTERA GEN. SP.","ANTHOMYIIDAE GEN. SP.","APATANIINAE GEN. SP.","APHELOCHEIRIDAE GEN. SP.","ARGULUS SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","ATYIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BIVALVIA GEN. SP.","BLEPHARICERIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","BRANCHIOBDELLIDAE GEN. SP.","BRYOZOA GEN. SP.","CAENIDAE GEN. SP.","CALAMOCERAS SP.","CALOPTERYGIDAE GEN. SP.","CAMBARIDAE GEN. SP.","CAPNIONEURA SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHELICOROPHIUM SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","CLAVIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CONCHOSTRACA GEN. SP.","CORBICULIDAE GEN. SP.","CORDULEGASTER SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","COROPHIUM SP.","CRAMBIDAE GEN. SP.","CRANGONYX SP.","CRISTATELLIDAE GEN. SP.","CRUSTACEA GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYLINDROTOMIDAE GEN. SP.","DECAPODA GEN. SP.","DENDROCOELIDAE GEN. SP.","DICRANOTA SP.","DIPTERA GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERA SP.","EPHEMERELLIDAE GEN. SP.","EPHEMEROPTERA GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","FREDERICELLIDAE GEN. SP.","GAMMARIDAE GEN. SP.","GAMMAROIDEA GEN. SP.","GASTROPODA GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GORDIIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SP.","HALIPLIDAE GEN. SP.","HELOPHORUS SP.","HEMIMYSIS SP.","HEPTAGENIIDAE GEN. SP.","HIRUDINEA GEN. SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDRIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROCHUS SP.","HYDROMETRIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYDROZOA GEN. SP.","HYPANIA SP.","ISOPODA GEN. SP.","LEPIDOPTERA GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMNOMYSIS SP.","LIMNOPHORA SP.","LIMONIIDAE GEN. SP.","LISPE SP.","LYMNAEIDAE GEN. SP.","MACROMIIDEA GEN. SP.","MARGARITIFERA SP.","MERMITHIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MOLANNIDAE GEN. SP.","MOLLUSCA GEN. SP.","NAUCORIDAE GEN. SP.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMERTEA GEN. SP.","NEMOURIDAE GEN. SP.","NEPIDAE GEN. SP.","NERITIDAE GEN. SP.","NOTERUS SP.","NOTONECTIDAE GEN. SP.","NOTOSTRACA GEN. SP.","ODONATA GEN. SP.","ODONTOCERUM SP.","OLIGOCHAETA GEN. SP.","OLIGONEURIELLA SP.","ORCHESTIA SP.","OSMYLUS SP.","PALUDICELLIDAE GEN. SP.","PECTINATELLA SP.","PEDICIA SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANIPENNIA GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIDIDAE GEN. SP.","PLEA SP.","PLECOPTERA GEN. SP.","PLUMATELLIDAE GEN. SP.","POLYCENTROPODIDAE GEN. SP.","POLYMITARCYIDAE GEN. SP.","PORIFERA GEN. SP.","POTAMANTHIDAE GEN. SP.","PROSTOMA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTILOCOLEPUS SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCATOPHAGIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURUS SP.","SISYRIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","SPONGILLIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SUCCINEIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYGIDAE GEN. SP.","THAUMALEIDAE GEN. SP.","THREMMA SP.","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRICLADIDA GEN. SP.","TRIOPS SP.","TURBELLARIA GEN. SP.","UNIONIDAE GEN. SP.","URNATELLA GRACILIS","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP.","VIVIPARUS SP.","ZYGOPTERA GEN. SP."
"FRA_046_MZB_LO_340","FRA_046_MZB_LO_340-10.09.2015","10.09.2015",2015,9,10,0,0,0,0,0,0,0,4,0,0,1,5,0,88,0,0,0,0,11,0,1,13,0,73,0,0,24,0,0,503,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,150,88,95,8,0,0,0,0,370,0,0,1,0,72,68,0,0,10,0,0,0,0,156,0,3,20,0,3,0,0,0,291,283,0,0,0,0,4,1,19,0,137,0,4,0,0,97,0,1,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,148,1,0,0,0,0,0,9,0,0,0,0,0,0,0,14,0,0,0,0,53,0,0,0,0,0,2,0,3,0,8,0,0,0,0,0,15,0,0,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_340","FRA_046_MZB_LO_340-06.09.2016","06.09.2016",2016,9,6,0,0,0,0,0,0,0,6,0,0,2,11,0,363,0,0,0,0,5,0,0,45,0,229,0,0,2,0,0,808,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,236,28,100,8,0,0,0,0,421,0,0,0,0,523,422,1,0,12,0,0,0,0,304,0,3,3,0,3,0,0,0,247,563,0,0,0,0,4,9,23,0,132,0,1,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,131,1,0,0,0,0,0,29,0,0,0,1,0,0,0,26,0,0,0,0,19,0,0,0,0,0,4,0,2,0,15,0,0,0,0,0,16,0,0,36,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_340","FRA_046_MZB_LO_340-29.08.2017","29.08.2017",2017,8,29,0,0,0,0,0,0,0,3,0,0,2,6,0,161,0,0,0,0,0,0,0,10,0,15,0,0,2,0,0,436,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,252,6,104,44,0,0,0,0,308,0,0,1,0,74,69,0,0,4,0,0,0,0,154,0,2,6,0,1,0,0,0,225,159,0,0,0,0,0,2,10,0,183,0,3,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,127,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_340","FRA_046_MZB_LO_340-11.09.2018","11.09.2018",2018,9,11,0,0,0,0,0,0,0,2,0,0,4,4,0,297,0,0,0,0,1,0,0,39,0,113,0,0,5,0,0,556,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,212,15,151,5,0,2,0,0,730,0,0,0,0,582,224,1,0,8,0,1,0,0,226,0,3,13,0,1,0,0,0,299,237,0,0,0,0,0,13,96,0,252,0,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,806,0,0,0,0,0,0,0,51,0,0,0,0,0,0,25,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,0,4,0,5,0,9,0,0,0,0,0,10,0,0,8,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_341","FRA_046_MZB_LO_341-05.09.2007","05.09.2007",2007,9,5,0,0,0,0,0,0,0,0,0,17,0,0,1,64,0,2,0,0,1,0,1,83,0,7,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,89,1,0,10,0,0,11,0,772,0,0,2,12,0,0,7,0,0,0,0,0,0,9,0,3,0,0,1,0,0,0,67,1,0,0,0,0,0,29,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,85,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,151,6,0,0,0,38,1,0,4,2,0,5,0,0,0,1,0,0,0,0,2,20,0,0,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_341","FRA_046_MZB_LO_341-23.07.2008","23.07.2008",2008,7,23,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,0,1,0,0,16,0,1,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,5,0,2,0,0,7,0,420,0,0,0,21,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,2,0,0,124,4,0,0,0,72,3,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"FRA_046_MZB_LO_341","FRA_046_MZB_LO_341-16.09.2009","16.09.2009",2009,9,16,2,0,0,0,0,0,0,0,0,1,0,1,0,54,0,2,0,0,0,0,0,51,0,3,0,0,3,0,0,2170,0,0,0,98,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,4,59,0,2,0,0,0,14,0,321,0,0,0,20,0,6,1,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,1,0,0,0,0,0,0,37,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,1921,0,0,0,0,0,0,0,0,0,0,8,5,2,0,112,13,0,0,0,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,567,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_341","FRA_046_MZB_LO_341-01.09.2010","01.09.2010",2010,9,1,0,0,0,0,0,0,0,0,0,53,0,10,2,32,0,4,0,0,0,0,2,103,0,4,1,0,0,0,0,1480,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,39,0,7,0,0,0,7,0,58,0,0,2,23,0,1,2,0,0,0,0,0,0,1,0,12,0,0,2,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,104,0,0,0,0,0,776,0,0,0,0,0,0,0,0,0,0,3,1,3,0,57,55,0,0,0,5,0,0,1,0,1,3,0,0,0,0,0,0,0,0,6,0,0,0,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"FRA_046_MZB_LO_341","FRA_046_MZB_LO_341-03.08.2011","03.08.2011",2011,8,3,0,0,0,0,0,0,0,2,2,8,0,0,0,62,0,2,0,0,0,0,0,472,0,0,0,0,0,0,0,2032,0,0,0,395,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,37,0,6,1,0,0,14,0,410,0,1,0,20,0,2,2,0,0,0,4,0,0,0,0,35,0,0,145,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,111,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,194,11,0,0,73,5,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,1,483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FRA_046_MZB_LO_341","FRA_046_MZB_LO_341-05.08.2013","05.08.2013",2013,8,5,0,0,0,0,0,0,0,1,0,1,0,0,1,96,0,3,0,0,7,0,0,91,0,3,0,0,0,0,0,448,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,59,0,2,16,0,0,6,0,177,0,0,0,7,0,2,1,0,0,0,0,0,0,2,0,7,2,0,2,0,0,0,0,2,0,0,0,0,0,32,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,45,3,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"FRA_046_MZB_LO_341","FRA_046_MZB_LO_341-18.09.2014","18.09.2014",2014,9,18,0,0,0,0,0,0,0,5,0,1,0,46,0,44,0,6,0,0,4,0,0,86,0,15,0,0,3,0,0,183,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,205,0,45,6,0,0,14,0,310,0,0,1,7,0,1,6,0,3,0,0,0,0,13,0,4,0,0,2,0,0,0,75,39,0,0,0,0,1,149,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,2,0,0,131,22,0,0,0,114,0,0,55,2,0,45,0,0,0,0,0,0,0,0,0,16,0,0,46,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FRA_046_MZB_LO_341","FRA_046_MZB_LO_341-10.09.2015","10.09.2015",2015,9,10,1,1,0,0,0,0,0,4,1,7,0,6,6,64,0,24,0,0,6,0,1,21,0,25,0,0,0,0,0,496,0,0,0,6,0,7,0,0,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,212,0,25,0,0,0,39,0,59,0,0,0,5,0,2,1,0,1,0,0,0,0,6,0,7,0,0,2,0,0,0,0,17,5,0,0,0,0,115,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,3,0,0,0,0,141,0,0,0,0,0,728,0,0,0,2,0,0,0,0,0,0,0,0,1,0,43,9,0,0,0,73,0,0,12,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,135,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,1
"FRA_046_MZB_LO_341","FRA_046_MZB_LO_341-08.09.2017","08.09.2017",2017,9,8,0,0,0,0,0,0,0,0,0,184,0,5,0,10,0,1,0,0,0,0,1,76,0,0,0,0,3,0,0,567,0,0,0,36,0,77,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,0,8,0,0,0,18,0,52,0,0,0,34,0,1,3,0,1,0,0,0,0,0,0,3,0,0,27,0,0,0,0,2,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,54,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"FRA_046_MZB_LO_341","FRA_046_MZB_LO_341-20.08.2018","20.08.2018",2018,8,20,1,1,0,0,0,0,0,1,0,10,0,3,0,102,0,4,0,0,2,0,0,25,0,4,0,0,0,0,0,1070,0,0,0,9,0,28,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,63,1,17,0,0,0,23,0,0,0,0,0,28,0,1,8,0,0,0,0,0,0,0,0,3,0,0,13,0,0,15,24,11,1,0,0,0,0,41,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,25,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,6,2,0,0,49,90,0,0,0,1,0,0,2,1,0,4,0,0,0,0,0,0,0,0,2,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"FRA_046_MZB_LO_344","FRA_046_MZB_LO_344-01.09.2008","01.09.2008",2008,9,1,0,0,0,0,0,0,0,0,0,2,0,1,0,13,0,1,0,0,0,0,2,19,0,3,0,0,1,0,0,1610,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,99,0,1,4,0,0,6,0,4298,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,10,0,0,0,13,6,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,845,0,0,0,0,0,0,0,0,0,0,1,4,0,0,25,13,0,0,0,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,302,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"FRA_046_MZB_LO_344","FRA_046_MZB_LO_344-16.09.2009","16.09.2009",2009,9,16,0,1,0,0,0,0,0,0,0,4,0,13,0,83,0,1,0,0,0,0,0,139,0,5,1,0,1,0,0,4417,0,0,0,143,0,0,0,0,77,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,13,8,0,175,0,15,0,0,0,11,0,647,0,0,0,17,0,2,13,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,0,84,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,2962,0,0,0,0,0,0,0,0,0,0,314,1,0,0,12,81,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,127,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"FRA_046_MZB_LO_344","FRA_046_MZB_LO_344-31.08.2010","31.08.2010",2010,8,31,0,0,0,0,0,0,0,9,0,0,0,8,0,88,0,5,0,0,0,0,0,114,0,12,5,0,0,0,0,1667,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,99,0,49,0,0,0,4,0,1963,0,0,0,23,0,0,13,0,0,0,0,0,0,5,0,7,0,0,4,0,0,1,1,2,0,0,0,0,0,92,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,55,1,0,0,9,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,3,0,2,111,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"FRA_046_MZB_LO_344","FRA_046_MZB_LO_344-04.08.2011","04.08.2011",2011,8,4,0,0,0,0,0,0,0,1,0,1,0,7,0,92,0,4,0,0,0,0,0,158,0,1,0,0,0,0,0,1038,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,67,75,0,4,2,0,0,4,0,1036,0,0,0,8,0,0,2,0,1,0,0,0,0,1,0,3,0,0,137,0,0,0,0,6,0,0,0,0,0,36,0,0,0,0,5,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,9,0,241,0,0,0,0,0,0,0,0,0,0,23,0,0,0,67,14,0,0,0,97,0,0,5,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,191,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0
"FRA_046_MZB_LO_344","FRA_046_MZB_LO_344-12.07.2012","12.07.2012",2012,7,12,0,0,0,0,0,0,0,2,0,0,0,0,0,29,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,147,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,2,9,0,0,1,0,168,0,0,1,8,0,0,1,0,0,0,1,0,0,3,0,3,0,0,10,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,7,0,0,0,25,50,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_344","FRA_046_MZB_LO_344-05.08.2013","05.08.2013",2013,8,5,0,0,0,0,0,0,0,2,0,6,0,4,0,158,0,34,0,0,0,0,0,64,0,4,1,0,1,0,0,419,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,51,1,10,10,0,0,2,0,1550,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,5,0,0,42,0,0,0,6,1,1,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,3,11,0,17,20,0,0,0,36,10,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,129,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_344","FRA_046_MZB_LO_344-18.09.2014","18.09.2014",2014,9,18,0,0,0,0,0,0,0,6,0,42,0,21,0,82,0,2,0,0,0,0,0,121,0,18,0,0,19,0,0,830,0,0,0,16,0,0,0,0,70,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,12,306,1,131,3,0,1,23,0,827,0,0,1,7,0,0,7,0,3,0,3,0,0,93,0,7,0,0,5,0,0,1,153,48,2,0,0,0,1,67,2,0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,0,5,0,0,0,0,49,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30,54,0,0,0,30,0,0,147,0,0,26,0,0,0,0,0,0,0,0,0,2,0,0,169,1,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,23
"FRA_046_MZB_LO_344","FRA_046_MZB_LO_344-10.09.2015","10.09.2015",2015,9,10,0,0,0,0,0,0,0,3,0,0,0,4,0,11,0,2,0,0,1,0,0,34,0,10,0,0,2,0,0,218,0,0,0,99,0,1,0,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,123,0,22,0,0,0,12,0,29,0,0,0,9,0,0,2,0,0,0,3,0,0,1,0,1,0,0,2,0,0,0,2,0,2,0,0,0,0,72,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,13,0,0,0,8,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"FRA_046_MZB_LO_344","FRA_046_MZB_LO_344-08.09.2017","08.09.2017",2017,9,8,0,1,0,0,0,0,0,2,0,0,0,15,0,29,0,2,0,0,0,0,0,47,0,5,1,0,16,0,0,713,0,0,0,197,0,129,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,12,22,0,20,0,0,0,13,0,34,0,0,0,5,0,0,4,0,0,0,3,0,0,0,0,3,0,0,32,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,23,0,0,0,11,35,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"FRA_046_MZB_LO_344","FRA_046_MZB_LO_344-20.08.2018","20.08.2018",2018,8,20,0,0,0,0,0,0,0,2,0,0,0,0,0,307,0,0,0,0,0,0,0,12,0,21,2,0,2,0,0,304,0,0,0,29,0,138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,34,0,49,0,0,0,16,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,30,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,23,0,0,0,20,0,0,4,0,0,4,0,0,0,0,0,0,0,0,7,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"FRA_046_MZB_LO_345","FRA_046_MZB_LO_345-23.08.2007","23.08.2007",2007,8,23,0,0,0,0,0,0,0,176,0,3,0,20,0,83,0,6,0,0,0,0,0,37,0,20,0,0,0,0,0,188,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,391,2,19,1,0,2,2,0,1590,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,1,112,0,0,0,188,9,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,8,1,0,0,0,1,0,0,0,0,0,5,0,0,48,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0
