"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXIDAE GEN. SP.","AESHNIDAE GEN. SP.","AGRIOTYPINAE GEN. SP.","AMPHARETIDAE GEN. SP.","APHELOCHEIRIDAE GEN. SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","ATYIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BLEPHARICERIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","BRANCHIOBDELLIDAE GEN. SP.","CAENIDAE GEN. SP.","CALAMOCERATIDAE GEN. SP.","CALOPTERYGIDAE GEN. SP.","CAMBARIDAE GEN. SP.","CAPNIIDAE GEN. SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CORBICULIDAE GEN. SP.","CORDULEGASTRIDAE GEN. SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","CRAMBIDAE GEN. SP.","CRANGONYCTIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYLINDROTOMIDAE GEN. SP.","DENDROCOELIDAE GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","GAMMARIDAE GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GRAPSIDAE GEN. SP.","GYRINIDAE GEN. SP.","HALIPLIDAE GEN. SP.","HEBRIDAE GEN. SP.","HELICOPSYCHIDAE GEN. SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HIRUDINIDAE GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROCHUS SP.","HYDROMETRIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYDROSCAPHIDAE GEN. SP.","HYGROBIIDAE GEN. SP.","ISONYCHIIDAE GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MARGARITIFERIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MOLANNIDAE GEN. SP.","MUSCIDAE GEN. SP.","MYSIDAE GEN. SP.","NAUCORIDAE GEN. SP.","NEMOURIDAE GEN. SP.","NEOEPHEMERIDAE GEN. SP.","NEPIDAE GEN. SP.","NERITIDAE GEN. SP.","NOTERIDAE GEN. SP.","NOTONECTIDAE GEN. SP.","ODONTOCERIDAE GEN. SP.","OLIGONEURIIDAE GEN. SP.","OSMYLIDAE GEN. SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIDIDAE GEN. SP.","PLEIDAE GEN. SP.","POLYCENTROPODIDAE GEN. SP.","POLYMITARCYIDAE GEN. SP.","POTAMANTHIDAE GEN. SP.","PSEPHENIDAE GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","SISYRIDAE GEN. SP.","SPERCHEIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","SPONGILLIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYGIDAE GEN. SP.","TALITRIDAE GEN. SP.","TETRASTEMMATIDAE GEN. SP.","THAUMALEIDAE GEN. SP.","TIPULIDAE GEN. SP.","UENOIDAE GEN. SP.","UNIONIDAE GEN. SP.","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP.","VIVIPARIDAE GEN. SP."
"FRA_016_MZB_LO_13","FRA_016_MZB_LO_13-12.09.1996","12.09.1996",1996,9,12,0,0,0,0,0,0,0,1,0,196,0,0,0,0,0,0,0,2,0,0,74,0,527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,43,0,4,3,129,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,113,0,0,0,0,0,21,0,0,5,0,56,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,0,0,0,0,0,0,3,2,0,0,14,0,0,0,1,1,0,0,0,71,0,0,0,0,0,0,0,0,2,0,0,0,3,0
"FRA_016_MZB_LO_13","FRA_016_MZB_LO_13-02.09.1998","02.09.1998",1998,9,2,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,1,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2,0,1,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,20,0,0,0,0,4,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"FRA_016_MZB_LO_13","FRA_016_MZB_LO_13-02.08.1999","02.08.1999",1999,8,2,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,1,27,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1187,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"FRA_016_MZB_LO_13","FRA_016_MZB_LO_13-26.09.2000","26.09.2000",2000,9,26,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,17,0,0,8,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,48,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_13","FRA_016_MZB_LO_13-27.08.2002","27.08.2002",2002,8,27,0,0,0,0,0,0,0,2,0,44,0,0,0,0,0,0,0,0,0,0,6,0,68,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17,2,5,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,10,54,2,0,11,0,5,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,8,0,0,2,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_13","FRA_016_MZB_LO_13-04.09.2007","04.09.2007",2007,9,4,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,2,0,0,1,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,6,0,0,7,0,11,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,34,0,0,0,0,0,0,0,20,0,0,0,0,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_13","FRA_016_MZB_LO_13-21.08.2008","21.08.2008",2008,8,21,0,0,0,0,0,0,0,2,0,36,0,1,0,0,0,0,0,2,0,0,1,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,53,0,0,0,0,0,0,0,1,0,0,1,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FRA_016_MZB_LO_13","FRA_016_MZB_LO_13-06.08.2009","06.08.2009",2009,8,6,0,0,0,0,0,0,0,2,0,1147,0,0,0,0,0,0,0,0,0,0,3,0,1307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,18,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,233,0,0,0,0,0,0,0,12,0,0,0,1,94,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"FRA_016_MZB_LO_13","FRA_016_MZB_LO_13-02.08.2011","02.08.2011",2011,8,2,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,3,0,2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,10,0,0,4,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,1,0,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,0,242,0,0,0,3,2,0,0,6,0,0,0,0,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_13","FRA_016_MZB_LO_13-14.08.2012","14.08.2012",2012,8,14,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,3,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,8,0,0,5,0,2,6,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,119,0,0,0,1,2,0,0,6,0,0,3,0,46,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_13","FRA_016_MZB_LO_13-25.07.2013","25.07.2013",2013,7,25,0,0,0,0,0,0,0,0,0,205,0,0,0,1,0,0,0,0,0,0,9,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,1,43,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,16,0,1,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,16,0,0,0,0,229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_13","FRA_016_MZB_LO_13-21.07.2015","21.07.2015",2015,7,21,0,0,0,0,0,0,0,5,0,295,0,0,0,101,0,0,0,0,0,0,11,0,572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,70,3,140,0,0,1,0,0,1,5,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,75,0,0,0,0,0,17,2,0,117,0,9,13,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,174,0,0,0,0,1,0,0,43,0,0,3,0,121,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_13","FRA_016_MZB_LO_13-22.07.2016","22.07.2016",2016,7,22,0,0,0,0,0,0,0,0,0,478,0,0,0,7,0,0,0,1,0,0,46,0,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,54,4,99,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,1,7,1,0,19,0,5,11,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,13,0,0,0,0,1,0,0,22,0,0,0,0,105,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"FRA_016_MZB_LO_130","FRA_016_MZB_LO_130-15.09.1997","15.09.1997",1997,9,15,0,0,0,0,48,1,0,20,0,33,0,0,0,0,0,22,0,15,0,0,1,0,204,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,45,0,0,95,1,10,1,1,3,113,3,2,1,1,4,0,5,0,0,0,0,0,0,1,2,0,0,0,649,33,0,0,0,0,280,0,0,10,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,7,0,10,0,0,26,0,0,1,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_130","FRA_016_MZB_LO_130-09.09.1998","09.09.1998",1998,9,9,0,0,0,0,17,0,0,5,0,98,0,2,0,6,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,26,0,3,1,0,0,250,0,3,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,99,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,14,0,20,0,0,0,0,0,0,0,0,1,0,2,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"FRA_016_MZB_LO_130","FRA_016_MZB_LO_130-29.07.1999","29.07.1999",1999,7,29,0,1,0,0,29,2,0,12,0,359,0,0,0,3,0,3,0,2,0,0,0,0,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,8,14,1,0,7,69,4,3,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1,342,2,0,0,0,0,38,0,0,70,0,1,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,9,0,16,0,0,61,0,0,8,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"FRA_016_MZB_LO_130","FRA_016_MZB_LO_130-31.08.2000","31.08.2000",2000,8,31,0,0,0,0,25,2,0,7,0,618,0,19,0,6,0,1,0,1,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57,3,14,5,0,4,117,0,0,0,0,1,0,4,0,0,0,0,7,0,2,6,0,0,1,820,149,0,0,0,0,9,0,0,57,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,107,3,0,10,0,7,0,0,35,0,0,4,0,0,1,0,25,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_130","FRA_016_MZB_LO_130-28.08.2001","28.08.2001",2001,8,28,0,0,0,0,30,0,0,12,0,111,0,0,0,12,0,1,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0,12,3,0,3,67,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,194,0,0,0,0,0,3,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,3,0,0,4,0,0,4,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_130","FRA_016_MZB_LO_130-05.09.2007","05.09.2007",2007,9,5,0,0,0,0,0,8,0,0,0,55,0,5,0,0,0,8,0,2,0,0,2,0,122,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,10,0,0,12,1,5,3,0,0,305,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,11,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,4,0,1,0,0,8,0,0,1,0,0,0,0,5,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_130","FRA_016_MZB_LO_130-21.07.2008","21.07.2008",2008,7,21,0,0,0,0,0,0,4,2,0,35,0,0,0,0,0,2,0,0,0,0,0,0,546,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14,19,15,1,0,0,280,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,129,7,0,0,0,0,4,1,0,50,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,53,0,10,0,0,91,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"FRA_016_MZB_LO_130","FRA_016_MZB_LO_130-27.08.2009","27.08.2009",2009,8,27,0,0,0,0,4,0,1,1,0,24,0,0,0,0,0,1,0,2,0,0,0,0,379,0,0,0,0,0,0,2,0,43,0,0,0,0,0,0,0,0,0,0,0,44,1,10,45,0,0,531,0,0,0,0,9,0,6,0,0,0,0,7,0,0,0,0,0,0,54,154,0,0,0,0,88,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,3,0,0,12,0,0,0,0,0,0,1,1,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_130","FRA_016_MZB_LO_130-09.08.2010","09.08.2010",2010,8,9,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0,1,0,1,0,0,1,0,490,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,12,0,0,99,0,0,0,1,3,0,1,0,0,0,0,5,0,0,0,0,0,0,19,66,0,0,0,0,36,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,4,0,1,0,1,23,0,0,0,0,0,0,1,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_130","FRA_016_MZB_LO_130-02.07.2015","02.07.2015",2015,7,2,0,0,0,0,1,9,0,0,0,34,1,0,0,7,0,0,0,1,0,0,2,0,203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,3,0,0,424,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,12,72,0,0,0,0,0,15,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,19,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_130","FRA_016_MZB_LO_130-31.08.2017","31.08.2017",2017,8,31,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,44,0,0,0,5,0,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_131","FRA_016_MZB_LO_131-28.09.1992","28.09.1992",1992,9,28,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0
"FRA_016_MZB_LO_131","FRA_016_MZB_LO_131-30.08.1995","30.08.1995",1995,8,30,0,2,0,0,1,5,0,0,0,10,0,3,0,0,0,0,0,1,0,0,0,0,33,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FRA_016_MZB_LO_131","FRA_016_MZB_LO_131-25.07.1997","25.07.1997",1997,7,25,0,1,0,0,0,156,1,0,0,0,0,61,0,0,0,236,0,0,0,0,0,0,538,0,0,95,0,0,0,8,0,0,1,0,0,0,0,0,0,0,97,8,0,35,0,0,0,0,15,15,4,62,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,11
"FRA_016_MZB_LO_131","FRA_016_MZB_LO_131-28.07.1998","28.07.1998",1998,7,28,0,0,0,0,0,5,1,0,0,10,0,18,0,0,0,74,0,1,0,0,0,0,2006,0,0,41,0,0,0,35,0,0,0,0,0,0,0,0,0,0,32,3,0,6,0,0,0,0,3,0,44,10,0,0,0,0,0,4,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,6,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,3,0,6
"FRA_016_MZB_LO_131","FRA_016_MZB_LO_131-23.07.1999","23.07.1999",1999,7,23,0,0,0,0,0,43,2,0,0,76,0,175,0,0,0,324,0,19,0,0,0,0,1087,0,0,26,0,0,0,25,0,0,1,0,0,1,0,0,0,1,43,1,0,0,0,0,0,0,2,51,14,11,0,0,1,0,0,9,0,0,2,0,0,2,309,0,2,0,0,22,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,9,0,45,16,0,1,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_131","FRA_016_MZB_LO_131-18.08.2000","18.08.2000",2000,8,18,0,0,0,0,0,19,1,0,0,23,0,25,0,0,0,24,0,13,0,0,0,0,1173,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,57,2,0,0,0,0,17,12,1,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,1,24,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,2,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,2,0,0
"FRA_016_MZB_LO_131","FRA_016_MZB_LO_131-22.08.2001","22.08.2001",2001,8,22,0,0,0,0,0,10,0,2,0,1,0,47,0,0,0,0,0,2,0,0,0,0,138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,1,1,8,0,0,3,0,0,1,0,0,0,0,0,0,1950,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"FRA_016_MZB_LO_131","FRA_016_MZB_LO_131-04.09.2007","04.09.2007",2007,9,4,0,1,0,0,0,219,0,12,0,5,0,163,0,0,0,103,0,8,0,0,0,0,273,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,350,0,0,33,0,0,0,0,1,96,13,6,0,0,4,0,0,2,0,0,0,1,0,0,1549,0,4,0,0,6,0,0,0,0,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"FRA_016_MZB_LO_131","FRA_016_MZB_LO_131-21.08.2008","21.08.2008",2008,8,21,0,7,0,0,0,26,0,3,0,27,0,133,0,0,0,57,0,3,0,0,0,0,1898,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,1,176,0,3,0,10,0,0,0,0,0,0,1,1,0,0,4267,0,0,0,2,126,0,0,0,1,12,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,19,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"FRA_016_MZB_LO_131","FRA_016_MZB_LO_131-12.08.2010","12.08.2010",2010,8,12,2,0,0,0,0,112,0,2,0,40,0,42,0,0,0,234,0,29,0,0,0,0,720,0,0,28,0,0,0,62,0,0,0,0,0,0,0,0,0,0,45,0,0,17,0,0,0,0,0,24,3,27,0,0,3,0,0,15,0,0,0,0,0,0,231,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,32,21,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,17,0,3
