"site_id","sgn_id","sample_id","year","month","day","AFGHANURUS JOERNENSIS","AGAPETUS OCHRIPES","AGRYPNIA SP.","AMELETUS INOPINATUS","AMPHINEMURA BOREALIS","AMPHINEMURA SULCICOLLIS","ASELLUS AQUATICUS","ATHERIX IBIS","ATHRIPSODES SP.","BAETIS DIGITATUS/NIGER","BAETIS MUTICUS","BAETIS RHODANI","BAETIS VERNUS-GR.","BATHYOMPHALUS CONTORTUS","CAENIS HORARIA","CAENIS RIVULORUM","CALLICORIXA SP.","CALOPTERYX VIRGO","CAPNIA SP.","CAPNOPSIS SCHILLERI SSP.","CENTROPTILUM LUTEOLUM","CERACLEA ANNULICORNIS","CERACLEA EXCISA","CERACLEA NIGRONERVOSA","CERATOPOGONIDAE GEN. SP.","CHEUMATOPSYCHE LEPIDA","CHIRONOMIDAE GEN. SP.","COENAGRION SP.","CORDULIIDAE GEN. SP.","CORIXA SP.","CYMATIAINAE GEN. SP.","DICRANOTA SP.","DIURA BICAUDATA","DIURA NANSENI","DIXIDAE GEN. SP.","DYTISCIDAE GEN. SP. AD.","ELMIS AENEA AD.","ELODES SP. LV.","ELOEOPHILA SP.","EMPIDIDAE GEN. SP.","EPHEMERA DANICA","EPHEMERA VULGATA","EPHEMERELLA ARONI","EPHEMERELLA MUCRONATA","GAMMARUS LACUSTRIS","GLOSSIPHONIA COMPLANATA","GLOSSOSOMA INTERMEDIUM","GYRAULUS SP.","HABROPHLEBIA LAUTA","HELOBDELLA STAGNALIS","HEPTAGENIA DALECARLICA","HEPTAGENIA SULPHUREA","HOLOSTOMIS ATRATA","HYDRAENA SP. AD.","HYDROPSYCHE ANGUSTIPENNIS SSP.","HYDROPSYCHE CONTUBERNALIS SSP.","HYDROPSYCHE PELLUCIDULA","HYDROPSYCHE SAXONICA","HYDROPSYCHE SILFVENII","HYDROPSYCHE SILTALAI","HYDROPTILA SP.","ISOPERLA SP.","ITHYTRICHIA LAMELLARIS","KAGERONIA FUSCOGRISEA","LEPIDOSTOMA HIRTUM","LEPTOPHLEBIA SP.","LEUCTRA DIGITATA/FUSCA/HIPPOPUS","LEUCTRA NIGRA","LIMNEBIUS SP. AD.","LIMNEPHILIDAE GEN. SP.","LIMNIUS VOLCKMARI AD.","LIMNOPHORA SP.","LYMNAEA STAGNALIS","LYPE SP.","MICRASEMA GELIDUM","MICRASEMA SETIFERUM SSP.","MOLANNA SP.","MOLANNODES TINCTUS","MYSTACIDES SP.","NEMOURA SP.","NEMURELLA PICTETII","NEURECLIPSIS BIMACULATA","OLIGOSTOMIS RETICULATA","OULIMNIUS TUBERCULATUS AD.","OXYETHIRA SP.","PEDICIA SP.","PHILOPOTAMUS MONTANUS SSP.","PHRYGANEA SP.","PLANORBIS SP.","PLECTROCNEMIA CONSPERSA SSP.","POLYCENTROPUS FLAVOMACULATUS SSP.","POLYCENTROPUS IRRORATUS","PRIONOCERA TURCICA","PROCLOEON BIFIDUM","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PTYCHOPTERA SP.","RADIX BALTHICA/LABIATA","RHYACOPHILA SP.","SCIOMYZIDAE GEN. SP.","SERICOSTOMA PERSONATUM","SERRATELLA IGNITA","SIALIS SP.","SIGARA SP.","SILO PALLIPES","SIMULIIDAE GEN. SP.","SIPHONOPERLA BURMEISTERI","SPHAERIIDAE GEN. SP.","STAGNICOLA PALUSTRIS","STRATIOMYIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","TIPULA SP.","VALVATA SP.","WORMALDIA SUBNIGRA","YLODES SP."
119000003,"FIN_013_MZB_LO_8","119000003_NA.09.2008",2008,"9",NA,0,0,0,0,0,0,0,0,0,3,3,304,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,0,8,0,0,79,5,4,4,0,0,34,0,0,0,0,0,1,0,2,0,0,153,0,0,0,11,0,0,0,7,0,0,0,0,67,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,4,0,10,202,0,4,15,0,8,0,0,0,3,22,0,0,1,0,13,0,0,0,0
119000003,"FIN_013_MZB_LO_8","119000003_NA.09.2009",2009,"9",NA,0,0,0,4,0,0,0,0,0,11,55,468,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,35,0,7,0,0,70,5,1,11,0,0,76,0,0,0,0,0,1,0,8,0,0,114,0,0,0,26,0,0,0,5,0,0,0,0,90,0,0,2,0,0,0,0,11,0,0,0,0,39,0,0,0,1,0,0,1,0,0,0,0,0,1,0,18,352,0,2,13,0,1,0,0,0,1,158,0,0,0,0,16,0,0,0,0
119000003,"FIN_013_MZB_LO_8","119000003_NA.09.2010",2010,"9",NA,0,0,0,0,0,0,0,0,0,2,8,230,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,12,4,9,0,0,194,4,1,3,0,0,32,0,0,0,0,2,0,0,25,0,0,225,0,0,0,44,0,0,0,8,0,0,1,0,11,0,0,2,4,0,1,3,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,1,0,5,583,0,11,29,0,32,0,0,0,2,54,0,0,2,0,5,0,0,0,0
119000003,"FIN_013_MZB_LO_8","119000003_NA.09.2011",2011,"9",NA,0,0,0,18,1,0,0,0,0,98,44,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,18,0,11,3,3,149,4,3,1,1,0,86,0,0,0,0,0,15,0,5,0,0,158,0,0,0,12,0,0,1,41,0,0,5,0,231,0,0,8,1,0,0,0,3,0,0,0,0,12,0,0,0,1,14,0,0,0,0,3,0,0,3,0,20,608,0,6,11,0,34,0,0,0,11,13,0,0,0,0,28,0,1,0,0
119000003,"FIN_013_MZB_LO_8","119000003_NA.09.2012",2012,"9",NA,0,0,0,0,0,0,0,0,0,5,60,449,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,30,4,0,0,0,190,2,0,0,0,0,78,0,0,0,0,0,4,0,28,0,0,240,0,0,0,68,0,0,1,18,0,0,1,3,191,0,0,0,1,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,50,1098,0,8,46,0,9,0,0,0,8,213,0,0,0,0,12,0,0,0,0
119000003,"FIN_013_MZB_LO_8","119000003_NA.09.2013",2013,"9",NA,0,0,0,0,1,0,0,0,0,11,88,450,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,22,3,5,0,0,363,1,1,9,0,0,88,0,0,0,0,0,28,0,16,0,0,287,0,0,0,27,0,0,1,15,0,0,8,1,180,0,0,3,1,0,0,0,6,0,0,0,0,9,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,664,0,0,6,0,23,0,0,0,16,29,0,0,0,0,10,1,0,0,0
119000003,"FIN_013_MZB_LO_8","119000003_NA.09.2014",2014,"9",NA,0,0,0,0,0,0,0,0,0,0,9,156,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,9,2,3,0,0,58,1,4,0,0,0,6,0,0,0,0,0,4,0,0,10,0,98,0,0,0,13,0,0,0,8,0,0,0,0,65,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,15,0,11,20,0,8,0,0,0,3,53,0,0,0,0,5,0,0,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2000",2000,"9",NA,0,0,0,0,0,0,0,0,0,18,40,386,0,0,0,0,0,0,0,0,0,0,0,0,61,0,6,0,0,0,0,14,0,11,0,0,63,2,0,1,4,0,0,0,0,0,0,1,5,0,21,0,3,267,3,0,0,45,0,0,0,6,0,0,0,1,114,0,0,2,2,2,0,0,1,0,0,0,0,32,0,0,0,13,0,0,0,0,0,0,38,1,0,0,0,776,0,0,13,0,5,0,1,0,0,8,13,0,0,0,0,0,0,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2001",2001,"9",NA,0,0,0,0,0,0,0,0,0,42,512,1907,9,0,0,0,0,0,0,0,0,0,0,0,32,0,14,0,0,0,0,28,0,2,0,0,222,6,8,8,16,0,0,0,0,0,0,2,4,0,0,0,0,420,0,0,0,112,0,0,0,48,0,0,0,0,602,0,0,2,6,0,0,0,0,0,0,0,0,106,0,0,0,48,0,0,0,0,0,0,24,0,0,0,0,900,0,0,38,0,48,6,0,0,0,142,2,0,0,0,0,0,0,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2002",2002,"9",NA,0,0,0,1,0,0,0,0,0,20,0,26,3,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,8,0,3,0,0,11,0,2,0,7,0,0,0,0,0,0,1,2,0,1,0,0,15,0,0,0,4,0,0,1,22,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,18,0,0,3,0,32,0,1,0,2,17,0,0,1,0,0,0,0,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2003",2003,"9",NA,0,0,0,0,0,0,0,0,0,16,0,58,6,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,7,0,11,3,0,18,3,3,0,2,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,9,77,0,0,0,0,0,0,0,0,11,0,0,0,9,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,5,1,1,8,0,9,0,1,0,0,2,0,0,0,0,0,0,2,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2004",2004,"9",NA,0,0,0,3,0,0,0,0,0,174,69,345,1,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,5,0,6,1,0,75,0,11,0,8,0,1,0,0,0,0,1,12,0,3,0,0,180,0,0,24,11,0,0,0,28,0,0,0,0,124,0,0,0,10,0,0,0,1,0,0,0,0,61,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,577,0,0,0,0,12,0,0,0,41,90,5,4,1,0,0,0,1,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2005",2005,"9",NA,0,0,0,0,0,0,0,0,0,36,20,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,26,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,19,0,0,0,87,0,0,0,6,0,0,0,0,20,0,0,1,2,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,16,3,0,0,0,140,0,0,7,0,4,0,1,0,0,14,1,2,0,0,0,0,0,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2006",2006,"9",NA,0,0,0,0,0,0,0,0,0,60,336,144,0,0,0,0,0,0,0,0,2,0,0,0,9,0,3,0,0,0,0,7,0,1,0,0,20,2,4,0,9,0,0,0,0,0,0,2,15,0,3,0,0,48,0,0,0,15,0,0,0,5,0,0,0,6,84,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,78,0,0,8,0,70,0,0,0,5,9,0,0,0,0,0,0,0,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2007",2007,"9",NA,0,0,0,0,0,0,0,0,0,0,46,138,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16,0,5,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,34,0,0,0,57,0,0,0,20,0,0,0,0,95,0,0,5,10,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,4,5,0,0,0,0,31,0,0,13,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2008",2008,"9",NA,0,0,0,0,0,0,0,0,0,34,4,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,7,0,0,58,0,9,0,13,0,0,0,0,0,0,2,0,0,1,0,2,134,0,0,8,77,0,0,0,7,0,0,0,0,35,0,0,9,24,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,4,8,0,0,0,0,94,0,0,18,0,16,0,2,0,2,120,3,0,0,0,0,0,0,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2009",2009,"9",NA,0,0,0,0,0,0,0,0,0,106,198,868,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,27,0,3,1,0,48,0,1,1,3,0,0,0,0,0,0,3,3,0,23,0,0,154,0,0,0,41,0,0,0,18,0,0,0,0,233,0,0,4,36,0,0,0,0,0,0,0,0,29,0,0,0,2,0,0,0,0,0,0,38,0,0,0,0,425,0,0,27,0,31,0,2,0,6,125,6,0,0,0,0,0,0,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2010",2010,"9",NA,0,0,0,0,0,0,0,0,0,266,85,409,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,17,0,6,0,0,48,4,1,6,2,0,0,0,0,0,0,0,13,0,2,0,0,208,0,0,0,39,0,0,0,2,4,0,0,0,215,0,0,62,40,0,0,0,0,0,0,0,0,137,0,0,0,1,2,0,0,0,0,0,32,0,0,0,0,441,0,0,27,0,115,0,0,0,4,25,0,0,0,0,0,0,0,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2011",2011,"9",NA,0,0,0,0,0,0,0,0,0,187,33,153,2,0,0,0,0,0,0,0,0,0,0,0,13,0,28,0,0,0,0,5,0,1,4,2,75,43,5,0,5,0,0,0,0,0,0,4,62,0,0,0,0,74,0,0,0,23,0,0,0,18,2,0,0,0,48,0,0,12,26,0,0,0,0,0,0,3,0,36,0,0,0,13,0,0,0,0,0,7,45,0,0,0,0,260,34,0,22,0,117,0,1,0,4,83,3,4,0,0,0,0,0,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2012",2012,"9",NA,0,0,0,0,0,0,0,0,0,38,175,491,0,3,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,20,2,0,0,0,108,0,5,18,1,0,0,0,0,0,0,0,17,0,1,0,0,303,0,0,0,99,0,0,0,27,6,0,0,4,252,0,0,8,100,3,0,0,0,0,0,1,0,55,0,0,0,7,0,0,0,0,0,7,8,1,0,0,0,498,0,2,36,0,116,0,0,0,8,128,2,0,0,0,0,0,0,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2013",2013,"9",NA,0,0,0,0,0,0,0,0,0,17,255,394,2,0,0,0,0,0,0,0,1,0,0,0,11,0,10,0,0,0,0,32,3,0,2,0,209,12,8,11,3,0,0,0,0,0,0,0,11,0,0,0,0,353,0,0,0,45,0,0,0,25,8,0,0,3,128,0,0,12,94,1,0,0,0,0,0,0,0,19,0,0,0,2,1,0,0,0,0,0,11,0,0,0,0,632,0,1,14,0,109,0,0,0,2,24,5,0,0,0,0,0,0,0,0
119000004,"FIN_013_MZB_LO_7","119000004_NA.09.2014",2014,"9",NA,0,0,0,0,0,0,0,0,0,15,40,113,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,1,0,0,1,26,1,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0,14,0,0,0,16,0,0,0,2,74,0,0,6,83,1,0,0,0,0,0,0,0,34,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,213,0,1,18,0,22,0,0,0,0,32,1,2,0,0,0,0,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2000",2000,"9",NA,0,0,0,0,0,0,0,0,0,12,26,435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,21,0,0,235,0,1,0,0,0,38,0,0,0,0,0,0,0,0,0,2,58,0,0,4,101,0,0,0,0,0,0,0,0,26,0,0,0,54,0,0,0,58,0,0,0,0,0,0,1,0,1,0,0,26,0,0,0,0,0,0,0,81,9,0,0,4,0,4,0,0,0,1,30,0,0,0,0,30,0,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2001",2001,"9",NA,0,0,0,0,0,0,0,0,0,78,150,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,300,12,0,36,0,0,51,0,0,0,0,0,0,0,0,0,3,45,0,0,0,216,0,0,0,9,0,0,0,0,111,0,0,0,66,21,0,0,51,0,0,0,0,3,0,0,0,3,0,0,42,0,0,0,0,0,3,0,219,9,0,0,21,0,30,0,0,0,0,27,0,3,0,0,9,0,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2002",2002,"9",NA,0,0,0,0,0,0,0,0,0,128,51,96,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,2,0,622,32,1,17,3,0,16,0,0,0,0,0,0,0,0,0,1,49,0,0,14,12,0,0,0,7,1,0,0,1,5,0,0,0,45,5,0,0,98,0,0,0,0,5,0,0,0,3,0,0,26,0,0,0,0,0,0,0,50,21,0,0,10,0,18,0,0,0,0,45,0,1,0,0,1,0,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2003",2003,"9",NA,0,0,0,0,0,0,0,0,0,104,62,66,0,0,0,0,0,0,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0,6,0,0,1010,24,0,40,12,0,12,0,0,0,0,0,17,0,0,0,8,72,0,0,22,22,0,0,0,8,0,0,0,51,288,0,0,0,72,6,0,0,228,0,0,0,0,36,0,0,0,8,0,0,42,0,0,0,0,0,0,0,206,174,0,0,6,0,22,0,2,0,0,38,0,2,0,0,2,0,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2004",2004,"9",NA,0,0,0,0,0,0,0,0,0,209,556,494,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,12,0,3,0,0,1240,14,11,33,8,0,16,0,0,0,0,3,12,0,0,0,1,77,0,0,0,32,0,0,0,9,0,0,0,0,53,0,0,0,131,3,0,0,279,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,124,126,0,0,14,0,48,0,0,0,0,125,0,17,0,0,4,0,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2005",2005,"9",NA,0,0,0,0,0,0,0,0,0,156,110,430,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,7,2,0,586,75,0,8,2,0,24,0,0,0,0,1,3,0,0,0,0,72,0,0,0,43,0,0,0,12,0,0,1,7,70,0,0,0,81,9,0,0,34,0,0,0,0,16,0,0,0,6,0,0,16,0,0,0,0,0,1,0,168,57,0,0,29,0,29,0,0,0,0,180,0,0,0,0,27,0,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2006",2006,"9",NA,0,0,0,0,0,0,0,0,0,6,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,28,25,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,10,0,0,0,8,4,0,0,7,0,0,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,37,0,0,0,5,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2007",2007,"9",NA,0,0,0,0,0,0,0,0,0,9,13,103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,18,0,0,191,43,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,41,0,0,0,35,0,0,0,5,0,0,0,2,47,0,0,0,51,2,0,0,10,0,0,0,0,7,0,0,0,0,0,0,188,0,0,0,0,0,0,0,170,5,0,0,16,0,16,0,0,0,2,89,0,0,0,0,4,0,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2008",2008,"9",NA,0,0,0,0,0,0,0,0,0,78,16,476,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,49,0,75,2,0,378,40,4,0,2,0,21,0,0,0,0,1,4,0,0,0,2,54,0,0,0,92,0,0,0,27,0,0,6,0,26,0,0,1,420,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,280,0,0,0,0,0,3,0,489,70,0,0,52,0,47,1,0,0,5,64,0,0,0,0,25,0,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2009",2009,"9",NA,0,0,0,0,0,0,0,0,0,46,45,331,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0,20,0,0,167,25,1,15,0,0,6,0,0,0,0,0,0,0,0,0,0,123,0,0,0,89,0,0,0,16,0,0,1,1,51,2,0,1,136,0,0,0,16,0,0,0,0,7,0,0,0,0,0,0,149,0,0,0,0,0,5,0,423,44,0,0,26,0,8,0,1,0,0,126,0,1,0,0,2,1,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2010",2010,"9",NA,0,0,0,0,0,0,0,0,0,11,6,184,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,27,0,0,291,44,3,54,0,0,5,0,0,0,0,1,4,0,0,0,0,111,0,0,0,75,0,0,0,14,6,0,14,0,52,0,0,1,273,0,0,0,22,0,0,0,0,27,0,0,0,0,0,0,194,0,0,0,0,0,0,0,587,76,0,0,36,0,77,0,0,0,12,66,0,1,0,0,22,0,1,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2011",2011,"9",NA,0,0,0,0,0,0,0,0,0,44,9,212,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,19,0,0,243,38,0,45,0,0,6,0,0,0,0,0,3,0,0,0,0,64,0,0,0,11,0,0,0,5,3,0,10,0,42,0,0,0,192,1,0,0,8,0,0,0,0,9,0,0,0,2,0,0,76,0,0,0,0,0,1,0,370,70,0,0,19,0,55,0,0,0,8,125,0,1,0,0,14,0,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2012",2012,"9",NA,0,0,0,12,0,0,0,0,0,50,62,403,0,0,0,0,0,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,0,21,0,0,699,22,1,53,0,0,3,0,0,0,0,0,9,0,0,0,0,119,0,0,0,41,0,0,0,53,1,0,12,1,76,0,0,3,141,0,0,0,22,0,0,0,0,71,0,0,0,7,0,0,66,0,0,0,0,0,0,1,561,8,0,0,24,0,100,0,0,0,6,19,0,0,0,0,25,0,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2013",2013,"9",NA,0,0,0,0,0,0,0,0,0,97,109,400,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,22,0,0,53,30,4,71,0,0,7,0,0,0,0,0,4,0,0,0,0,172,0,0,0,35,0,0,0,15,10,0,18,2,46,0,0,7,275,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,65,0,0,0,0,0,1,0,0,67,0,0,25,0,100,0,0,0,5,29,0,4,0,0,13,0,0,0,0
119000005,"FIN_013_MZB_LO_6","119000005_NA.09.2014",2014,"9",NA,0,0,0,0,0,0,0,0,0,7,2,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,84,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,31,0,0,0,6,0,0,1,0,14,0,0,0,55,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,44,0,0,0,0,0,0,0,139,4,0,0,7,0,5,0,0,0,0,18,0,0,0,0,5,0,0,0,0
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2000",2000,"9",NA,0,0,0,0,7,0,107,0,0,152,840,182,0,0,0,0,0,0,0,1,0,0,0,0,4,0,4,0,0,0,0,1,0,0,0,0,155,0,0,9,0,0,26,0,0,0,0,0,18,0,0,0,0,2,0,0,2,0,0,0,0,6,3,0,18,7,30,0,0,1,0,1,0,0,17,0,0,0,0,4,0,0,0,20,4,0,2,0,0,0,0,0,0,0,101,10,0,0,17,0,5,0,0,0,0,220,0,0,0,0,0,1,0,0,0
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2001",2001,"9",NA,0,0,0,8,0,0,400,0,0,302,44,264,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,264,0,0,4,0,0,12,0,0,0,0,2,17,0,2,0,0,10,0,0,16,0,0,0,0,8,0,0,4,41,0,0,0,0,10,2,0,0,32,0,0,0,0,6,0,0,0,44,14,0,0,0,0,0,2,0,0,0,12,0,0,0,8,0,4,4,4,0,0,48,0,0,0,0,0,0,0,0,2
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2002",2002,"9",NA,0,0,0,8,10,0,596,0,6,140,1212,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,640,2,0,28,0,0,12,0,0,0,0,0,94,0,6,0,0,8,0,0,2,0,0,0,0,22,2,2,4,14,2,0,0,6,6,0,0,0,154,0,0,0,0,6,0,0,0,60,34,0,0,0,0,0,0,0,0,0,23,0,0,0,10,0,0,0,8,0,0,152,0,0,0,0,2,0,0,0,0
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2003",2003,"9",NA,0,0,0,4,2,0,177,0,6,400,1280,91,17,0,0,0,0,0,0,2,6,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,524,0,2,18,4,0,24,0,0,0,0,0,130,0,18,0,0,16,0,0,1,3,0,0,2,8,0,8,2,66,18,0,0,0,4,0,0,0,164,0,0,0,0,96,0,0,0,112,4,0,0,0,0,1,3,0,0,0,28,0,0,0,54,0,2,18,10,0,0,380,0,0,0,0,22,0,0,0,0
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2004",2004,"9",NA,0,0,0,6,4,0,279,0,1,228,1440,441,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,270,0,0,10,0,0,2,0,0,0,0,6,37,0,6,0,0,0,0,0,3,0,0,0,0,26,0,0,9,0,0,0,0,1,0,0,0,0,120,0,0,3,0,6,0,0,0,48,11,0,0,0,0,0,0,0,0,0,36,1,0,0,15,0,16,1,4,0,0,300,0,0,0,0,1,0,0,0,0
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2005",2005,"9",NA,1,2,0,0,0,0,121,0,8,327,256,216,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,140,0,0,4,0,0,0,0,0,0,0,0,43,0,3,0,0,1,0,0,6,0,0,0,2,7,0,4,6,21,0,0,0,0,7,0,0,0,14,0,0,0,0,5,0,0,0,23,35,0,0,0,0,0,0,0,0,0,22,0,0,0,9,0,4,0,2,0,0,92,0,0,0,0,5,0,0,0,0
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2006",2006,"9",NA,0,0,0,0,0,0,18,0,0,25,16,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,1,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2007",2007,"9",NA,0,1,0,0,6,0,243,0,0,146,68,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,5,0,0,0,0,0,8,0,1,0,0,0,0,0,3,5,1,0,0,12,0,0,1,15,35,0,0,5,2,0,0,0,18,0,0,0,0,33,0,0,0,13,0,0,0,0,0,0,0,0,0,0,100,0,0,0,14,0,12,0,2,0,0,278,0,0,0,0,1,0,0,0,0
