"site_id","sgn_id","sample_id","year","month","day","ACROLOXUS LACUSTRIS","ADICELLA REDUCTA","AGABUS SP. AD.","AGAPETUS FUSCIPES","ALBOGLOSSIPHONIA HETEROCLITA","ANABOLIA NERVOSA","ANACAENA GLOBULUS AD.","ANACAENA LIMBATA AD.","ANCYLUS FLUVIATILIS","ANISUS SP.","ASELLUS AQUATICUS","ATHRIPSODES ALBIFRONS","ATHRIPSODES ATERRIMUS","ATHRIPSODES BILINEATUS SSP.","ATHRIPSODES CINEREUS","BAETIS RHODANI","BAETIS SCAMBUS","BAETIS VERNUS","BATHYOMPHALUS CONTORTUS","BERAEA PULLATA","BIBIO SP.","BITHYNIA TENTACULATA","BRYCHIUS ELEVATUS AD.","CAENIS HORARIA","CAENIS LUCTUOSA","CAENIS RIVULORUM","CALLICORIXA PRAEUSTA SSP.","CALOPTERYX SPLENDENS","CENTROPTILUM LUTEOLUM","CERACLEA DISSIMILIS","CERATOPOGONIDAE GEN. SP.","CHAETOPTERYX VILLOSA SSP.","CHIRONOMIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP. AD.","CHRYSOPILUS SP.","CLOEON DIPTERUM","COENAGRION PUELLA","CRANGONYX PSEUDOGRACILIS","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP. AD.","DENDROCOELUM LACTEUM","DICRANOTA SP.","DIXA SP.","DIXELLA SP.","DOLICHOPODIDAE GEN. SP.","DRUSUS ANNULATUS","DRYOPS SP. AD.","DUGESIA SP.","DYTISCUS SP. AD.","ELLOBIIDAE GEN. SP.","ELMIS AENEA AD.","EMPIDIDAE GEN. SP.","EPHEMERA DANICA","EPHYDRIDAE GEN. SP.","ERPOBDELLA OCTOCULATA","GALBA TRUNCATULA","GAMMARUS SP.","GASTROPODA GEN. SP.","GERRIS SP.","GLOSSIPHONIA COMPLANATA","GLYPHOTAELIUS PELLUCIDUS","GOERA PILOSA","GRAPTODYTES PICTUS AD.","GYRAULUS ALBUS","GYRAULUS CRISTA","GYRAULUS LAEVIS","GYRINUS SP. AD.","HAEMOPIS SANGUISUGA","HALESUS DIGITATUS SSP.","HALESUS RADIATUS","HALIPLUS SP. AD.","HELOBDELLA STAGNALIS","HELOPHORUS BREVIPALPIS AD.","HELOPHORUS GRANDIS AD.","HELOPHORUS GRISEUS AD.","HELOPHORUS OBSCURUS SSP. AD.","HELOPHORUS STRIGIFRONS AD.","HESPEROCORIXA SAHLBERGI","HIPPEUTIS COMPLANATUS","HYDRACHNIDIA GEN. SP.","HYDRAENA RIPARIA AD.","HYDRIDAE GEN. SP.","HYDROBIUS FUSCIPES AD.","HYDROMETRA STAGNORUM","HYDROPORUS SP. AD.","HYDROPSYCHE ANGUSTIPENNIS SSP.","HYDROPSYCHE CONTUBERNALIS SSP.","HYDROPSYCHE PELLUCIDULA","HYDROPSYCHE SILTALAI","HYDROPTILA SP.","HYPHYDRUS OVATUS AD.","ILYBIUS FULIGINOSUS AD.","ISCHNURA ELEGANS","ISOPERLA GRAMMATICA","ITHYTRICHIA SP.","LACCOBIUS BIPUNCTATUS AD.","LACCOBIUS MINUTUS AD.","LEPIDOSTOMA HIRTUM","LEUCTRA FUSCA SSP.","LEUCTRA INERMIS","LEUCTRA NIGRA","LIMNEPHILUS EXTRICATUS","LIMNEPHILUS FLAVICORNIS","LIMNEPHILUS LUNATUS","LIMNEPHILUS MARMORATUS","LIMNEPHILUS RHOMBICUS SSP.","LIMNEPHILUS VITTATUS","LIMNIUS VOLCKMARI AD.","LIMNOPHORA SP.","LIMONIIDAE GEN. SP.","LYMNAEA STAGNALIS","LYPE SP.","MESOVELIIDAE GEN. SP.","MICRONECTA POWERI SSP.","MICROPTERNA SEQUAX","MYSTACIDES AZUREA","MYSTACIDES LONGICORNIS","MYSTACIDES NIGRA","NEBRIOPORUS DEPRESSUS/ELEGANS AD.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMOURA CINEREA SSP.","NEMURELLA PICTETII","NEPA CINEREA","NIPHARGUS AQUILEX","NOTERUS CLAVICORNIS AD.","NOTONECTA SP.","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","OMPHISCOLA GLABRA","ORECTOCHILUS VILLOSUS AD.","OULIMNIUS SP. AD.","OXYETHIRA SP.","PACIFASTACUS LENIUSCULUS","PARALEPTOPHLEBIA SUBMARGINATA","PHYSA FONTINALIS","PHYSELLA ACUTA","PHYSELLA HETEROSTROPHA","PISCICOLA GEOMETRA","PISIDIUM SP.","PLANARIA TORVA","PLANORBARIUS CORNEUS","PLANORBIS CARINATUS","PLANORBIS PLANORBIS","PLATAMBUS MACULATUS AD.","PLEA MINUTISSIMA SSP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POTAMOPHYLAX LATIPENNIS","POTAMOPYRGUS ANTIPODARUM","POTAMOPYRGUS ANTIPODARUM.1","PROCLOEON PENNULATUM","PSYCHODIDAE GEN. SP.","PTYCHOPTERA SP.","RADIX BALTHICA","RHYACOPHILA DORSALIS SSP.","RIOLUS SUBVIOLACEUS AD.","SCIRTIDAE GEN. SP. LV.","SERICOSTOMA PERSONATUM","SERRATELLA IGNITA","SIALIS LUTARIA","SIGARA DORSALIS","SIGARA LATERALIS","SILO NIGRICORNIS","SILO PALLIPES","SIMULIUM SP.","SPHAERIUM SP.","STAGNICOLA PALUSTRIS","STRATIOMYIDAE GEN. SP.","SUCCINEIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TETANOCERA SP.","THEROMYZON TESSULATUM","TINODES WAENERI SSP.","TIPULIDAE GEN. SP.","TROCHETA PSEUDODINA","TROCHETA SUBVIRIDIS","VALVATA CRISTATA","VALVATA PISCINALIS SSP.","VELIA CAPRAI SSP.","ZONITOIDES NITIDUS"
109000384,"ENG_042_MZB_LO_2","109000384_02.04.2008",2008,"4",2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,220,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,2,0,0,10,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,5,1,0,0,0,0
109000384,"ENG_042_MZB_LO_2","109000384_16.04.2009",2009,"4",16,0,0,0,18,0,0,0,0,35,0,0,0,0,0,0,150,0,0,2,0,0,0,0,0,0,0,0,0,0,0,60,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,30,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0
109000384,"ENG_042_MZB_LO_2","109000384_14.04.2010",2010,"4",14,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,200,0,0,3,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
109000384,"ENG_042_MZB_LO_2","109000384_14.03.2011",2011,"3",14,0,0,0,21,0,0,0,0,4,0,7,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0
109000384,"ENG_042_MZB_LO_2","109000384_17.04.2012",2012,"4",17,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,270,0,0,2,0,1,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
109000384,"ENG_042_MZB_LO_2","109000384_21.03.2013",2013,"3",21,0,0,0,8,0,0,0,0,3,0,5,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000384,"ENG_042_MZB_LO_2","109000384_26.03.2014",2014,"3",26,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000384,"ENG_042_MZB_LO_2","109000384_22.05.2015",2015,"5",22,0,0,0,40,0,0,0,0,1,0,1,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,450,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1300,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,20,20,0,30,0,0,0,0,0,0,80,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109000384,"ENG_042_MZB_LO_2","109000384_04.05.2016",2016,"5",4,0,0,0,50,0,0,0,0,20,0,4,0,0,0,0,200,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,600,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,750,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,2,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,40,40,0,30,0,0,0,0,0,0,300,0,0,0,0,0,7,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109000384,"ENG_042_MZB_LO_2","109000384_20.04.2017",2017,"4",20,1,0,0,5,0,0,0,0,1,0,2,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,82,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
109000385,"ENG_042_MZB_LO_3","109000385_03.04.2008",2008,"4",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
109000385,"ENG_042_MZB_LO_3","109000385_16.04.2009",2009,"4",16,0,0,1,0,0,0,0,0,0,50,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109000385,"ENG_042_MZB_LO_3","109000385_17.05.2010",2010,"5",17,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000385,"ENG_042_MZB_LO_3","109000385_14.03.2011",2011,"3",14,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,900,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
109000385,"ENG_042_MZB_LO_3","109000385_17.04.2012",2012,"4",17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
109000385,"ENG_042_MZB_LO_3","109000385_21.03.2013",2013,"3",21,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
109000385,"ENG_042_MZB_LO_3","109000385_27.03.2014",2014,"3",27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000385,"ENG_042_MZB_LO_3","109000385_22.05.2015",2015,"5",22,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,15,0,18,0,0,0,0,0,0,1,0,0,1,0,0,5,0,250,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,7,6,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109000385,"ENG_042_MZB_LO_3","109000385_17.05.2016",2016,"5",17,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,10,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,800,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,8,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000385,"ENG_042_MZB_LO_3","109000385_25.05.2017",2017,"5",25,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000386,"ENG_042_MZB_LO_4","109000386_16.04.2009",2009,"4",16,2,0,0,0,0,0,0,0,1,0,15,8,0,0,24,20,10,5,0,0,0,0,0,0,50,0,0,0,0,0,10,1,10,0,0,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,6,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,3,0,40,40,0,0,0,1,0,0,0,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0
109000386,"ENG_042_MZB_LO_4","109000386_17.05.2010",2010,"5",17,0,0,0,0,0,0,0,0,0,0,1,19,0,0,1,19,29,4,0,0,0,0,0,0,150,0,0,0,0,1,24,0,150,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,1,0,30,30,0,2,0,0,0,0,0,0,60,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
109000386,"ENG_042_MZB_LO_4","109000386_14.03.2011",2011,"3",14,1,0,0,0,0,0,0,0,5,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,6,0,200,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,20,0,40,40,0,0,0,2,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
109000386,"ENG_042_MZB_LO_4","109000386_17.04.2012",2012,"4",17,0,0,0,1,0,0,0,0,0,0,11,0,0,0,22,17,0,46,0,0,0,0,0,0,85,0,0,0,7,0,40,0,500,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,20,0,0,0,0,0,0,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
109000386,"ENG_042_MZB_LO_4","109000386_21.03.2013",2013,"3",21,0,0,0,0,0,1,0,0,0,2,100,0,0,0,5,20,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,250,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,150,0,0,0,0,0,0,0,0,30,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,70,70,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
109000386,"ENG_042_MZB_LO_4","109000386_17.03.2014",2014,"3",17,0,0,0,0,0,0,0,0,2,0,12,0,0,0,15,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,2,350,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,90,0,0,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,6,1,30,30,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109000386,"ENG_042_MZB_LO_4","109000386_13.03.2015",2015,"3",13,0,0,0,0,0,0,0,0,3,0,14,0,0,0,68,27,0,0,0,0,0,0,0,0,210,0,0,1,42,0,4,0,534,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,16,43,0,0,0,278,0,0,1,0,15,0,3,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,2,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,26,0,0,18,0,0,0,0,19,0,0,0,0,0,0,0,14,0,80,80,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
