"site_id","sgn_id","sample_id","year","month","day","AGAPETUS FUSCIPES","AMPHINEMURA SP.","ANCYLUS FLUVIATILIS","ANTHOMYIIDAE GEN. SP.","ANTOCHA SP.","APATANIA SP.","ATHERIX SP.","ATRICHOPS CRASSIPES","BAETIS SP.","BEZZIA SP.","BLEPHARICERA SP.","BRACHYCENTRUS MONTANUS","BYTHINELLA SP.","BYTHIOSPEUM SP.","CAENIS MACRURA","CAPNIA SP.","CAPNIONEURA SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLA BREVIATA","CLINOCERINAE GEN. SP.","CORDULEGASTER BIDENTATA","CORDULEGASTER BOLTONII","CRUNOECIA IRRORATA SSP.","CULEX SP.","CURCULIONIDAE GEN. SP. AD.","CYPHON SP. LV.","DASYHELEA SP.","DERONECTES SP. AD.","DICRANOTA SP.","DINOCRAS CEPHALOTES","DIXA SP.","DOLICHOPODIDAE GEN. SP.","DUPOPHILUS BREVIS AD.","ECDYONURUS SP.","ECHINOGAMMARUS SP.","ELMIS SP. AD.","ELODES SP. LV.","EPEORUS SP.","EPHEMERA DANICA","ERNODES ARTICULARIS","ERPOBDELLA SP.","ESOLUS SP. AD.","FORCIPOMYIA SP.","GLOSSIPHONIA PALUDOSA","GLOSSOSOMA PRIVATUM","GYRAULUS SP.","HABROLEPTOIDES SP.","HABROPHLEBIA SP.","HALIPLUS SP. AD.","HELOPHORUS SP. AD.","HEMERODROMIINAE GEN. SP.","HEXATOMA SP.","HIRUDO MEDICINALIS","HYDRA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENA SP. AD.","HYDROCHUS SP. LV.","HYDROCYPHON SP. AD.","HYDROMETRA STAGNORUM","HYDROPSYCHE SP.","HYDROPTILA SP.","ILYBIUS SP. AD.","ISOPERLA SP.","LACCOBIUS SP. LV.","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEUCTRA SP.","LIMNEBIUS SP. AD.","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP. AD.","LIPONEURA SP.","LYMNAEA SP.","MARTHAMEA SP.","MESOVELIA VITTIGERA","MICRASEMA CENERENTOLA","MICRASEMA LONGULUM","MICRASEMA MINIMUM","MICRASEMA MOESTUM","MICRASEMA SERVATUM","MICROVELIA SP.","NEBRIOPORUS SP. AD.","NEMATODA GEN. SP.","NEMOURA SP.","NIPHARGUS SP.","NOTONECTA SP.","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","OREODYTES SP. AD.","OULIMNIUS SP. AD.","PARALEPTOPHLEBIA SP.","PERLA SP.","PERLODES SP.","PHILOPOTAMUS MONTANUS SSP.","PISIDIUM SP.","PLACOBDELLA COSTATA","PLANIPENNIA GEN. SP.","PLANORBARIUS SP.","PLATAMBUS SP. AD.","PLEA MINUTISSIMA MINUTISSIMA","PLECTROCNEMIA CONSPERSA SSP.","PLECTROCNEMIA LAETABILIS","POLYCELIS SP.","POLYCENTROPUS CORNIGER","POLYCENTROPUS FLAVOMACULATUS SSP.","POMATINUS SUBSTRIATUS AD.","PROASELLUS SP.","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA CTENOPHORA","PSYCHOMYIA PUSILLA","RADIX SP.","RHAGIONIDAE GEN. SP.","RHITHROGENA SP.","RHYACOPHILA SP.","RIOLUS SP. AD.","SCARODYTES SP. AD.","SCATOPHAGIDAE GEN. SP.","SCIRTES SP. LV.","SCLEROPROCTA SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SILO NIGRICORNIS","SIMULIUM SP.","SIPHONOPERLA SP.","STRATIOMYIDAE GEN. SP.","SYNAGAPETUS SP.","TABANIDAE GEN. SP.","THAUMALEA SP.","THREMMA SP.","TINODES ASSIMILIS","TIPULIDAE GEN. SP.","VALVATA SP.","VELIA SP.","WORMALDIA LUSITANICA","XANTHOPERLA APICALIS"
103000715,"ESP_036_MZB_LO_5","103000715_09.08.2012",2012,"8",9,0,0,12,1,0,0,7,0,105,0,0,0,1,0,0,0,0,0,1418,0,0,0,0,0,0,0,0,0,8,1,0,3,1,0,107,0,17,0,0,1,0,0,14,2,0,2,0,51,21,0,0,18,5,0,0,81,5,0,0,2,6,0,0,0,0,0,0,431,0,0,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26,62,0,0,0,4,0,4,0,0,1,0,0,0,0,0,2,0,4,0,0,17,5,0,0,0,0,34,1,0,0,0,0,0,33,35,3,3,0,0,0,0,0,0,0,1,0,0,0,0
103000715,"ESP_036_MZB_LO_5","103000715_23.09.2013",2013,"9",23,0,45,46,0,0,0,24,0,48,3,0,0,0,0,0,0,0,0,1063,0,3,0,0,0,0,0,0,0,1,6,0,2,1,0,40,0,26,0,26,0,0,1,18,0,0,37,0,207,0,0,0,1,15,0,0,93,35,0,0,0,49,0,0,0,0,0,0,630,0,0,6,0,0,0,0,0,4,4,5,0,0,0,2,7,0,0,93,49,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,0,0,0,0,0,264,3,0,0,0,0,1,1176,0,4,4,1,0,0,0,0,0,0,2,0,0,0,0
103000715,"ESP_036_MZB_LO_5","103000715_23.09.2014",2014,"9",23,0,10,12,0,0,0,9,0,16,4,0,0,4,0,0,0,21,0,331,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,30,0,26,0,21,4,0,0,33,0,0,13,0,30,3,0,0,0,5,0,0,28,11,0,0,1,62,0,0,0,1,0,0,609,0,1,9,0,0,0,0,0,1,4,0,0,0,0,5,4,0,0,174,31,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,135,6,0,0,0,0,0,249,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0
103000715,"ESP_036_MZB_LO_5","103000715_10.08.2015",2015,"8",10,0,0,3,0,6,0,4,0,35,2,0,0,0,0,0,0,0,0,518,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4,11,0,6,0,0,0,11,2,0,10,0,88,65,0,0,6,3,0,0,66,6,0,0,0,4,0,0,0,0,0,0,99,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,4,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,95,4,0,0,0,0,0,14,6,19,2,0,0,0,0,4,0,0,0,0,0,0,0
103000715,"ESP_036_MZB_LO_5","103000715_03.08.2016",2016,"8",3,0,0,96,0,0,0,7,0,156,0,1,0,0,0,1,0,0,0,93,0,4,0,0,0,0,0,0,0,8,0,0,4,0,0,45,0,1,0,0,0,0,1,40,0,0,50,0,50,14,0,0,0,7,0,0,53,19,0,0,0,4,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,15,0,0,0,0,0,8,1,0,0,0,0,1,84,9,12,3,0,0,0,0,4,0,0,0,0,0,0,0
103000715,"ESP_036_MZB_LO_5","103000715_17.08.2017",2017,"8",17,0,0,34,0,2,0,3,0,63,2,0,0,3,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,24,1,5,0,0,0,43,2,0,9,0,44,34,0,0,6,1,0,0,22,49,0,1,0,13,0,0,0,0,0,0,177,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,8,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,87,5,0,0,0,0,1,25,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
103000715,"ESP_036_MZB_LO_5","103000715_28.08.2018",2018,"8",28,0,0,4,0,1,0,18,0,60,0,1,0,1,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,26,2,66,0,0,0,27,0,0,6,0,58,0,0,0,4,1,0,0,20,44,0,0,0,169,0,0,0,0,140,4,106,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,11,0,0,0,31,0,0,0,23,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,1,14,2,0,0,0,0,0,3,0,6,17,0,0,0,0,6,0,0,2,0,0,0,0
103000715,"ESP_036_MZB_LO_5","103000715_16.08.2019",2019,"8",16,0,0,0,0,0,0,5,0,37,0,0,0,0,0,0,0,0,0,101,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,9,4,13,0,17,0,0,0,10,0,0,8,0,9,0,0,0,4,1,0,0,32,13,0,0,0,129,0,0,0,0,0,0,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,132,1,0,0,0,0,1,8,2,0,4,0,0,0,0,20,0,0,0,0,0,0,0
103000716,"ESP_036_MZB_LO_6","103000716_10.08.2012",2012,"8",10,0,0,24,20,0,0,0,0,7932,2,0,0,0,0,0,0,0,0,12709,0,0,0,0,0,0,0,0,0,118,29,2,4,0,0,71,0,69,0,1,0,0,0,30,0,0,0,0,0,0,0,0,178,0,1,0,28,7,0,0,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,333,0,0,1,0,1,236,0,0,0,0,0,0,98,0,472,0,0,0,0,10,0,0,0,0,0,0,0
103000716,"ESP_036_MZB_LO_6","103000716_18.09.2013",2013,"9",18,0,165,322,2,1,0,7,0,11600,1,0,0,0,0,2,0,0,0,22656,0,119,0,0,0,0,0,0,0,293,248,5,0,0,0,259,1,131,0,40,0,0,11,104,0,0,0,0,26,0,10,0,8,3,1,0,85,25,0,0,0,41,1,0,0,0,0,0,2231,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1284,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,590,0,0,531,2,0,0,71,0,109,255,0,0,0,0,0,360,53,0,31,1,2,0,0,0,0,0,2,0,0,0,0
103000716,"ESP_036_MZB_LO_6","103000716_17.09.2014",2014,"9",17,0,97,121,0,0,0,1,0,1998,0,0,0,8,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,22,17,1,0,0,0,58,0,48,0,28,0,0,0,21,1,0,0,0,5,0,0,0,4,4,0,0,8,7,0,0,0,0,0,0,0,0,1,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,177,2,0,259,0,0,0,12,0,145,19,0,0,0,0,0,69,18,2,5,0,2,0,0,0,0,0,1,0,0,0,0
103000716,"ESP_036_MZB_LO_6","103000716_05.08.2015",2015,"8",5,0,0,2,0,2,0,0,0,1117,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,5,5,4,0,1,121,0,40,0,21,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,0,20,4,1,0,0,0,0,0,0,0,0,4,168,0,4,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0,0,0,11,21,0,0,0,0,0,1,88,5,43,0,0,0,0,0,0,0,1,0,0,0,0
103000716,"ESP_036_MZB_LO_6","103000716_01.08.2016",2016,"8",1,0,0,12,0,0,0,0,0,900,12,0,0,0,0,0,0,0,0,302,0,4,0,0,0,0,0,0,0,14,8,4,4,8,0,278,0,34,0,20,0,0,0,68,0,0,0,0,0,0,0,0,8,2,0,0,12,5,0,0,0,0,0,0,0,0,0,0,502,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,152,0,0,54,0,0,0,0,0,20,16,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103000716,"ESP_036_MZB_LO_6","103000716_15.08.2017",2017,"8",15,0,0,12,0,22,0,1,0,800,0,0,0,2,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,10,1,2,1,4,2,63,0,164,0,4,0,0,0,143,2,0,1,0,0,0,0,0,1,0,0,0,39,22,0,0,0,0,0,0,0,0,0,0,612,0,3,5,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,35,0,0,0,0,0,28,4,0,0,0,0,0,5,26,3,2,0,0,0,0,0,0,0,0,0,0,0,0
103000716,"ESP_036_MZB_LO_6","103000716_22.08.2018",2018,"8",22,0,0,1,0,6,0,0,0,1865,0,0,0,2,0,0,0,0,0,126,0,1,1,0,0,0,0,0,0,5,0,1,0,0,0,16,0,24,0,0,0,0,0,135,0,0,0,0,0,0,0,0,13,9,0,0,40,46,0,0,0,0,0,0,0,0,0,0,284,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,11,0,21,0,0,0,0,0,3,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0
103000716,"ESP_036_MZB_LO_6","103000716_14.08.2019",2019,"8",14,0,0,8,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,5,3,4,0,4,0,41,0,53,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,4,0,0,52,45,0,0,0,4,0,0,0,0,0,0,403,0,6,50,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103000717,"ESP_036_MZB_LO_7","103000717_14.08.2012",2012,"8",14,0,0,1,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,422,0,0,0,0,0,2,0,0,0,41,4,0,2,0,0,31,0,20,0,0,0,0,0,26,3,0,0,0,0,0,0,1,21,3,0,0,45,3,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,7,0,0,0,0
103000717,"ESP_036_MZB_LO_7","103000717_20.09.2013",2013,"9",20,0,0,64,0,0,0,0,0,801,0,0,0,0,0,0,0,0,0,21074,1,264,0,0,0,0,0,0,0,94,15,10,14,1,0,113,0,534,0,43,0,0,0,21,0,0,0,0,0,0,0,0,43,4,0,0,134,44,0,0,0,37,0,0,1,0,0,0,609,0,6,0,0,0,14,0,610,23,0,0,183,0,0,32,2,0,0,0,400,0,0,0,3,12,0,0,0,0,0,0,0,0,0,6,0,6,1,0,951,0,16,0,0,0,9,25,13,0,0,0,0,168,4,64,22,9,0,0,0,0,0,0,4,0,0,0,0
103000717,"ESP_036_MZB_LO_7","103000717_17.09.2014",2014,"9",17,0,0,108,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,1645,5,8,0,0,0,0,0,0,0,57,13,0,0,0,0,100,0,81,0,20,0,0,0,24,0,0,0,0,0,0,0,0,11,14,0,0,65,29,0,0,0,3,0,0,0,0,0,0,974,0,5,0,0,0,0,0,641,13,0,0,127,0,0,0,0,0,0,0,8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,12,0,9,0,0,133,0,0,0,0,0,76,1,0,0,0,0,0,50,3,1,0,0,0,0,0,0,0,0,6,0,0,0,0
103000717,"ESP_036_MZB_LO_7","103000717_05.08.2015",2015,"8",5,0,0,2,0,0,0,0,0,282,16,0,1,0,0,0,0,0,0,12341,0,178,0,0,0,0,0,0,0,65,8,0,33,0,0,7,0,78,0,16,0,0,0,18,0,0,0,0,0,0,0,0,25,9,0,0,162,34,0,0,0,1,0,0,4,0,0,0,175,0,0,2,0,0,0,0,144,0,0,0,19,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,621,1,0,0,0,0,1,23,0,0,0,0,0,0,4,0,52,0,0,0,0,0,0,0,1,0,0,0,0
103000717,"ESP_036_MZB_LO_7","103000717_01.08.2016",2016,"8",1,0,0,16,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,3227,0,107,0,0,0,0,0,0,0,16,41,0,0,0,0,24,0,40,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9,2,0,0,63,26,0,0,0,0,0,0,0,0,0,0,111,0,0,1,0,0,0,0,0,0,0,0,61,1,0,0,0,0,0,0,32,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,164,3,0,0,0,0,0,8,0,0,0,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103000717,"ESP_036_MZB_LO_7","103000717_15.08.2017",2017,"8",15,0,0,28,0,0,0,0,0,707,1,0,0,0,0,0,0,0,0,2686,0,4,0,0,0,0,0,0,0,43,27,0,0,0,0,85,0,56,0,0,0,0,0,18,0,0,0,0,0,0,0,0,2,2,0,0,43,38,0,0,0,0,0,0,0,0,0,0,453,0,16,6,0,0,0,0,5,160,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,45,0,2,0,0,529,2,0,0,0,0,8,15,0,0,0,0,0,13,10,4,15,2,0,0,0,0,0,0,1,0,1,0,0
103000717,"ESP_036_MZB_LO_7","103000717_22.08.2018",2018,"8",22,0,0,0,0,0,0,0,0,69,0,0,1,0,0,0,0,0,0,2543,0,147,0,0,0,0,0,0,0,2,0,4,1,0,0,2,0,84,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,12,0,0,128,22,0,0,0,4,0,0,0,0,0,0,176,0,0,1,0,0,0,0,238,0,0,0,26,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,434,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
103000717,"ESP_036_MZB_LO_7","103000717_14.08.2019",2019,"8",14,0,16,1,0,4,0,4,0,541,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,16,16,0,1,1,0,20,0,18,0,0,0,0,0,44,0,0,0,0,0,0,0,0,8,1,0,0,52,1,0,0,0,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,77,17,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,1,0,1,0,0
103000718,"ESP_036_MZB_LO_8","103000718_07.08.2012",2012,"8",7,0,0,6,0,100,0,13,0,1508,0,0,0,0,0,20,0,0,0,1997,0,0,0,0,0,0,0,2,0,61,2,44,0,1,0,354,25,425,0,0,0,0,0,651,3,0,1,0,137,60,0,0,19,0,0,0,560,41,1,0,0,62,0,0,0,0,0,300,1778,0,30,14,0,0,0,0,0,49,0,0,0,0,0,2,0,0,0,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,13,0,0,21,0,102,23,0,0,0,0,0,55,135,35,45,0,5,0,0,0,26,0,1,0,0,0,0
103000718,"ESP_036_MZB_LO_8","103000718_19.09.2013",2013,"9",19,0,0,23,0,32,0,0,0,446,0,0,0,0,0,5,0,0,0,455,0,11,0,0,0,0,0,3,0,13,1,1,0,0,0,46,25,127,1,18,0,0,0,155,1,0,0,0,57,0,6,0,0,0,0,0,133,39,0,0,0,36,1,0,0,0,147,348,400,0,0,2,0,0,5,0,7,24,7,0,0,0,0,2,0,0,0,0,82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,17,0,0,9,1,14,0,21,0,458,19,0,1,0,0,0,38,12,20,14,0,3,0,0,0,7,0,1,0,0,0,0
103000718,"ESP_036_MZB_LO_8","103000718_19.09.2014",2014,"9",19,0,0,3,0,7,0,5,0,442,0,0,0,4,0,0,0,0,0,297,0,2,0,0,0,0,0,0,0,4,0,58,0,2,0,78,58,111,0,55,0,0,0,145,0,0,0,0,88,0,5,0,0,0,0,0,165,36,0,0,0,15,1,0,0,0,37,96,463,0,0,0,0,0,0,0,0,9,44,34,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,0,2,0,0,0,28,0,158,2,0,0,0,0,0,57,46,1,0,0,0,0,0,0,12,0,0,0,0,0,0
103000718,"ESP_036_MZB_LO_8","103000718_05.08.2015",2015,"8",5,0,0,18,0,6,0,20,0,518,0,0,0,0,0,0,0,0,0,508,0,8,0,0,0,0,0,0,0,8,2,13,0,0,2,56,10,72,0,26,0,0,0,207,0,0,0,0,47,24,0,0,0,0,0,0,64,7,0,0,0,11,0,0,0,0,6,77,102,0,5,1,0,0,0,0,0,17,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,17,0,0,4,0,146,4,0,0,0,0,0,10,20,0,0,0,0,0,0,9,0,0,0,0,0,0,0
103000718,"ESP_036_MZB_LO_8","103000718_01.08.2016",2016,"8",1,0,0,9,0,36,0,6,0,489,0,0,0,0,0,8,0,0,0,105,0,4,0,0,0,0,0,0,0,2,0,8,0,0,34,40,13,123,2,0,0,0,0,464,3,0,0,0,137,0,0,0,0,1,0,0,138,11,0,0,0,4,0,0,0,0,0,12,255,0,6,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,26,10,0,0,0,0,0,20,22,10,20,0,1,0,0,0,0,0,0,0,0,0,0
103000718,"ESP_036_MZB_LO_8","103000718_15.08.2017",2017,"8",15,0,0,8,0,8,0,2,0,254,0,0,0,0,0,5,0,0,0,79,0,1,0,0,0,0,0,3,0,0,0,7,0,3,2,39,32,112,0,0,0,0,0,195,0,0,0,0,46,0,0,0,2,0,0,0,44,13,0,0,0,4,2,0,0,0,0,1,299,0,0,7,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,9,5,0,0,0,0,0,4,13,8,8,0,1,0,0,0,2,0,0,0,0,0,0
103000718,"ESP_036_MZB_LO_8","103000718_27.08.2018",2018,"8",27,0,0,0,0,30,0,0,0,891,0,0,0,0,0,2,0,0,0,278,0,17,0,0,0,0,0,0,0,1,0,6,0,0,3,49,7,71,0,69,0,0,1,213,1,0,8,0,41,0,0,0,0,0,0,0,260,16,0,0,0,14,0,0,0,0,0,19,490,0,0,0,1,0,0,0,83,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,1,24,9,73,0,0,0,0,0,0,0,1,0,0,0,0
103000718,"ESP_036_MZB_LO_8","103000718_15.08.2019",2019,"8",15,0,0,0,0,4,0,3,0,294,0,0,0,0,0,2,0,0,0,69,0,2,0,0,0,0,0,4,0,0,0,3,0,2,0,48,6,54,0,16,0,0,0,148,2,0,0,0,40,0,0,0,4,2,0,0,130,6,0,0,0,4,0,0,0,0,0,20,358,0,0,2,0,0,0,0,2,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,17,30,4,6,0,0,0,0,2,6,0,0,0,0,0,0
103000719,"ESP_036_MZB_LO_9","103000719_06.08.2012",2012,"8",6,0,0,3,0,0,0,0,0,306,8,0,0,425,0,0,0,0,0,3427,0,0,0,0,1,0,0,0,0,0,9,0,4,0,0,202,0,5,61,0,0,0,28,4,0,0,4,0,0,0,0,0,33,0,0,0,57,4,0,0,0,0,0,0,85,0,0,0,399,0,9,29,0,2,0,0,0,1,0,0,0,0,0,48,0,0,0,0,282,0,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,0,858,4,0,0,0,0,98,9,0,0,0,0,12,13,2,0,39,360,0,5,0,0,0,0,0,0,0,0,0
103000719,"ESP_036_MZB_LO_9","103000719_22.09.2013",2013,"9",22,0,0,88,0,0,0,0,0,1172,4,0,1,425,0,0,0,0,0,3050,16,22,0,0,0,0,0,0,0,0,4,0,10,0,0,271,0,1,0,35,0,0,4,5,0,0,0,0,26,0,0,0,1,12,0,20,108,11,0,0,0,0,0,0,115,0,0,0,252,0,175,51,0,0,0,0,0,0,0,2,30,0,0,8,172,0,0,0,242,0,0,0,6,1,1,5,0,0,0,0,0,4,0,0,0,0,0,0,680,0,0,0,0,0,162,26,0,0,0,0,0,11,3,16,143,411,0,0,0,0,0,0,1,0,0,0,0
103000719,"ESP_036_MZB_LO_9","103000719_21.08.2014",2014,"8",21,0,0,0,0,0,0,0,0,274,10,0,0,205,0,0,0,0,0,469,0,27,0,0,1,0,0,0,0,0,3,0,0,0,0,171,0,8,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,4,0,0,56,20,0,1,0,0,0,0,11,0,0,0,311,1,42,20,0,0,0,0,0,0,0,0,78,0,0,8,20,0,0,0,3,0,0,0,3,0,8,2,0,0,0,0,0,2,3,2,0,0,0,0,306,9,0,0,0,0,197,12,0,0,0,0,0,23,0,16,16,401,0,0,0,0,0,0,0,0,0,0,0
103000719,"ESP_036_MZB_LO_9","103000719_06.08.2015",2015,"8",6,0,0,8,0,2,0,0,0,460,0,0,0,51,0,0,0,0,0,1146,0,16,0,0,0,0,0,0,0,0,12,0,0,0,0,65,0,1,0,9,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,58,1,0,0,0,0,0,1,13,0,0,0,373,0,17,3,0,0,0,2,0,0,0,0,8,0,0,8,64,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,25,0,0,0,0,245,1,0,0,0,0,58,8,0,0,0,0,1,0,15,0,132,59,0,0,0,0,0,0,1,0,0,0,0
103000719,"ESP_036_MZB_LO_9","103000719_29.07.2016",2016,"7",29,0,0,1,0,0,0,0,0,467,1,0,0,54,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,66,0,4,0,0,0,0,1,2,0,0,0,8,0,0,0,0,17,2,0,0,34,0,0,0,0,0,0,0,16,0,0,0,248,0,43,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,141,0,0,0,0,0,64,11,0,0,1,0,0,0,82,0,25,176,0,0,0,0,0,0,3,32,0,0,0
103000719,"ESP_036_MZB_LO_9","103000719_14.08.2017",2017,"8",14,0,0,5,0,0,0,0,0,173,0,0,0,45,0,0,0,0,0,2122,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,86,0,8,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,0,0,0,0,0,33,4,0,0,472,0,54,32,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,0,1,67,0,0,0,0,138,1,0,0,0,0,101,7,0,0,0,0,0,1,48,0,9,97,0,0,0,0,0,0,0,0,0,0,0
