Site.ID,Sample.ID,Sampling.date,Taxon.name,Abundance,Provider.Number,Country,Dataset.ID,Unique.ID,sample_id,year,month,day
320,320_1572021,15.7.2021,Hydrophilidae,12,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_119_15.07.2021,2021,7,15
320,320_1572021,15.7.2021,Hydroptilidae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_119_15.07.2021,2021,7,15
320,320_1572021,15.7.2021,Oligochaeta,4,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_119_15.07.2021,2021,7,15
320,320_1572021,15.7.2021,Physidae,36,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_119_15.07.2021,2021,7,15
320,320_1572021,15.7.2021,Veliidae,4,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_119_15.07.2021,2021,7,15
320,320_2552022,25.5.2022,Baetidae,27,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_31_25.05.2022,2022,5,25
320,320_2552022,25.5.2022,Caenidae,79,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_31_25.05.2022,2022,5,25
320,320_2552022,25.5.2022,Chironomidae,116,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_31_25.05.2022,2022,5,25
320,320_2552022,25.5.2022,Ephemerellidae,33,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_31_25.05.2022,2022,5,25
320,320_2552022,25.5.2022,Gomphidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_31_25.05.2022,2022,5,25
320,320_2552022,25.5.2022,Heptageniidae,21,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_31_25.05.2022,2022,5,25
320,320_2552022,25.5.2022,Hydropsychidae,41,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_31_25.05.2022,2022,5,25
320,320_2552022,25.5.2022,Hydroptilidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_31_25.05.2022,2022,5,25
320,320_2552022,25.5.2022,Leuctridae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_31_25.05.2022,2022,5,25
320,320_2552022,25.5.2022,Polymitarcyidae,386,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_31_25.05.2022,2022,5,25
320,320_2552022,25.5.2022,Simuliidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_31_25.05.2022,2022,5,25
320,320_892022,8.9.2022,Aphididae,3,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_892022,8.9.2022,Araneae,3,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_892022,8.9.2022,Atyidae,55,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_892022,8.9.2022,Baetidae,9,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_892022,8.9.2022,Caenidae,5,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_892022,8.9.2022,Calopterygidae,3,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_892022,8.9.2022,Chironomidae,13,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_892022,8.9.2022,Coenagrionidae,22,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_892022,8.9.2022,Ferrissidae,5,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_892022,8.9.2022,Hydrophilidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_892022,8.9.2022,Hydropsychidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_892022,8.9.2022,Mesoveliidae,5,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_892022,8.9.2022,Physidae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_892022,8.9.2022,Platycnemididae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_118_08.09.2022,2022,9,8
320,320_1652023,16.5.2023,Aphididae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Araneae,3,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Asellidae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Baetidae,108,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Caenidae,11,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Calopterygidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Chironomidae,131,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Ephemerellidae,39,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Heptageniidae,19,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Hydropsychidae,6,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Hydroptilidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Limoniidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Oligochaeta,4,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Platycnemididae,3,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Polymitarcyidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
320,320_1652023,16.5.2023,Simuliidae,167,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_120,GRC_048_MZB_LO_36_16.05.2023,2023,5,16
321,321_572012,5.7.2012,Baetidae,25,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_72_05.07.2012,2012,7,5
321,321_572012,5.7.2012,Caenidae,52,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_72_05.07.2012,2012,7,5
321,321_572012,5.7.2012,Chironomidae,10,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_72_05.07.2012,2012,7,5
321,321_572012,5.7.2012,Gammaridae,36,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_72_05.07.2012,2012,7,5
321,321_572012,5.7.2012,Hydropsychidae,22,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_72_05.07.2012,2012,7,5
321,321_572012,5.7.2012,Oligochaeta,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_72_05.07.2012,2012,7,5
321,321_572012,5.7.2012,Physidae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_72_05.07.2012,2012,7,5
321,321_572012,5.7.2012,Polymitarcyidae,12,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_72_05.07.2012,2012,7,5
321,321_572012,5.7.2012,Unionidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_72_05.07.2012,2012,7,5
321,321_572012,5.7.2012,Valvatidae,9,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_72_05.07.2012,2012,7,5
321,321_572012,5.7.2012,Viviparidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_72_05.07.2012,2012,7,5
321,321_3042013,30.4.2013,Asellidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Baetidae,82,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Caenidae,55,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Ceratopogonidae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Chironomidae,111,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Ephemerellidae,69,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Gammaridae,4,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Heptageniidae,14,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Hydrobiidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Lepidoptera,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Limoniidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Oligochaeta,74,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Oligoneuriidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Planorbidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_3042013,30.4.2013,Simuliidae,14,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_30.04.2013,2013,4,30
321,321_2772013,27.7.2013,Araneae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_62_27.07.2013,2013,7,27
321,321_2772013,27.7.2013,Baetidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_62_27.07.2013,2013,7,27
321,321_2772013,27.7.2013,Caenidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_62_27.07.2013,2013,7,27
321,321_2772013,27.7.2013,Calopterygidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_62_27.07.2013,2013,7,27
321,321_2772013,27.7.2013,Chironomidae,13,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_62_27.07.2013,2013,7,27
321,321_2772013,27.7.2013,Corixidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_62_27.07.2013,2013,7,27
321,321_2772013,27.7.2013,Ephemerellidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_62_27.07.2013,2013,7,27
321,321_2772013,27.7.2013,Gammaridae,84,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_62_27.07.2013,2013,7,27
321,321_2772013,27.7.2013,Oligochaeta,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_62_27.07.2013,2013,7,27
321,321_2772013,27.7.2013,Platycnemididae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_62_27.07.2013,2013,7,27
321,321_942014,9.4.2014,Asellidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_120_09.04.2014,2014,4,9
321,321_942014,9.4.2014,Baetidae,153,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_120_09.04.2014,2014,4,9
321,321_942014,9.4.2014,Caenidae,68,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_120_09.04.2014,2014,4,9
321,321_942014,9.4.2014,Ceratopogonidae,15,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_120_09.04.2014,2014,4,9
321,321_942014,9.4.2014,Chironomidae,45,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_120_09.04.2014,2014,4,9
321,321_942014,9.4.2014,Dytiscidae,4,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_120_09.04.2014,2014,4,9
321,321_942014,9.4.2014,Gomphidae,4,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_120_09.04.2014,2014,4,9
321,321_942014,9.4.2014,Heptageniidae,8,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_120_09.04.2014,2014,4,9
321,321_942014,9.4.2014,Oligochaeta,20,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_120_09.04.2014,2014,4,9
321,321_942014,9.4.2014,Oligoneuriidae,41,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_120_09.04.2014,2014,4,9
321,321_942014,9.4.2014,Polycentropodidae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_120_09.04.2014,2014,4,9
321,321_942014,9.4.2014,Simuliidae,93,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_120_09.04.2014,2014,4,9
321,321_482014,4.8.2014,Araneae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Atyidae,57,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Baetidae,26,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Caenidae,25,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Chironomidae,486,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Coenagrionidae,75,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Corixidae,30,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Dolichopodidae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Dytiscidae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Ecnomidae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Hydrophilidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Leptoceridae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Lymnaeidae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Oligochaeta,30,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Physidae,13,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Platycnemididae,37,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Sphaeromatidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_482014,4.8.2014,Tipulidae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_121_04.08.2014,2014,8,4
321,321_2482015,24.8.2015,Aeshnidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Ancylidae,29,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Atyidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Baetidae,5,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Caenidae,9,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Chironomidae,170,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Coenagrionidae,3,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Ecnomidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Ephydridae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Erpobdellidae,3,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Gammaridae,68,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Glossiphoniidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Leptoceridae,3,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Libellulidae,7,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Oligochaeta,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Platycnemididae,6,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_2482015,24.8.2015,Sphaeriidae,9,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_36_24.08.2015,2015,8,24
321,321_552018,5.5.2018,Asellidae,18,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Baetidae,258,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Caenidae,14,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Calopterygidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Ceratopogonidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Chironomidae,27,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Corixidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Dytiscidae,5,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Ephemerellidae,817,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Erpobdellidae,4,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Gammaridae,167,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Glossiphoniidae,8,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Gyrinidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Heptageniidae,19,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Hydrometridae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Leptoceridae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Leuctridae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Nemouridae,3,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Perlodidae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Physidae,2,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Platycnemididae,4,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Polymitarcyidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_552018,5.5.2018,Simuliidae,4,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_74_05.05.2018,2018,5,5
321,321_1192018,11.9.2018,Baetidae,15,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_38_11.09.2018,2018,9,11
321,321_1192018,11.9.2018,Caenidae,70,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_38_11.09.2018,2018,9,11
321,321_1192018,11.9.2018,Calopterygidae,13,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_38_11.09.2018,2018,9,11
321,321_1192018,11.9.2018,Ceratopogonidae,1,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_38_11.09.2018,2018,9,11
321,321_1192018,11.9.2018,Chironomidae,481,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_38_11.09.2018,2018,9,11
321,321_1192018,11.9.2018,Elmidae,3,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_38_11.09.2018,2018,9,11
321,321_1192018,11.9.2018,Gammaridae,35,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_38_11.09.2018,2018,9,11
321,321_1192018,11.9.2018,Hydropsychidae,6,48,Greece,GRC_048_MZB_LO,GRC_048_MZB_LO_121,GRC_048_MZB_LO_38_11.09.2018,2018,9,11
