"Unique.ID","Samp.ID","Sampling.date","year","month","day","ABLABESMYIA MONILIS","ACROLOXUS LACUSTRIS","AESHNIDAE GEN. SP.","AGRIOTYPUS ARMATUS","ALBOGLOSSIPHONIA HETEROCLITA","ALLOTRICHIA PALLICORNIS","AMELETUS INOPINATUS","AMPULLACEANA AMPLA","AMPULLACEANA BALTHICA","ANCYLUS FLUVIATILIS","ANISUS SP.","ANISUS SPIRORBIS","ANODONTA SP.","APATANIA SP.","APHELOCHEIRUS SP.","AQUARIUS SP.","ARGULUS SP.","ARTHROPLEA CONGENER","ASELLIDAE GEN. SP.","ASTACUS ASTACUS","ATHERIX SP.","ATRICHOPS SP.","BAETIDAE GEN. SP.","BATHYOMPHALUS CONTORTUS","BERAEA PULLATA","BERAEAMYIA HRABEI","BERAEODES MINUTUS","BITHYNIA SP.","BLEPHARICERIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","BRACHYCERCUS HARRISELLA","BRACHYPTERA SP.","BRANCHIOBDELLIDA GEN. SP.","BRYCHIUS ELEVATUS","BYTHINELLA AUSTRIACA-GR.","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CAPNIA VIDUA SSP.","CAPNOPSIS SCHILLERI SSP.","CASPIOBDELLA FADEJEWI","CECIDOMYIIDAE GEN. SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORUS SP.","CHEUMATOPSYCHE LEPIDA","CHIMARRA MARGINATA","CHIROCEPHALIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORBICULA SP.","CORDULEGASTER SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","COROPHIUM SP.","CRENOBIA ALPINA","CRISTATELLA MUCEDO","CRUNOECIA IRRORATA SSP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","DENDROCOELUM ALBUM","DENDROCOELUM LACTEUM","DICRANOTA SP.","DIPTERA GEN. SP.","DIXA SP.","DOLICHOPODIDAE GEN. SP.","DREISSENIDAE GEN. SP.","DRYOPS SP.","DUGESIA SP.","DYTISCIDAE GEN. SP.","ECNOMUS TENELLUS","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHORON VIRGO","EPHYDATIA FLUVIATILIS","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","FANNIA SP.","FERRISSIA FRAGILIS","GALBA TRUNCATULA","GAMMARIDAE GEN. SP.","GASTROPODA GEN. SP.","GERRIS SP.","GIRARDIA TIGRINA","GLOSSIPHONIA SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GORDIIDAE GEN. SP.","GYRAULUS SP.","GYRINUS SP.","HAEMOPIS SANGUISUGA","HALIPLUS SP.","HELOBDELLA STAGNALIS","HELOPHORUS SP.","HEMICLEPSIS MARGINATA","HEMIMYSIS ANOMALA","HEPTAGENIIDAE GEN. SP.","HIPPEUTIS COMPLANATUS","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDRIDAE GEN. SP.","HYDROMETRA STAGNORUM","HYDROPHILIDAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILA SP.","HYDROPTILA SPARSA","IBISIA MARGINATA","ILYOCORIS CIMICOIDES SSP.","ITHYTRICHIA LAMELLARIS","JAERA SP.","LEPIDOSTOMA SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRA SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LITHOGLYPHUS NATICOIDES","LYMNAEA STAGNALIS","MENETUS DILATATUS","MERMITHIDAE GEN. SP.","MOLANNA SP.","MUSCIDAE GEN. SP.","NEMATOCERA GEN. SP.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMOURIDAE GEN. SP.","NEPA CINEREA","NOTERUS SP.","NOTONECTA SP.","ODONATA GEN. SP.","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","OLIGONEURIELLA SP.","OLIGOSTOMIS RETICULATA","ORCONECTES LIMOSUS","ORECTOCHILUS SP.","ORTHOTRICHIA SP.","OSMYLUS FULVICEPHALUS","PACIFASTACUS LENIUSCULUS","PECTINATELLA MAGNIFICA","PEDICIA SP.","PELTODYTES CAESUS","PEREGRIANA LABIATA","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHAGOCATA SP.","PHALACROCERA REPLICATA","PHILOPOTAMUS SP.","PHRYGANEA GRANDIS SSP.","PHYSA FONTINALIS","PHYSELLA ACUTA","PISCICOLA SP.","PLANARIA TORVA","PLANORBARIUS CORNEUS","PLANORBIS SP.","PLATYCNEMIS SP.","PLATYHELMINTHES GEN. SP.","PLEA MINUTISSIMA SSP.","PLUMATELLA SP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POTAMANTHUS LUTEUS","POTAMOPYRGUS SP.","PROSTOMA SP.","PSEUDANODONTA COMPLANATA SSP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTILOCOLEPUS GRANULATUS GRANULATUS","PTYCHOPTERA SP.","RADIX SP.","RANATRA LINEARIS","RHAGIONIDAE GEN. SP.","RHYACOPHILA SP.","SCATOPHAGIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SEGMENTINA NITIDA","SERICOSTOMATIDAE GEN. SP.","SIALIS SP.","SIMULIIDAE GEN. SP.","SINANODONTA WOODIANA","SIPHLONURUS SP.","SISYRA SP.","SPHAERIIDAE GEN. SP.","SPONGILLA LACUSTRIS","STAGNICOLA SP.","STRATIOMYIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THAUMALEA SP.","THEODOXUS DANUBIALIS SSP.","THEROMYZON TESSULATUM","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRICLADIDA GEN. SP.","TURBELLARIA GEN. SP.","UNIO SP.","URNATELLA GRACILIS","VALVATA SP.","VELIA SP.","VIVIPARUS SP."
"CZE_003_MZB_LO_212","CZE_003_MZB_LO_212-03.05.2007","03.05.2007",2007,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,132,4,0,204,0,0,0,0,0,0,0,208,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,0,816,0,0,48,0,0,8,44,0,0,0,0,0,0,0,52,864,0,0,33,80,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,24,0,0,0,0,12,0,72,0,0,0,66,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_212","CZE_003_MZB_LO_212-06.05.2010","06.05.2010",2010,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10,0,0,0,0,176,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,6,4,0,512,8,0,200,0,0,0,0,0,0,0,104,0,0,0,0,18,36,0,0,0,0,0,0,0,0,0,0,860,0,14,192,0,0,0,14,0,0,0,0,0,0,0,78,340,2,0,34,104,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,250,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0,0,4,0,26,0,660,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_212","CZE_003_MZB_LO_212-14.05.2012","14.05.2012",2012,5,14,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,3,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,364,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,18,138,0,0,0,0,0,0,0,38,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,67,0,24,20,0,0,0,4,0,0,0,0,0,0,0,56,216,6,0,19,32,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,56,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,108,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_212","CZE_003_MZB_LO_212-30.04.2013","30.04.2013",2013,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,8,0,0,0,0,200,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,78,6,0,172,0,0,0,0,0,0,0,4,0,5,0,0,8,6,0,0,0,0,0,0,0,0,0,0,26,0,12,8,0,0,0,0,0,0,0,0,0,0,0,52,244,0,0,33,38,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,90,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,3,0,28,0,0,0,130,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0
"CZE_003_MZB_LO_212","CZE_003_MZB_LO_212-06.05.2016","06.05.2016",2016,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,4,0,0,0,0,200,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,6,0,80,2,0,255,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,0,34,16,2,0,0,1,0,0,0,0,0,0,0,321,594,8,0,23,33,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,354,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,15,0,0,0,399,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_212","CZE_003_MZB_LO_212-17.04.2019","17.04.2019",2019,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,828,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,57,0,0,159,0,0,0,0,0,0,0,201,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,9,15,0,0,0,0,0,0,0,0,0,0,0,21,660,9,0,107,19,0,0,0,0,0,0,0,21,0,69,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,33,0,0,0,0,0,0,3,0,0,3,39,0,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_213","CZE_003_MZB_LO_213-09.04.2008","09.04.2008",2008,4,9,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,2,0,0,0,212,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2350,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,76,12,0,8,0,0,0,4,0,0,2,142,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,0,0,0,0,0,10,4,0,0,0,88,46,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,268,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,36,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_213","CZE_003_MZB_LO_213-05.05.2010","05.05.2010",2010,5,5,0,2,0,0,0,0,0,0,4,74,0,0,0,0,0,5,0,0,0,0,0,0,212,0,0,0,0,0,0,144,0,0,0,0,0,0,7,7,0,0,0,0,6,0,0,0,0,2528,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,190,24,0,6,0,0,0,0,0,0,0,42,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,34,0,2,0,190,112,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3192,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,2,82,0,0,0,0,0,26,0,0,0,0,18,0,14,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_213","CZE_003_MZB_LO_213-13.04.2015","13.04.2015",2015,4,13,0,0,0,2,0,0,0,0,0,86,0,0,0,0,0,0,0,0,1,0,6,0,141,0,0,0,0,0,0,236,0,0,0,0,0,0,15,15,0,0,0,0,6,0,0,0,0,2928,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,12,0,40,0,0,0,17,0,0,0,182,0,0,0,6,4,98,0,0,0,0,0,0,0,0,0,0,21,0,38,0,0,0,0,11,0,0,0,0,0,0,0,8,0,16,0,93,25,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1154,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,4,0,0,0,4,0,0,0,0,0,14,0,0,0,0,30,4,34,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_213","CZE_003_MZB_LO_213-30.04.2018","30.04.2018",2018,4,30,0,0,0,0,0,0,0,0,69,25,0,0,0,0,0,0,0,0,15,0,7,0,474,0,0,0,0,0,0,289,0,0,0,0,0,48,1,1,0,0,0,0,9,0,0,0,0,2016,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,1027,6,1647,58,0,0,0,36,0,0,0,435,0,0,0,8,54,13,0,0,0,0,0,0,0,0,0,0,3,0,177,0,12,0,0,3,9,9,0,0,0,0,43,36,0,6,0,31,21,0,0,0,0,0,0,0,48,0,0,0,0,0,0,7,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,78,0,19,0,0,0,24,0,0,30,0,0,12,0,0,0,0,33,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_213","CZE_003_MZB_LO_213-03.05.2021","03.05.2021",2021,5,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,34,4,4,0,0,0,0,16,0,0,0,0,1316,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,6,43,0,0,0,2,0,0,0,294,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,15,0,96,0,0,0,0,6,14,14,0,0,0,0,200,28,18,38,0,48,92,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,1682,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,178,0,0,0,0,0,2,0,0,0,0,72,0,0,0,0,0,117,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_214","CZE_003_MZB_LO_214-23.04.2008","23.04.2008",2008,4,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,4,31,0,31,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,0,0,0,0,0,0,6,5,0,0,35,2,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,442,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,21,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_214","CZE_003_MZB_LO_214-19.04.2011","19.04.2011",2011,4,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,22,0,0,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,2,28,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39,0,8,3,0,0,0,70,0,0,0,0,0,0,0,16,42,10,0,166,12,0,0,0,0,0,0,0,6,0,22,0,0,0,0,0,910,0,0,0,6,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,6,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_214","CZE_003_MZB_LO_214-25.04.2014","25.04.2014",2014,4,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,74,0,0,0,0,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,36,0,42,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,27,0,12,10,0,0,0,28,2,2,0,0,0,0,0,16,21,2,0,64,2,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,1028,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,5,0,35,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_214","CZE_003_MZB_LO_214-12.05.2017","12.05.2017",2017,5,12,0,0,0,1,0,0,0,0,0,4,0,0,5,0,0,0,0,0,2,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,30,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,21,1,1,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,26,1,0,0,0,15,13,13,0,0,0,0,0,12,5,0,0,9,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_214","CZE_003_MZB_LO_214-27.03.2020","27.03.2020",2020,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,80,0,0,0,0,3329,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,4,0,4,0,0,0,50,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,12,4,4,0,0,10,0,0,0,0,0,0,0,22,46,0,0,58,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1454,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,2,0,53,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_215","CZE_003_MZB_LO_215-09.05.2007","09.05.2007",2007,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,12,0,0,0,0,1904,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,92,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,12,32,32,0,0,0,0,5,12,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,5,18,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_215","CZE_003_MZB_LO_215-04.05.2010","04.05.2010",2010,5,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,0,6,0,0,1868,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,76,8,16,0,0,0,4,0,0,0,12,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,64,0,0,0,0,0,0,2,10,5,0,0,110,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,800,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,28,0,0,0,0,3,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_215","CZE_003_MZB_LO_215-05.05.2014","05.05.2014",2014,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,750,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,34,0,6,0,0,1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,158,42,32,38,0,0,0,18,0,0,0,64,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,34,0,8,18,0,0,0,11,0,0,0,0,0,0,0,10,0,146,0,53,4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,2200,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,18,0,0,0,0,0,6,0,0,0,0,2,4,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_215","CZE_003_MZB_LO_215-24.04.2017","24.04.2017",2017,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,122,2,2,0,0,2,0,16,0,6,0,0,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,202,134,0,72,0,0,0,0,0,0,0,208,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,46,18,8,0,0,44,14,14,0,0,0,0,4,34,0,0,0,202,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2256,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,2,2,0,0,0,0,0,14,0,0,0,0,24,2,12,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_215","CZE_003_MZB_LO_215-23.04.2021","23.04.2021",2021,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1284,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,38,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,142,50,0,14,0,0,0,5,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,24,0,0,0,0,72,0,0,0,0,12,0,4,0,6,4,0,323,0,0,0,0,0,0,0,0,136,0,2,0,0,0,0,0,655,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,20,0,0,0,0,0,38,0,0,4,0,0,0,2,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_216","CZE_003_MZB_LO_216-11.05.2007","11.05.2007",2007,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,7060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,88,8,0,0,0,0,44,0,0,0,261,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,5,48,0,0,0,0,0,0,5,152,4,0,0,206,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,4,0,0,0,0,0,56,0,0,0,0,0,0,44,0,0,0,80,1401,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
