"Unique.ID","Samp.ID","Sampling.date","year","month","day","AESHNIDAE GEN. SP.","AGRIOTYPINAE GEN. SP.","ANTHOMYIIDAE GEN. SP.","APHELOCHEIRIDAE GEN. SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","ATYIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BLEPHARICERIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","BRANCHIOBDELLIDAE GEN. SP.","BRYOZOA GEN. SP.","CAENIDAE GEN. SP.","CALLINECTES SAPIDUS","CALOPTERYGIDAE GEN. SP.","CAMBARIDAE GEN. SP.","CAPNIIDAE GEN. SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CORBICULA SP.","CORDULEGASTRIDAE GEN. SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENA POLYMORPHA","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","GAMMARIDAE GEN. SP.","GASTROPODA GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GORDIUS SP.","GYRINIDAE GEN. SP.","HALIPLIDAE GEN. SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HIRUDINEA GEN. SP.","HYDRA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROCHUS SP.","HYDROMETRIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MOLANNIDAE GEN. SP.","MUSCIDAE GEN. SP.","NAUCORIDAE GEN. SP.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMOURIDAE GEN. SP.","NEPIDAE GEN. SP.","NERITIDAE GEN. SP.","NOTERIDAE GEN. SP.","NOTONECTIDAE GEN. SP.","ODONTOCERIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","OLIGONEURIIDAE GEN. SP.","OSMYLIDAE GEN. SP.","PALAEMONIDAE GEN. SP.","PEDICIIDAE GEN. SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIDIDAE GEN. SP.","PLEIDAE GEN. SP.","POLYCENTROPODIDAE GEN. SP.","POLYMITARCYIDAE GEN. SP.","POTAMANTHIDAE GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCATOPHAGIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","SISYRIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","SPONGILLIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SUCCINEIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYGIDAE GEN. SP.","THAUMALEIDAE GEN. SP.","THIARIDAE GEN. SP.","THREMMATIDAE GEN. SP.","TIPULIDAE GEN. SP.","UNIONIDAE GEN. SP.","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP."
"ESP_058_MZB_LO_115","ESP_058_MZB_LO_115-24.09.2017","24.09.2017",2017,9,24,0,0,0,0,0,0,3,0,425,0,0,0,24,0,0,0,0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,74,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,0,0,397,50,0,0,0,0,1,0,0,0,0,0,534,0,13,25,0,0,0,0,0,0,0,137,0,0,0,0,0,135,0,0,0,0,117,0,2,0,0,75,0,0,0,0,0,0,1,0,0,0,2,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ESP_058_MZB_LO_115","ESP_058_MZB_LO_115-02.08.2018","02.08.2018",2018,8,2,0,0,0,0,0,0,6,0,325,0,0,50,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0,7,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,169,0,0,0,0,0,1,0,0,0,0,0,1133,0,376,2,0,0,0,0,0,0,0,27,0,0,0,0,0,89,0,0,0,0,15,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1173,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0
"ESP_058_MZB_LO_115","ESP_058_MZB_LO_115-21.07.2019","21.07.2019",2019,7,21,0,0,1,0,0,0,0,0,796,0,0,26,0,0,0,1,0,0,0,0,0,0,1237,0,0,0,0,0,0,0,0,1,0,0,0,0,145,0,97,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,217,0,0,0,0,0,1,0,0,0,2,0,206,0,97,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_116","ESP_058_MZB_LO_116-13.08.2007","13.08.2007",2007,8,13,0,0,1,0,0,0,286,0,2488,0,0,0,0,0,0,64,0,0,0,0,1,0,403,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,1036,61,41,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4944,0,0,244,2,0,0,0,0,126,0,0,0,0,0,773,0,2,22,0,0,0,0,0,0,0,145,0,0,0,0,0,62,0,0,0,0,264,0,0,0,0,21,7,0,0,1,0,0,0,0,0,0,44,0,0,0,0,0,85,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
"ESP_058_MZB_LO_116","ESP_058_MZB_LO_116-05.08.2008","05.08.2008",2008,8,5,0,0,0,0,0,0,264,0,703,0,0,3,0,0,0,326,0,0,0,0,0,0,982,0,0,0,0,0,42,0,0,0,0,0,0,0,23,0,2045,2,125,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1729,0,0,161,62,0,0,0,0,422,0,0,0,2,0,1287,0,25,20,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,317,0,0,0,0,3,5,0,0,6,0,0,0,0,0,1,21,0,0,2,42,0,33,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4
"ESP_058_MZB_LO_116","ESP_058_MZB_LO_116-18.08.2009","18.08.2009",2009,8,18,0,0,0,0,0,0,242,0,1524,0,0,3,0,0,0,328,0,0,0,0,1,0,711,0,0,0,0,0,1,0,0,0,0,0,2,0,42,0,802,21,83,0,20,0,0,0,1,0,0,0,0,0,0,1,0,945,0,0,23,5,0,0,0,2,422,0,0,0,0,0,942,0,5,22,1,0,0,0,0,0,0,40,1,0,0,0,0,41,0,0,0,0,195,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,42,0,0,21,45,0,6636,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,5
"ESP_058_MZB_LO_116","ESP_058_MZB_LO_116-19.08.2010","19.08.2010",2010,8,19,0,0,0,0,0,0,45,0,8042,0,0,1,0,0,0,51,0,0,0,0,0,0,215,0,0,0,0,0,1,0,0,1,0,0,0,0,13,0,2253,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,8,42,0,0,0,0,44,0,0,0,0,0,455,0,104,10,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,472,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,10958,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_116","ESP_058_MZB_LO_116-09.09.2014","09.09.2014",2014,9,9,0,0,0,0,0,0,245,0,2566,0,0,4,0,0,0,283,0,0,0,0,5,0,2241,0,0,0,0,0,20,0,0,1,0,0,1,0,561,0,2327,160,165,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5168,0,0,420,161,0,0,0,0,342,0,80,0,1,0,3568,0,24,5,0,0,0,0,0,0,0,122,0,0,0,0,0,6,0,0,0,20,853,0,0,0,0,9,4,0,0,3,0,0,0,0,0,1,7,0,0,1,820,0,138,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,2
"ESP_058_MZB_LO_116","ESP_058_MZB_LO_116-09.09.2015","09.09.2015",2015,9,9,0,0,0,0,0,0,567,0,3127,0,0,0,0,0,0,481,0,0,0,0,0,0,1844,0,0,0,0,0,2,0,0,0,0,0,0,0,42,0,1524,12,12,3,0,0,0,0,0,1,0,0,1,0,0,0,0,7692,0,0,562,161,0,0,0,0,1442,0,0,0,5,0,5047,0,9,0,1,0,0,0,0,0,0,241,0,0,0,0,0,240,0,0,0,2,830,0,0,0,0,11,23,0,0,1,0,0,0,0,0,1,43,0,0,3,482,0,12,0,0,0,0,0,0,0,324,0,0,0,0,1,0,0,2
"ESP_058_MZB_LO_116","ESP_058_MZB_LO_116-23.09.2017","23.09.2017",2017,9,23,0,0,0,0,0,0,96,0,1928,0,0,0,0,0,0,0,0,0,0,0,48,0,578,0,0,0,0,0,1,0,0,1,0,0,1,1,24,0,942,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1642,0,0,96,75,0,0,0,0,351,0,1,0,0,0,460,0,48,0,0,0,0,0,0,0,0,24,0,0,0,0,0,49,0,0,0,0,62,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,148,0,914,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_116","ESP_058_MZB_LO_116-23.07.2018","23.07.2018",2018,7,23,0,0,0,0,0,0,25,0,1427,0,0,73,0,0,0,442,0,0,0,0,24,0,1187,0,0,0,5,0,25,0,0,0,0,0,0,0,97,0,1121,0,146,1,0,0,0,0,1,0,0,0,0,0,1,0,0,199,0,0,145,73,0,0,0,0,79,0,0,0,0,0,401,0,25,2,0,0,0,0,0,0,0,27,2,0,0,0,1,1207,0,0,0,0,57,0,0,0,0,0,3,0,0,52,0,1,0,0,0,0,55,0,0,2,83,0,2713,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
"ESP_058_MZB_LO_116","ESP_058_MZB_LO_116-17.07.2019","17.07.2019",2019,7,17,0,0,24,0,0,0,13,0,169,0,0,0,0,0,0,409,0,0,0,0,0,0,882,0,0,0,0,0,25,0,0,25,0,0,1,1,13,0,397,0,182,14,0,1,0,0,1,0,0,0,0,0,1,1,0,122,0,0,109,12,0,0,0,0,67,0,0,0,12,0,120,0,28,0,0,0,0,0,0,0,0,84,0,0,0,0,0,85,0,0,0,0,39,0,0,0,0,0,1,0,0,60,0,0,0,0,0,0,32,0,0,0,161,0,61,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1
"ESP_058_MZB_LO_117","ESP_058_MZB_LO_117-15.07.2008","15.07.2008",2008,7,15,0,0,0,0,1,0,0,0,3025,0,0,0,0,0,0,183,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_117","ESP_058_MZB_LO_117-20.07.2009","20.07.2009",2009,7,20,0,0,1,0,0,11,0,0,4131,0,0,0,0,0,0,280,0,0,0,0,0,0,800,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,2400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,143,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ESP_058_MZB_LO_117","ESP_058_MZB_LO_117-21.07.2010","21.07.2010",2010,7,21,0,0,2,0,0,0,0,0,3747,0,0,0,0,0,0,285,0,0,0,0,1,0,878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1889,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,37,0,0,0,40,43,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,106,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"ESP_058_MZB_LO_117","ESP_058_MZB_LO_117-22.08.2011","22.08.2011",2011,8,22,0,0,0,0,0,15,1,0,624,0,0,0,0,0,0,262,0,0,0,0,1,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,10,0,0,0,0,3851,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,587,0,0,0,326,121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,271,0,0,22,126,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_117","ESP_058_MZB_LO_117-30.07.2013","30.07.2013",2013,7,30,0,0,0,0,1,1,0,0,1568,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1278,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ESP_058_MZB_LO_117","ESP_058_MZB_LO_117-21.08.2014","21.08.2014",2014,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,644,0,0,4,0,0,0,0,0,0,0,0,0,0,5,1,14290,0,0,0,160,80,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_117","ESP_058_MZB_LO_117-23.07.2015","23.07.2015",2015,7,23,0,0,5,10,1,0,0,0,2323,0,0,0,0,0,0,240,0,0,0,0,0,0,81,0,1,0,1,0,1,0,0,0,0,0,2,0,2,0,5,160,0,0,0,0,5207,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,42,41,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0
"ESP_058_MZB_LO_117","ESP_058_MZB_LO_117-18.08.2017","18.08.2017",2017,8,18,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,73,0,48,0,0,24,0,241,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,170,0,0,0,0,1,6117,24,1,0,0,0,0,0,0,1,0,0,0,0,48,0,0,0,0,1,5,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"ESP_058_MZB_LO_117","ESP_058_MZB_LO_117-13.07.2018","13.07.2018",2018,7,13,0,0,2,0,1,1,0,0,758,0,0,0,0,0,0,2,0,1,0,0,24,0,101,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,97,24,0,0,0,0,8752,697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ESP_058_MZB_LO_117","ESP_058_MZB_LO_117-02.07.2019","02.07.2019",2019,7,2,0,0,0,0,0,1,0,0,544,0,0,0,0,0,0,149,0,2,0,0,0,0,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,4487,7733,51,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,49,25,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,2,0,0,0,0,133,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,264,0,0,0,0,0,0,0,0,0,1,0,0,0
"ESP_058_MZB_LO_123","ESP_058_MZB_LO_123-11.07.2006","11.07.2006",2006,7,11,0,0,0,0,1,0,50,0,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,72,0,30,0,0,0,1785,3,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,332,2,0,0,0,0,0,0,51,0,0,21,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,24,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_123","ESP_058_MZB_LO_123-04.08.2008","04.08.2008",2008,8,4,0,0,0,0,41,0,43,0,6150,0,0,0,0,0,0,63,0,1,0,0,1,0,1849,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,43,100,0,0,0,0,0,0,6,3,0,0,0,0,0,0,1,1,0,0,43,1,304,0,2,3,3021,0,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,1,0,0,2,0,142,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1303,0,0,40,0,1,0,0,63,0,0,0,0,1,0,0,0
"ESP_058_MZB_LO_123","ESP_058_MZB_LO_123-17.08.2009","17.08.2009",2009,8,17,2,0,0,0,40,0,403,0,2952,0,0,0,0,0,1,0,0,3,0,0,0,0,242,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,2,0,0,0,0,0,0,5,64,0,0,0,0,2,6,0,0,0,0,100,26,1004,0,2,0,2166,20,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,102,0,0,0,0,0,0,0,185,0,1,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,40,0,0,0,0,24,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_123","ESP_058_MZB_LO_123-18.08.2010","18.08.2010",2010,8,18,3,0,6,0,0,0,22,0,7220,0,0,0,0,0,0,10,0,0,0,0,1,0,5977,0,0,0,0,0,161,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,7,6,0,0,1,0,2,3,0,0,0,0,88,0,363,0,0,3,151,10,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,322,0,0,0,0,0,0,0,141,0,0,8,0,0,0,0,0,81,0,0,0,2,0,0,0,0,0,3852,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"ESP_058_MZB_LO_123","ESP_058_MZB_LO_123-17.08.2011","17.08.2011",2011,8,17,1,0,0,0,483,0,1,0,10253,0,0,0,0,0,0,0,0,0,0,0,0,0,4006,0,0,0,0,0,1,0,0,0,0,0,0,28,1,0,561,1,0,0,0,0,0,0,3,30,0,0,2,0,1,244,0,0,0,0,161,1,7698,0,1,2,4424,322,0,0,0,1,0,0,3,1,13,0,0,0,0,0,0,0,2,0,0,2,0,1450,0,0,0,5,0,0,0,8848,0,21,17,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,503,0,0,2001,0,0,3,0,4,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_123","ESP_058_MZB_LO_123-24.09.2013","24.09.2013",2013,9,24,2,0,1,0,81,0,1,0,8105,0,0,0,0,0,0,161,0,24,0,0,0,0,2127,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,2,2,0,0,2,1,0,8,0,1,0,0,161,0,26,0,3,2,2008,21,0,0,1,0,169,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,365,0,0,0,1,0,0,0,887,0,0,3,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5529,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_123","ESP_058_MZB_LO_123-29.09.2014","29.09.2014",2014,9,29,3,0,1,0,43,0,21,0,1885,0,0,0,0,0,0,160,0,28,0,0,0,0,526,0,0,0,0,0,923,0,0,0,0,0,0,2,7,0,242,0,0,0,0,0,0,0,13,4,0,0,0,0,0,122,0,85,0,0,1,0,565,0,3,2,3531,1,0,0,2,0,44,1,0,11,0,0,0,0,0,0,0,0,7,0,0,2,0,364,0,0,0,5,0,0,0,1731,0,0,6,0,0,0,0,0,1,0,0,0,5,0,120,0,0,0,146,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,1
"ESP_058_MZB_LO_123","ESP_058_MZB_LO_123-08.09.2015","08.09.2015",2015,9,8,1,0,0,0,28,0,7,0,8416,0,0,0,0,0,0,81,0,85,0,0,0,0,964,0,7,0,0,0,161,0,0,0,0,0,1,0,1,0,100,0,0,0,0,0,0,0,13,8,0,0,0,0,2,23,0,2,0,0,1,1,1206,0,1,1,6735,80,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,2,0,0,2,0,1204,0,0,0,1,0,0,0,2969,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1,0,0,0,0,43,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_123","ESP_058_MZB_LO_123-22.09.2017","22.09.2017",2017,9,22,1,0,1,0,292,1,2,0,490,0,0,0,0,0,0,533,0,2,0,0,48,0,1135,0,78,0,0,0,49,98,0,0,24,0,0,2,0,0,145,0,0,0,0,0,0,914,1,1,0,0,0,0,0,162,0,0,0,0,48,1,0,0,2,1,345,24,0,0,0,0,101,26,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,219,0,0,0,0,0,0,0,1252,0,0,28,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,97,0,0,73,0,0,0,0,25,0,0,0,0,2,0,0,0
"ESP_058_MZB_LO_123","ESP_058_MZB_LO_123-26.07.2018","26.07.2018",2018,7,26,29,0,0,0,145,1,24,0,1513,0,0,0,0,0,0,340,0,5,0,0,24,0,2501,0,0,0,1,0,25,0,0,0,0,0,2,0,3,0,29,48,1,0,52,0,0,120,21,0,0,0,1,0,0,0,0,3,0,0,145,3,0,0,25,125,1905,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,22,0,0,2,0,653,5,0,0,0,0,0,0,170,0,0,2,2,0,0,0,0,48,1,0,0,4,0,0,0,0,0,717,0,0,24,0,0,0,0,0,0,0,0,0,6,0,0,2
"ESP_058_MZB_LO_123","ESP_058_MZB_LO_123-19.07.2019","19.07.2019",2019,7,19,27,0,1,0,673,1,0,0,938,0,0,0,0,0,0,314,0,1,0,0,217,0,1693,0,0,0,2,0,97,1,0,0,0,0,0,1,1,0,97,0,0,0,0,0,0,577,5,1,0,0,0,0,1,25,0,0,0,0,73,24,0,0,74,2,794,24,0,0,0,1,49,2,2,25,0,0,0,0,0,0,0,0,7,0,0,29,0,916,0,0,0,0,0,0,0,1349,0,0,2,26,0,2,0,0,48,0,0,0,1,0,0,0,0,0,265,0,0,0,0,0,0,0,1,0,0,0,0,48,0,0,1
"ESP_058_MZB_LO_125","ESP_058_MZB_LO_125-11.07.2009","11.07.2009",2009,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2477,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,14,0,0,124,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_125","ESP_058_MZB_LO_125-22.07.2010","22.07.2010",2010,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4366,0,0,0,0,0,3,0,0,0,141,0,0,0,2,0,0,0,0,0,0,0,10240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_125","ESP_058_MZB_LO_125-13.09.2012","13.09.2012",2012,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470,0,0,0,0,0,2,0,0,0,45,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0
