"Unique.ID","Samp.ID","Sampling.date","year","month","day","ADICELLA REDUCTA","AGAPETUS FUSCIPES","AGRIOTYPUS SP.","AMPHINEMURA SP.","ANCYLUS FLUVIATILIS","ANTHOMYIIDAE GEN. SP.","ANTOCHA SP.","APATANIA SP.","ATHERIX SP.","ATRICHOPS CRASSIPES","BAETIS SP.","BEZZIA SP.","BLEPHARICERA SP.","BRACHYCENTRUS MONTANUS","BYTHINELLA SP.","BYTHIOSPEUM SP.","CAENIS LUCTUOSA","CAENIS MACRURA","CAENIS RIVULORUM","CAPNIA SP.","CAPNIONEURA SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CLINOCERINAE GEN. SP.","CORDULEGASTER BIDENTATA","CORDULEGASTER BOLTONII","CRUNOECIA IRRORATA SSP.","CULEX SP.","CURCULIONIDAE GEN. SP.","CYPHON SP.","DASYHELEA SP.","DERONECTES SP.","DICRANOTA SP.","DINOCRAS CEPHALOTES","DIXA SP.","DOLICHOPODIDAE GEN. SP.","DUPOPHILUS BREVIS","ECDYONURUS SP.","ECHINOGAMMARUS SP.","ELMIS SP.","ELODES SP.","EPEORUS SP.","EPHEMERA DANICA","ERNODES ARTICULARIS","ERPOBDELLA SP.","ESOLUS SP.","FORCIPOMYIA SP.","GERRIS SP.","GLOSSIPHONIA PALUDOSA","GLOSSOSOMA PRIVATUM","GYRAULUS SP.","HABROLEPTOIDES SP.","HABROPHLEBIA SP.","HALIPLUS SP.","HELOPHORUS SP.","HEMERODROMIINAE GEN. SP.","HEXATOMA SP.","HIRUDO MEDICINALIS","HYDRA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENA SP.","HYDROCHUS SP.","HYDROCYPHON SP.","HYDROMETRA STAGNORUM","HYDROPSYCHE SP.","HYDROPTILA SP.","ILYBIUS SP.","ISOPERLA SP.","LACCOBIUS SP.","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEUCTRA SP.","LIMNEBIUS SP.","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP.","LIPONEURA SP.","LYMNAEA SP.","MARTHAMEA SP.","MESOVELIA SP.","MICRASEMA CENERENTOLA","MICRASEMA LONGULUM","MICRASEMA MINIMUM","MICRASEMA MOESTUM","MICRASEMA SERVATUM","MICROVELIA SP.","NEBRIOPORUS SP.","NEMATODA GEN. SP.","NEMOURA SP.","NIPHARGUS SP.","NOTONECTA SP.","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","OREODYTES SP.","OULIMNIUS SP.","PARALEPTOPHLEBIA SP.","PERLA SP.","PERLODES SP.","PHILOPOTAMUS MONTANUS SSP.","PISIDIUM SP.","PLACOBDELLA COSTATA","PLANIPENNIA GEN. SP.","PLANORBARIUS SP.","PLATAMBUS SP.","PLEA MINUTISSIMA MINUTISSIMA","PLECTROCNEMIA CONSPERSA SSP.","PLECTROCNEMIA LAETABILIS","POLYCELIS SP.","POLYCENTROPUS CORNIGER","POLYCENTROPUS FLAVOMACULATUS SSP.","POMATINUS SUBSTRIATUS","POTAMOPYRGUS ANTIPODARUM","PROASELLUS SP.","PROCLOEON BIFIDUM","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA CTENOPHORA","PSYCHOMYIA PUSILLA","RADIX SP.","RHAGIONIDAE GEN. SP.","RHITHROGENA SP.","RHYACOPHILA SP.","RIOLUS SP.","SCARODYTES SP.","SCATOPHAGIDAE GEN. SP.","SCIRTES SP.","SCLEROPROCTA SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SILO NIGRICORNIS","SIMULIUM SP.","STRATIOMYIDAE GEN. SP.","SYNAGAPETUS SP.","TABANIDAE GEN. SP.","THAUMALEA SP.","THEODOXUS SP.","THREMMA SP.","TINODES ASSIMILIS","TIPULIDAE GEN. SP.","VALVATA SP.","VELIA SP.","WORMALDIA LUSITANICA"
"ESP_036_MZB_LO_11","ESP_036_MZB_LO_11-10.08.2015","10.08.2015",2015,8,10,0,0,0,0,7,0,0,0,2,0,210,0,0,0,0,0,0,0,0,0,0,0,300,9,11,0,0,0,0,1,0,0,38,0,0,3,0,0,46,0,6,0,25,0,0,0,53,7,0,0,1,0,12,0,0,0,0,0,0,0,76,12,0,0,0,12,0,0,3,0,0,0,124,0,28,1,0,0,0,0,6,0,0,0,0,0,0,0,18,0,0,37,4,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,55,13,0,0,0,0,0,7,14,0,17,0,0,0,5,0,0,0,0,0,0,0
"ESP_036_MZB_LO_11","ESP_036_MZB_LO_11-03.08.2016","03.08.2016",2016,8,3,0,0,0,0,13,0,3,0,10,0,788,0,0,0,0,0,0,1,0,0,0,0,257,13,8,0,0,0,0,0,0,0,9,4,0,1,0,0,35,0,24,0,17,0,0,0,90,12,0,0,43,0,47,6,0,0,2,2,0,0,73,32,0,0,0,27,0,0,0,0,0,0,195,0,137,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,17,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,46,0,0,0,0,0,171,34,0,0,0,0,0,31,44,1,35,1,0,0,1,0,0,0,1,0,0,0
"ESP_036_MZB_LO_11","ESP_036_MZB_LO_11-17.08.2017","17.08.2017",2017,8,17,0,0,0,0,10,0,2,0,4,0,32,0,0,0,0,1,0,2,0,0,0,0,239,10,5,0,0,0,0,1,0,0,7,1,4,7,0,0,40,0,11,0,72,0,0,0,14,0,0,0,5,0,39,0,0,0,15,12,0,0,33,24,0,0,0,8,0,0,1,0,0,0,203,0,6,7,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,16,10,0,0,0,17,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,51,6,0,0,0,0,0,60,13,0,3,0,0,0,0,0,0,0,1,0,0,0
"ESP_036_MZB_LO_11","ESP_036_MZB_LO_11-27.08.2018","27.08.2018",2018,8,27,0,0,0,0,0,0,0,0,6,0,404,0,0,0,0,0,0,0,0,0,0,0,992,2,23,0,0,0,0,0,0,0,14,6,2,3,0,0,43,0,10,0,174,0,0,0,26,0,0,0,1,0,11,0,0,0,0,0,0,0,60,39,0,0,0,111,0,0,0,0,0,0,324,0,4,22,0,0,12,0,27,0,0,0,0,0,0,0,90,0,0,1,17,0,0,0,0,0,1,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,101,1,0,0,0,0,30,29,0,0,0,0,0,16,24,1,81,0,0,0,11,0,0,0,1,0,0,0
"ESP_036_MZB_LO_11","ESP_036_MZB_LO_11-15.08.2019","15.08.2019",2019,8,15,0,0,0,0,2,0,0,0,6,0,303,0,0,0,0,0,0,0,0,0,0,0,167,22,0,0,0,0,0,0,0,0,8,2,0,0,0,0,39,0,10,0,164,0,0,2,60,0,0,0,8,0,30,0,0,0,6,8,0,4,92,8,0,0,0,17,0,0,9,0,0,0,206,0,29,7,0,0,0,0,18,0,0,0,0,0,0,0,12,0,0,16,2,0,0,0,14,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,315,40,0,0,0,0,0,32,25,0,13,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_11","ESP_036_MZB_LO_11-21.08.2020","21.08.2020",2020,8,21,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,92,4,4,0,0,0,0,0,0,0,3,6,0,2,1,0,45,0,19,0,26,0,0,0,41,0,0,0,2,0,27,0,0,0,4,2,0,0,50,22,0,0,0,6,0,0,1,0,0,0,132,0,0,13,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2,0,0,0,0,260,6,0,0,0,0,0,12,8,1,4,0,0,0,0,0,0,0,6,0,0,0
"ESP_036_MZB_LO_11","ESP_036_MZB_LO_11-26.08.2021","26.08.2021",2021,8,26,0,0,0,0,4,0,0,0,2,0,86,0,0,0,0,0,0,0,0,0,0,0,413,6,0,0,0,0,0,0,0,0,4,2,0,1,0,0,71,0,29,0,0,0,0,0,22,0,0,0,10,0,17,0,0,0,0,2,0,0,91,29,0,0,0,2,0,0,0,0,0,0,251,0,11,4,0,0,0,0,3,69,0,0,0,0,0,0,0,0,0,11,10,0,0,0,10,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,41,1,0,0,0,0,233,1,0,0,0,0,0,34,78,8,4,0,0,0,0,0,0,0,1,0,0,0
"ESP_036_MZB_LO_11","ESP_036_MZB_LO_11-16.08.2022","16.08.2022",2022,8,16,0,0,0,0,8,0,0,0,0,0,34,2,0,0,2,0,0,0,0,0,0,0,672,2,16,0,0,0,0,0,0,0,20,12,0,4,0,0,78,0,12,0,38,0,0,1,29,2,0,0,10,0,38,0,0,0,8,0,0,0,74,12,0,0,0,1,0,0,0,1,0,0,344,0,4,18,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,50,16,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,0,0,0,0,110,11,0,0,0,0,4,56,18,0,30,0,0,0,0,0,0,0,3,0,0,0
"ESP_036_MZB_LO_11","ESP_036_MZB_LO_11-15.08.2023","15.08.2023",2023,8,15,0,0,0,0,17,0,0,0,9,0,156,0,0,0,0,0,0,0,0,0,0,0,828,12,16,0,0,0,0,0,0,0,20,12,0,8,0,0,57,0,28,0,160,0,0,0,68,0,0,0,13,0,128,0,0,0,4,9,0,0,72,12,0,0,0,20,0,0,0,0,0,0,520,0,5,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,48,0,0,0,0,0,220,24,0,0,0,0,0,124,17,8,16,0,0,0,0,0,0,0,1,0,0,1
"ESP_036_MZB_LO_11","ESP_036_MZB_LO_11-13.08.2024","13.08.2024",2024,8,13,0,0,0,0,4,0,1,0,3,0,110,0,0,0,0,0,0,0,0,0,0,0,904,4,8,0,0,0,0,0,0,0,26,1,14,0,0,0,100,0,32,0,0,0,0,2,32,0,0,0,10,0,42,16,0,0,0,10,0,0,68,26,0,0,0,18,0,0,0,0,0,0,166,0,8,9,0,0,0,0,8,260,0,4,0,0,0,8,0,0,0,8,25,0,0,0,24,0,4,0,0,0,0,0,0,0,0,14,0,6,0,0,0,0,16,0,0,0,0,0,48,8,0,0,0,0,0,56,112,4,22,0,0,0,0,0,0,0,8,0,0,0
"ESP_036_MZB_LO_12","ESP_036_MZB_LO_12-09.08.2012","09.08.2012",2012,8,9,0,0,0,0,0,0,0,0,1,0,114,0,0,0,2,0,0,0,0,0,0,0,101,79,0,0,0,0,0,0,0,0,2,0,0,3,0,0,105,0,5,2,0,0,0,0,158,0,0,0,0,0,42,0,0,0,7,0,0,0,160,1,0,0,0,0,0,0,13,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,63,1,0,0,0,0,81,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0
"ESP_036_MZB_LO_12","ESP_036_MZB_LO_12-25.09.2013","25.09.2013",2013,9,25,0,0,0,0,5,0,0,0,0,0,788,0,0,0,8,0,0,0,0,0,0,0,3678,87,122,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,30,4,0,0,0,0,45,0,0,0,0,0,41,0,0,0,11,0,0,0,105,0,0,0,0,0,0,0,34,0,0,0,81,0,5,0,0,0,0,0,0,0,0,0,36,0,0,0,3,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,592,2,0,0,0,0,82,19,0,0,0,0,0,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_12","ESP_036_MZB_LO_12-23.09.2014","23.09.2014",2014,9,23,0,0,0,0,10,0,0,0,19,0,376,0,0,0,0,0,0,0,0,0,0,0,161,118,16,0,0,0,0,0,0,0,1,19,0,0,0,0,68,0,40,0,1,0,0,0,77,0,0,0,0,0,50,0,0,0,0,0,0,0,169,1,0,0,0,9,0,0,21,1,0,0,83,0,13,1,0,0,0,0,0,0,0,0,18,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,75,0,0,0,0,0,142,1,0,0,0,0,6,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0
"ESP_036_MZB_LO_12","ESP_036_MZB_LO_12-11.08.2015","11.08.2015",2015,8,11,0,0,0,0,2,0,0,0,4,0,477,0,0,0,14,0,0,0,0,0,0,0,404,40,8,0,0,0,0,0,0,0,1,1,0,0,0,0,26,0,16,8,2,0,0,0,155,0,0,0,0,0,21,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,20,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,398,0,0,0,0,0,50,5,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0
"ESP_036_MZB_LO_12","ESP_036_MZB_LO_12-04.08.2016","04.08.2016",2016,8,4,0,0,0,0,4,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,1016,71,12,0,0,0,0,0,0,1,1,0,0,10,0,0,87,0,14,2,0,0,0,0,125,0,0,0,0,0,40,0,0,0,5,0,0,0,108,2,0,0,0,0,0,0,61,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,175,0,0,0,0,0,64,0,0,0,0,0,0,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_12","ESP_036_MZB_LO_12-18.08.2017","18.08.2017",2017,8,18,0,0,0,0,7,0,1,0,0,0,65,0,0,0,4,0,0,0,0,0,0,0,39,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,14,1,0,0,0,0,35,0,0,0,0,0,23,0,0,0,1,0,0,0,52,4,0,0,0,0,0,0,18,0,0,0,16,0,1,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,74,1,0,0,0,0,35,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_12","ESP_036_MZB_LO_12-29.08.2018","29.08.2018",2018,8,29,0,0,0,0,1,0,0,0,0,0,183,0,0,0,4,1,0,0,0,0,0,0,578,33,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,143,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_12","ESP_036_MZB_LO_12-20.08.2019","20.08.2019",2019,8,20,0,0,0,0,0,0,0,0,0,0,280,0,0,0,4,0,0,0,0,0,0,0,500,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,18,0,0,0,0,1,41,0,0,0,0,0,27,0,0,0,4,0,0,0,90,0,0,0,0,13,0,0,30,0,0,1,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,292,0,0,0,0,0,19,1,0,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_12","ESP_036_MZB_LO_12-31.08.2020","31.08.2020",2020,8,31,0,0,0,0,3,0,0,0,0,0,118,0,0,0,4,0,0,1,0,0,0,0,62,27,6,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,4,2,6,0,0,0,38,0,0,0,0,0,5,0,0,0,3,1,0,0,17,2,0,0,0,2,0,0,4,0,0,1,43,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,62,0,0,0,0,0,17,3,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_12","ESP_036_MZB_LO_12-30.08.2021","30.08.2021",2021,8,30,0,0,0,0,0,0,0,1,0,0,427,0,0,0,0,0,0,0,0,0,0,0,63,37,2,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,5,0,0,0,0,2,106,0,0,0,0,0,6,0,0,0,1,0,0,0,10,3,0,0,0,0,0,0,2,0,0,0,35,0,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,5,7,0,0,1,0,0,2,1,4,6,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_12","ESP_036_MZB_LO_12-17.08.2022","17.08.2022",2022,8,17,0,0,0,0,4,0,5,0,0,0,513,0,0,0,1,0,0,0,0,0,0,0,97,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,10,0,0,0,0,1,86,0,0,0,0,0,5,0,0,0,8,0,0,0,39,5,0,0,0,0,0,0,9,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,105,0,0,0,0,0,60,9,0,0,0,0,0,0,1,11,7,0,0,0,0,0,1,0,1,0,0,0
"ESP_036_MZB_LO_12","ESP_036_MZB_LO_12-17.08.2023","17.08.2023",2023,8,17,0,0,0,0,20,0,4,0,0,0,374,0,0,0,4,0,0,0,0,0,0,0,384,70,22,0,0,0,0,0,0,0,3,0,0,0,0,0,62,0,12,9,0,0,0,0,70,0,0,0,0,0,4,0,0,0,2,4,0,0,38,4,0,0,0,2,0,0,96,0,0,0,36,0,0,4,1,0,0,0,20,0,0,0,13,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,94,4,0,0,0,0,323,4,0,0,2,0,0,8,11,0,18,0,0,0,0,0,0,0,3,0,1,0
"ESP_036_MZB_LO_12","ESP_036_MZB_LO_12-16.08.2024","16.08.2024",2024,8,16,0,0,0,0,30,0,2,12,0,0,346,0,0,0,8,0,0,0,0,0,0,0,246,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,26,2,0,0,0,0,84,0,0,0,0,0,16,4,0,0,2,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,34,0,28,0,0,0,0,0,28,6,0,0,11,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,202,2,0,0,0,0,150,6,0,0,0,0,0,8,18,6,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_13","ESP_036_MZB_LO_13-08.08.2012","08.08.2012",2012,8,8,0,1,0,0,31,0,1,171,17,0,1541,4,0,0,45,0,0,0,0,0,0,0,9191,25,0,0,0,0,0,0,0,0,73,29,0,8,1,0,383,0,194,4,48,0,1,5,148,0,0,0,27,0,0,0,0,3,181,7,0,0,115,6,0,0,0,0,0,0,270,0,0,0,317,0,1845,117,0,0,0,0,0,0,0,0,19,0,0,8,0,0,0,6,111,17,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061,75,0,0,0,0,81,47,0,0,4,0,0,17,223,0,15,0,0,0,0,0,0,0,17,0,0,9
"ESP_036_MZB_LO_13","ESP_036_MZB_LO_13-24.09.2013","24.09.2013",2013,9,24,0,0,0,72,107,0,0,108,2,0,874,0,0,1,105,0,0,0,0,0,0,0,15305,37,160,0,0,0,0,0,0,0,7,7,0,2,0,0,142,0,823,6,36,0,0,8,80,0,0,0,2,0,2,0,0,0,137,2,0,0,413,9,0,0,0,29,0,0,604,1,0,0,350,0,1830,130,0,0,0,0,6445,0,0,321,389,0,0,8,50,0,1,2,1323,3,0,0,8,3,0,0,0,0,0,0,2,2,2,9,0,0,0,0,0,0,1441,16,0,0,0,0,112,125,0,0,0,0,0,30,20,57,8,0,0,0,0,0,622,0,9,0,0,0
"ESP_036_MZB_LO_13","ESP_036_MZB_LO_13-22.09.2014","22.09.2014",2014,9,22,0,0,0,130,258,0,0,10,2,0,523,0,0,0,65,0,0,0,0,0,0,0,1592,82,64,0,0,0,0,0,0,0,27,4,0,0,0,0,154,0,168,0,101,0,0,0,42,0,0,0,2,0,2,0,0,0,3,3,0,0,16,3,0,0,0,1,0,0,323,0,0,0,253,0,1160,127,0,0,0,0,1860,3,0,0,0,0,0,0,188,0,0,77,2,0,0,0,66,3,0,0,0,0,0,0,0,41,37,0,0,0,0,0,0,0,515,0,0,0,0,0,162,23,0,0,0,0,0,117,16,1,1,1,0,0,0,0,64,0,0,0,0,0
"ESP_036_MZB_LO_13","ESP_036_MZB_LO_13-10.08.2015","10.08.2015",2015,8,10,0,0,0,0,357,0,0,198,0,0,570,0,0,0,2,0,0,0,0,0,0,0,22457,74,72,0,0,0,0,0,0,0,15,17,0,0,0,0,131,0,127,0,0,0,0,5,219,0,0,0,4,0,0,0,0,0,4,2,0,0,392,0,0,0,0,0,0,0,296,0,0,0,168,0,2265,307,0,0,0,0,2307,321,0,0,0,0,0,0,0,0,0,140,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,838,1,0,0,0,0,4,20,0,0,0,0,0,66,351,0,2,2,0,0,0,0,0,0,3,0,0,0
"ESP_036_MZB_LO_13","ESP_036_MZB_LO_13-03.08.2016","03.08.2016",2016,8,3,0,0,0,0,208,0,0,0,0,0,928,0,0,0,2,0,0,0,0,0,0,0,394,44,20,0,0,0,0,0,0,0,16,6,0,0,0,0,194,0,138,0,50,0,0,4,338,0,0,0,24,2,0,0,0,0,0,6,0,0,78,2,0,0,0,6,0,0,114,0,0,0,126,0,868,112,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,44,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,146,76,0,0,0,0,0,4,216,0,0,0,0,0,0,0,0,0,3,16,0,0
"ESP_036_MZB_LO_13","ESP_036_MZB_LO_13-17.08.2017","17.08.2017",2017,8,17,0,0,0,0,72,0,0,0,1,0,440,0,0,0,0,0,0,0,0,0,0,0,3670,0,44,0,0,0,0,0,0,0,6,0,0,0,0,0,106,0,244,0,0,0,0,4,126,0,0,0,0,0,0,0,2,0,0,0,0,0,92,4,0,0,0,20,0,0,228,0,0,0,112,0,522,96,0,0,0,0,3180,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,78,0,0,0,0,0,9,192,0,4,0,0,0,0,0,16,0,0,12,0,0
"ESP_036_MZB_LO_13","ESP_036_MZB_LO_13-27.08.2018","27.08.2018",2018,8,27,0,0,0,0,1,0,0,1,0,0,448,0,0,0,0,0,0,0,0,0,0,0,3989,0,2,0,0,0,0,0,0,0,34,4,0,0,0,0,14,0,597,0,0,0,0,2,215,0,0,0,0,0,0,0,0,0,12,5,0,0,32,9,0,0,0,2,0,0,79,0,0,0,64,0,1055,143,0,0,0,0,1968,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,24,0,0,0,0,0,3,133,0,4,0,0,0,0,0,0,0,1,1,0,0
"ESP_036_MZB_LO_13","ESP_036_MZB_LO_13-15.08.2019","15.08.2019",2019,8,15,0,0,0,0,16,0,0,12,0,0,146,0,0,0,9,0,0,0,0,0,0,0,462,2,8,0,0,0,0,0,0,0,8,3,0,0,0,0,57,0,62,0,0,0,0,0,78,0,0,0,0,0,5,0,0,0,0,1,0,0,37,4,0,0,0,0,0,0,73,0,0,0,79,0,176,57,0,0,0,1,88,0,0,0,0,0,0,4,68,0,0,0,40,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,49,5,0,0,0,0,0,0,68,5,1,0,0,0,0,0,0,0,1,0,0,0
"ESP_036_MZB_LO_13","ESP_036_MZB_LO_13-26.08.2020","26.08.2020",2020,8,26,0,0,0,0,36,0,0,8,0,0,588,0,0,0,1,0,0,0,0,0,0,0,553,3,0,0,0,0,0,0,0,0,13,5,0,10,1,0,105,0,119,0,19,0,0,3,93,0,0,0,1,0,9,0,0,0,0,2,0,8,59,0,0,0,0,1,0,0,25,0,0,9,157,0,89,56,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,282,0,0,0,0,0,94,6,0,0,0,0,0,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_13","ESP_036_MZB_LO_13-26.08.2021","26.08.2021",2021,8,26,0,0,0,0,41,0,0,5,0,0,528,0,0,0,0,0,0,0,0,0,0,0,1368,28,36,0,0,0,0,0,0,0,6,6,0,0,0,0,76,0,156,0,48,0,0,0,66,0,0,0,8,0,0,0,0,0,0,2,0,0,72,0,0,0,0,22,0,0,140,0,0,0,96,0,208,54,0,0,0,0,1164,108,0,0,0,0,0,0,0,0,0,1,112,0,0,0,20,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,472,0,0,0,0,0,264,98,0,0,0,0,0,0,88,0,4,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_13","ESP_036_MZB_LO_13-16.08.2022","16.08.2022",2022,8,16,0,0,0,0,178,0,0,0,0,0,346,0,0,0,0,0,8,0,0,0,0,0,578,22,0,0,0,0,0,0,0,0,12,14,0,0,0,0,146,0,90,0,2,0,0,24,130,0,0,0,0,0,1,0,0,0,10,0,0,0,16,1,0,0,0,22,0,0,16,0,0,0,154,0,320,20,0,0,0,0,0,16,0,57,0,0,0,0,0,0,0,28,8,0,0,0,4,0,2,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,188,0,0,0,0,0,14,30,0,0,0,0,0,4,136,4,20,0,0,0,0,0,8,0,4,0,0,2
"ESP_036_MZB_LO_13","ESP_036_MZB_LO_13-15.08.2023","15.08.2023",2023,8,15,0,0,0,0,52,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,1176,12,0,0,0,0,0,0,0,0,24,5,0,0,0,0,184,0,180,0,36,0,0,0,24,0,0,0,4,0,16,0,0,0,0,0,0,0,44,8,0,0,0,0,0,0,52,0,0,0,88,0,36,4,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,212,8,0,0,0,0,32,16,0,0,0,0,0,9,216,4,8,0,0,0,0,0,0,0,9,0,0,0
