"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXIDAE GEN. SP.","ARANEAE GEN. SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BIVALVIA GEN. SP.","CAENIDAE GEN. SP.","CALOPTERYGIDAE GEN. SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CORBICULIDAE GEN. SP.","CORIXIDAE GEN. SP.","COROPHIIDAE GEN. SP.","CRANGONYCTIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","DENDROCOELIDAE GEN. SP.","DIPTERA GEN. SP.","DIXA NEBULOSA","DIXA SUBMACULATA","DOLICHOPODIDAE GEN. SP.","DREISSENIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHYDRIDAE GEN. SP.","ERIOCHEIR SINENSIS","ERPOBDELLIDAE GEN. SP.","GAMMARIDAE GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GYRINIDAE GEN. SP.","HALIPLIDAE GEN. SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDRIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROMETRIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYPANIA INVALIDA","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MOLANNIDAE GEN. SP.","MUSCIDAE GEN. SP.","MYSIDAE GEN. SP.","NEMATODA GEN. SP.","NEMOURIDAE GEN. SP.","NERITIDAE GEN. SP.","NOTONECTIDAE GEN. SP.","ODONTOCERIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","PALAEMONETES LONGIROSTRIS","PEDICIIDAE GEN. SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANORBIDAE GEN. SP.","PLEIDAE GEN. SP.","POLYCENTROPODIDAE GEN. SP.","PORIFERA GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SUCCINEIDAE GEN. SP.","TAENIOPTERYGIDAE GEN. SP.","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRICLADIDA GEN. SP.","UNIONIDAE GEN. SP.","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP.","VIVIPARUS VIVIPARUS","ZONITIDAE GEN. SP."
"ENG_041_MZB_LO_3487","ENG_041_MZB_LO_3487-18.03.2009","18.03.2009",2009,3,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,32,700,0,2,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3487","ENG_041_MZB_LO_3487-18.03.2010","18.03.2010",2010,3,18,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,170,0,3,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,310,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3487","ENG_041_MZB_LO_3487-21.03.2011","21.03.2011",2011,3,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,600,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,450,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3487","ENG_041_MZB_LO_3487-29.03.2012","29.03.2012",2012,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3487","ENG_041_MZB_LO_3487-02.04.2013","02.04.2013",2013,4,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3487","ENG_041_MZB_LO_3487-17.03.2014","17.03.2014",2014,3,17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3487","ENG_041_MZB_LO_3487-06.03.2015","06.03.2015",2015,3,6,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,300,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3487","ENG_041_MZB_LO_3487-08.04.2016","08.04.2016",2016,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,850,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3492","ENG_041_MZB_LO_3492-15.03.2005","15.03.2005",2005,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3492","ENG_041_MZB_LO_3492-18.04.2006","18.04.2006",2006,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,980,0,5,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3492","ENG_041_MZB_LO_3492-10.03.2008","10.03.2008",2008,3,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,0,43,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3492","ENG_041_MZB_LO_3492-18.03.2009","18.03.2009",2009,3,18,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26,1355,0,42,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,29,0,0,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3492","ENG_041_MZB_LO_3492-18.03.2010","18.03.2010",2010,3,18,0,0,90,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,100,0,20,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,50,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3492","ENG_041_MZB_LO_3492-21.03.2011","21.03.2011",2011,3,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,250,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3492","ENG_041_MZB_LO_3492-29.03.2012","29.03.2012",2012,3,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,12,0,3,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3492","ENG_041_MZB_LO_3492-02.04.2013","02.04.2013",2013,4,2,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,300,0,23,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3492","ENG_041_MZB_LO_3492-06.03.2015","06.03.2015",2015,3,6,0,0,11,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,0,8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3492","ENG_041_MZB_LO_3492-08.04.2016","08.04.2016",2016,4,8,0,0,12,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,600,0,2,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3493","ENG_041_MZB_LO_3493-15.03.2005","15.03.2005",2005,3,15,0,0,6,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,575,0,21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3493","ENG_041_MZB_LO_3493-18.04.2006","18.04.2006",2006,4,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3493","ENG_041_MZB_LO_3493-10.03.2008","10.03.2008",2008,3,10,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3493","ENG_041_MZB_LO_3493-18.03.2009","18.03.2009",2009,3,18,0,0,15,0,0,0,0,0,21,0,0,0,69,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,490,0,30,0,0,0,0,0,0,1,0,0,160,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,30,0,0,1400,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3493","ENG_041_MZB_LO_3493-18.03.2010","18.03.2010",2010,3,18,0,0,25,0,0,0,0,0,25,0,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,100,0,3,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,1,0,0,0
"ENG_041_MZB_LO_3493","ENG_041_MZB_LO_3493-21.03.2011","21.03.2011",2011,3,21,0,0,60,0,0,0,0,0,7,0,0,0,75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,300,0,8,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,0,0,0,0,0,0,2,0,0,0
"ENG_041_MZB_LO_3493","ENG_041_MZB_LO_3493-29.03.2012","29.03.2012",2012,3,29,0,0,500,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,50,0,9,0,0,0,0,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3493","ENG_041_MZB_LO_3493-02.04.2013","02.04.2013",2013,4,2,0,0,3,0,0,0,0,0,1,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3493","ENG_041_MZB_LO_3493-17.03.2014","17.03.2014",2014,3,17,0,0,1,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3493","ENG_041_MZB_LO_3493-06.03.2015","06.03.2015",2015,3,6,0,0,3,0,1,0,0,0,3,0,20,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,200,0,4,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3493","ENG_041_MZB_LO_3493-08.04.2016","08.04.2016",2016,4,8,0,0,9,0,0,0,2,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1500,0,6,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,2,0,0,0
"ENG_041_MZB_LO_3494","ENG_041_MZB_LO_3494-10.10.2006","10.10.2006",2006,10,10,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,30,0,2,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,22,0,1,0
"ENG_041_MZB_LO_3494","ENG_041_MZB_LO_3494-28.09.2007","28.09.2007",2007,9,28,0,0,0,0,0,0,0,1,35,0,5,0,173,0,0,0,20,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,12,0,0,0,150,0,4,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,114,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,8,0,0,0
"ENG_041_MZB_LO_3494","ENG_041_MZB_LO_3494-30.09.2008","30.09.2008",2008,9,30,0,0,0,0,0,0,0,0,0,0,2,2,31,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,1,306,0,4,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,0,0,0
"ENG_041_MZB_LO_3494","ENG_041_MZB_LO_3494-21.09.2009","21.09.2009",2009,9,21,0,0,0,0,0,0,0,0,5,0,2,0,250,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,0,0,6,75,0,1,0,0,0,0,0,0,0,0,0,250,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,7,0,0,0
"ENG_041_MZB_LO_3494","ENG_041_MZB_LO_3494-07.09.2010","07.09.2010",2010,9,7,0,0,20,0,0,0,1,0,70,0,0,0,170,0,0,0,30,0,10,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,60,0,0,20,150,0,50,0,0,0,0,0,0,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,40,0,0,100,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,30,0,0,0
"ENG_041_MZB_LO_3494","ENG_041_MZB_LO_3494-19.09.2011","19.09.2011",2011,9,19,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,40,0,4,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,7,0,0,0
"ENG_041_MZB_LO_3494","ENG_041_MZB_LO_3494-21.09.2012","21.09.2012",2012,9,21,0,0,3,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,10,600,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0
"ENG_041_MZB_LO_3494","ENG_041_MZB_LO_3494-24.09.2013","24.09.2013",2013,9,24,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,405,0,8,0,0,0,0,0,0,0,0,0,139,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,36,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,25,0,0,0
"ENG_041_MZB_LO_3494","ENG_041_MZB_LO_3494-10.09.2014","10.09.2014",2014,9,10,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,750,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0
"ENG_041_MZB_LO_3494","ENG_041_MZB_LO_3494-16.10.2015","16.10.2015",2015,10,16,0,0,0,0,0,0,4,0,1,0,0,0,85,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,7,0,0,0,450,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,6,0,0,0
"ENG_041_MZB_LO_3501","ENG_041_MZB_LO_3501-14.03.1997","14.03.1997",1997,3,14,0,0,33,0,33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,3,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3501","ENG_041_MZB_LO_3501-18.05.2000","18.05.2000",2000,5,18,0,0,33,0,33,0,0,0,0,0,2,0,333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,33,0,0,333,0,0,0,33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,3,0,33,3,0,0,0,0,3,0,0,0,0,0,0,33,0,33,0,0,0,1,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3501","ENG_041_MZB_LO_3501-07.05.2002","07.05.2002",2002,5,7,0,0,10,0,800,0,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,10,300,0,10,0,0,0,0,0,0,20,0,1,60,0,1,30,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,1,0,8,2,0,0,0,0,4,0,0,0,0,0,0,40,0,7,0,0,0,20,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3501","ENG_041_MZB_LO_3501-30.04.2003","30.04.2003",2003,4,30,0,0,1,0,500,0,0,0,0,0,10,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0,8,0,0,50,0,1,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,300,0,3,0,0,0,0,1,0,6,0,0,0,0,1,5,0,0,0,0,0,0,200,0,20,0,0,0,0,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3501","ENG_041_MZB_LO_3501-31.05.2005","31.05.2005",2005,5,31,0,0,10,0,200,0,0,0,0,0,4,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,1,100,0,0,0,0,0,0,0,0,9,0,0,200,0,3,10,20,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,30,0,8,0,0,0,20,0,0,0,0,0,0,0
"ENG_041_MZB_LO_3501","ENG_041_MZB_LO_3501-12.04.2006","12.04.2006",2006,4,12,0,0,8,0,198,0,0,0,0,0,11,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,220,0,0,0,0,0,0,0,0,2,0,0,94,0,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,2,0,12,1,0,0,0,1,3,0,0,0,0,0,0,10,0,14,0,0,0,1,0,0,0,0,0,0,0
