"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS LACUSTRIS","AESHNIDAE GEN. SP.","AGAPETUS FUSCIPES","AGAPETUS OCHRIPES","ANCYLUS FLUVIATILIS","ANISUS LEUCOSTOMA","ANISUS VORTEX","ANODONTA ANATINA","APHELOCHEIRUS AESTIVALIS","APLEXA HYPNORUM","ASELLUS AQUATICUS","ATHERIX IBIS","ATHRIPSODES SP.","BAETIDAE GEN. SP.","BATHYOMPHALUS CONTORTUS","BERAEODES MINUTUS","BITHYNIA LEACHII SSP.","BITHYNIA TENTACULATA","BRACHYCENTRUS MACULATUS","BRACHYCENTRUS SUBNUBILUS","BRACHYPTERA RISI","BRYCHIUS ELEVATUS","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CERACLEA DISSIMILIS","CERATOPOGONIDAE GEN. SP.","CHALCOLESTES VIRIDIS","CHELIFERA SP.","CHIRONOMIDAE GEN. SP.","CHRYSOPILUS SP.","CHRYSOPS SP.","CLINOCERINAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CORIXIDAE GEN. SP.","DENDROCOELUM LACTEUM","DUGESIA SP.","DYTISCIDAE GEN. SP.","ELMIS SP.","ELODES SP.","EPHEMERA SP.","EPHEMERELLA NOTATA","ERIOCHEIR SINENSIS","ERPOBDELLA SP.","GAMMARUS SP.","GERRIDAE GEN. SP.","GLOSSIPHONIA SP.","GOERA PILOSA","GOMPHUS VULGATISSIMUS","GYRAULUS ALBUS","HALIPLUS SP.","HELOBDELLA STAGNALIS","HELOPHORUS SP.","HEMERODROMIA SP.","HEPTAGENIA SP.","HETEROPTERA GEN. SP.","HYDRAENA RIPARIA","HYDROPSYCHE SP.","HYDROPTILIDAE GEN. SP.","ILYOCORIS CIMICOIDES SSP.","ISOPERLA SP.","ISOPTENA SERRICORNIS","KAGERONIA FUSCOGRISEA","LEPIDOPTERA GEN. SP.","LEPIDOSTOMA HIRTUM","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRA FUSCA-GR.","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP.","LIMONIIDAE GEN. SP.","LITHAX OBSCURUS","LYMNAEIDAE GEN. SP.","LYPE SP.","MOLANNA ANGUSTATA","MYSTACIDES SP.","NEMOURIDAE GEN. SP.","NEPA CINEREA","NOTERUS CRASSICORNIS","NOTIDOBIA CILIARIS","NOTONECTA SP.","OECETIS SP.","OLIGOCHAETA GEN. SP.","ORECTOCHILUS VILLOSUS","OULIMNIUS SP.","PEDICIIDAE GEN. SP.","PHYSA FONTINALIS","PISCICOLA GEOMETRA","PISIDIUM SP.","PLANORBARIUS CORNEUS","POLYCELIS NIGRA","POLYCELIS NIGRA/TENUIS","POLYCENTROPODIDAE GEN. SP.","POTAMOPYRGUS ANTIPODARUM","PROASELLUS SP.","PSYCHODIDAE GEN. SP.","PTYCHOPTERA SP.","RHYACOPHILA SP.","SERRATELLA IGNITA","SIALIS SP.","SILO NIGRICORNIS","SIMULIIDAE GEN. SP.","SPHAERIUM SP.","THEODOXUS FLUVIATILIS SSP.","THEROMYZON TESSULATUM","TINODES SP.","TIPULIDAE GEN. SP.","TURBELLARIA GEN. SP.","UNIO TUMIDUS SSP.","VALVATA PISCINALIS SSP.","VIVIPARUS CONTECTUS","VIVIPARUS VIVIPARUS"
"GER_071_MZB_LO_15","GER_071_MZB_LO_15-10.04.2009","10.04.2009",2009,4,10,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,30.6,0,0,0,0,0,2.4,0,0,277,0,0,0,0,0,0,0,2.4,0,0,0,0,0,7.2,264,0,4.8,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,225.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,36,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_15","GER_071_MZB_LO_15-09.04.2011","09.04.2011",2011,4,9,0,0,0,0,0,0,0,0,0,0,19.2,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,0.8,0,0,6.4,0,0,14.4,700.8,0,9.6,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,63.2,0,4.8,4.8,0,0,0,0,14.4,0,0,0,0,0,67.2,0,0,0,0,0,4.8,0,0,0,0,0,0,14.4,0,0,0,0,0,48,4.8,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_15","GER_071_MZB_LO_15-25.04.2012","25.04.2012",2012,4,25,0,0,0,0,0,0,0,0,0,0,4.8,0,0,81.6,0.8,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,336.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677.6,0,10.4,0,0,0,0,19.2,0,0,0,0,0,45.6,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,129.6,0,0,9.6,0,0,62.4,0,0,0,0,0,0,0,0,0,0,0,0,0,159.2,0,0,4.8,0,0,0,0,0,0
"GER_071_MZB_LO_15","GER_071_MZB_LO_15-24.04.2013","24.04.2013",2013,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,118.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,18.3,0,2.3,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,1.5,0,0,0,0,0,0,0,0.8,0,0,438.9,0,0,0,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,36.6,60.2,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_15","GER_071_MZB_LO_15-20.03.2015","20.03.2015",2015,3,20,0,0,0,0,0,0.8,0,0.8,0,0,14.528,0,0,0,11.096,0,0,0,0,0,15.328,0,0,0,0,0,0,0,0,289.144,0,0,0,0,0,0.8,0,0,0,3.432,0,0,0,12.696,126.984,0,7.2,0,0,0,0,0,0,0,0,0,0,4.232,0,0,0,0,0,0,0,0,0,29.856,0,0,1.6,3.432,0,0,0,6.864,0,0,0,0,0,78.936,0,0,0,0,0,34.32,0,0,0,0,0,3.432,0,0,0,0,3.432,0,756.64,18.76,0,0,8.232,0,0,0,0,0,0
"GER_071_MZB_LO_15","GER_071_MZB_LO_15-15.03.2018","15.03.2018",2018,3,15,0,0,0,0,0,0,0,0,0,0,72,0,0,161.6,2.4,1.6,0,0,0,0,0,0,0,0,0,0,0.8,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,194.4,0,2.4,0,0,0,0.8,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,36.8,0,0,0,0,0,0,0,0.8,0,0,0,0,0,8,0,0,2.4,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,320,30.4,0,0,0,0.8,0,0,0,0,0
"GER_071_MZB_LO_15","GER_071_MZB_LO_15-25.03.2021","25.03.2021",2021,3,25,0,0,0,0,0,0,0,0,0,0,31.4,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,1197.2,0,0,0,0,2.9,5.7,0,0.8,0,0,0,0,0,0,54.3,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1,0,5.8,0,0,0,0,0,8.6,0,0,0,0,0,105.9,0,0,0,0,0,22.9,2.9,0,5.7,0,0,0,2.9,0,0,0,0,0,97.1,2.9,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_16","GER_071_MZB_LO_16-28.06.2010","28.06.2010",2010,6,28,0,0,0,0,0,0,0,0,0,0,50.18048,0,2.18176,28.36288,0,0,0,26.18112,0,0,0,0,0,1.6,1.6,0,0,0,0,47.99872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.54464,0,0,0,0,0.8,0,0,0,0,0,0,0,4.36352,0,0,0,0,0,0,0,0,0,20.65408,0,0,0,4.36352,6.54528,0,0,0,0,0,0,0,0,159.26848,0,0,2.18176,6.54528,0,10.9088,0,0,0,0,0,0,0,0,0,0,2.18176,0,98.1792,34.90816,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_16","GER_071_MZB_LO_16-14.06.2011","14.06.2011",2011,6,14,0,0.8,0,0,0,0,0,0,0,0,26,0,2,196,0,0,0,0,0,0,0,0,10,4,4,0,2,0,0,152,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.8,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,50,0,0,0,0,2,0,0,0,0,0,0,0.8,0,77.6,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,15.2,0,62,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_16","GER_071_MZB_LO_16-20.06.2012","20.06.2012",2012,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,2.4,0,0,0,20,0,0,1217.6,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,20,4,0,0,0,0,0,0,0,0,60,0,8,8,28,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,28,0,0,0,0,4,0,0,0,0,0
"GER_071_MZB_LO_16","GER_071_MZB_LO_16-29.06.2015","29.06.2015",2015,6,29,0,0.8,0,0,1.504,0,0,1.504,0,0.8,78.304,0,1.504,47.52,0,0,0,4.512,0,0,0,0,11.328,6.912,6.912,7.808,0,3.008,0,115.808,0,0,0,0,0,0,0,0.8,0,0,4.608,0,0,1.504,149.088,0,0,0,0,10.72,0,0,0,0,0,0.8,0,3.2,0,0,0,0,0,0,0,0,0,1.6,0,0,0,109.184,1.6,0,1.504,0,0,0,0,0,0,1.504,0,0,1.504,11.424,0,63.968,0,0,1.504,4.608,2.304,3.008,0,0,0,4.704,3.008,0,15.712,0.8,2.4,0.8,0,0,0,3.008,0,0,0
"GER_071_MZB_LO_16","GER_071_MZB_LO_16-01.06.2018","01.06.2018",2018,6,1,0,0,0,0,0.7619,0,0,0,0,0,163.04762,0,0,276.57142,0,0,0,0,0,0,0,0,246.85714,11.42857,11.42857,0,27.42857,0,0,1363.80953,0,0,0,0,0,0,0.7619,0.7619,9.90476,0,83.80952,0,0,5.33333,453.33334,0,0,0,0,0,4.57143,0,0,4.57143,0,0,0,4.57143,0,0,0,0,0,0,2.28571,0,0,0,0,0,0,0,62.47619,0,0,0,0,0,0,0,0,64.76191,4.57143,0,4.57143,5.33333,0,13.71429,0,0,0,49.52381,0.7619,0,0,0,0,19.04762,19.80952,0,45.71429,32,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_16","GER_071_MZB_LO_16-25.06.2020","25.06.2020",2020,6,25,0,0,0,0,0,0,0,0,0,0,64,0,5.33333,0,0,0,0,0,0,0,0,0,25.90476,3.04762,3.04762,0,2.28571,0,0,313.90477,0,0,0,0,0,0,0,0,0,0,25.14286,0,0,0,302.47619,2.28571,2.28571,0,0,0,0,0,0,0,0,0,0,6.85714,0,0,0,0,0,0,0,0,0,0.7619,0,0,0,0,9.14286,0,2.28571,0,2.28571,0,0,0,0,2.28571,0,0,0,2.28571,0,18.28571,0,0,0,2.28571,0,0,0,0,0,10.66667,30.47619,0,13.71428,0.7619,2.28571,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_2","GER_071_MZB_LO_2-06.04.2009","06.04.2009",2009,4,6,0,0,0,0,0.8,0,0,0,0,0,0,0,0,24.8,0,0,0,0,0,0,0,0,4.8,2.4,2.4,0,7.2,0,0,596.8,0,0,0,0,0,0,0,2.4,0,0,3.2,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.4,0,0.8,0,0,0,0,2.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2.4,81.6,0,0,0,0,0,52.8,0,0,0,67.2,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_2","GER_071_MZB_LO_2-15.04.2011","15.04.2011",2011,4,15,0,0,0,0,0,0,0,0,0,0,28.8,0,7.2,70.4,0,0,0,0,0,0,0,0,120.8,0,0,0,0,0,0,232.8,0,0,0,0,0,0,0,0,0,0,9.6,0,0,2.4,252,0,0,0,0,0,0,2.4,0,0,0,0,0,5.6,0,0,0.8,0,0,0,17.6,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8,4.8,0,0,0,0,15.2,0,0,0,10.4,0,0,0,0,0,1.6,0,0,0,0,0,0.8,0,0,0,0,0,0,0
"GER_071_MZB_LO_2","GER_071_MZB_LO_2-16.04.2012","16.04.2012",2012,4,16,0,0,0,0,0,0,0,0,0,0,4.57,0,2.29,36.57,0,0,0,0,0,0,0,0,10.67,9.14,9.14,0,1.52,0,0,41.14,0,0,0,0,0,0,0,1.52,0,0,3.81,0,0,3.81,56.38,0,1.52,0,0,0,0.76,0,0,0,3.05,0,0,3.81,0,0,0,0,0,0,0,0,1.52,3.05,1.52,0,0,0,0,0,0,0,0,0,0,0,0,286.48,3.05,0,0,0.76,0,72.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_2","GER_071_MZB_LO_2-22.04.2013","22.04.2013",2013,4,22,0,0,0,0,0,0,0,0,0,0,0,0,1.5,12.2,0,0,0,0,0,0,0,0,7.6,0.8,0.8,0,3,0,0,282.7,0,0,4.6,0,0,0,0,0.8,0,0,16,0,0,4.6,47.2,1.5,1.5,0,0,1.5,0,0,0,0,0.8,0,0,4.6,0,0,0.8,0,0,0,0,0,0,5.3,0,0,0,0,3,0,0,0,0,0,0,0,0,83.8,0.8,1.5,0,0,0,28.9,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1.5,0,0
"GER_071_MZB_LO_2","GER_071_MZB_LO_2-08.04.2020","08.04.2020",2020,4,8,0,0,0,0,0.7619,0,0,0,0,0,28.57143,0,10.09524,2.85714,0,0,0,0,0,0,0,0,29.33333,51.42857,51.42857,0,8.57143,0,0,157.14285,0,0,0,0,0,0,0,6.47619,10.85715,0,205.14285,3.61905,0,5.71429,340,0,0,0,0.7619,0,2.85714,0,0,0,3.61905,0,0,56.57142,2.85714,0,3.04762,0,0,0,0.7619,25.71429,0,10.85715,6.47619,0,0,0,0,0,0,0,0,0,0,0,0,65.71428,10.09524,6.47619,0,0,0,2.85714,0,0,0,36.57143,0,2.85714,0,0,0.7619,0,0,0,0,14.28571,0,0,0,0,0,0,11.42857,0,0
"GER_071_MZB_LO_3","GER_071_MZB_LO_3-06.04.2009","06.04.2009",2009,4,6,0,0,0,0,0.856,0,0,0,0,0,3.424,0,0,17.12,0,0,0,0,0,0,0,0,0,0,0,0,1.712,0,0,190.888,0,0,0,0,0.856,0,0,0.8,0.856,0,6.792,0,0,1.656,21.4,0,0,0,0,0,0,0,0,0,0,0,0,4.112,1.712,0,2.4,0,0.8,0,0,1.656,0,1.656,0,0,0,0,0.856,0,0,0,0,0,0,0,0,13.696,0,0,0,0,0,37.664,0,0,0,17.472,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_3","GER_071_MZB_LO_3-15.04.2011","15.04.2011",2011,4,15,0,0,0,0,4.8,0,0,0,0,0,33.6,0,17.6,240,0,0,0,0,0,0,0,0,48,0.8,0.8,0,2.4,0,0,202.4,0,0,0,0,0,0,0,0,24.8,0,108.8,0,0,0.8,247.2,0.8,0,0.8,0,0,0,0,0,0,14.4,0,0,25.6,14.4,0,12,0,0,0,52.8,0.8,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,3.2,2.4,0,2.4,0,16.8,0,0,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_3","GER_071_MZB_LO_3-16.04.2012","16.04.2012",2012,4,16,0,0,0,0,13.71,0,4.57,0,0,0,51.05,0,13.71,251.43,0,0,0,0,0,0,0,0,22.86,4.57,4.57,0,9.14,0,0,434.29,0,0,0,0,0,0,0,0,13.71,0,82.29,0,0.76,8.38,813.71,0,0,4.57,0,0,0,0,0,0,160.76,0,0,256,0,0,13.71,0,0,0,13.71,4.57,4.57,6.09,22.86,0,0,5.33,0,0,0,0,0,0,0,0,0,18.29,10.67,0,4.57,0,0,18.29,0,0,0,4.57,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_3","GER_071_MZB_LO_3-22.04.2013","22.04.2013",2013,4,22,0,0,0,0,9.1,0,0,0,0,0,36.6,9.1,4.6,397.7,0,0,0,0,0,0,0,0,393.1,5.3,5.3,0,123.4,0,0,7497.1,0,0,4.6,0,0,0,7.6,0,132.6,0,0.8,0,0,16,329.1,0,0,10.7,0,0,0,0,0,0,56.4,0,0,494.5,0,0,50.3,0,0,0,47.2,0,0,6.2,27.4,0,0,9.1,0,0,0,0,0,0,0,0,0,32,32.8,36.5,4.6,0,0,118.9,0,0,0,62.5,0,0,0,0,10.7,292.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_3","GER_071_MZB_LO_3-20.04.2020","20.04.2020",2020,4,20,0,0,0,0,0,0,0,0,0,0,5.33333,0,6.09523,32.7619,0,0,0,0,0,0,0,0,27.42857,14.47619,14.47619,0,0,0,0,521.14285,0,0,0,0,0,0,8.38095,0,50.28572,0,260.57143,0,0,0,324.57143,0,0,0,0,0,0,0,0,0,28.95238,0,0,33.52381,0,0,41.90476,0,0,4.57143,15.2381,6.85714,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,13.71429,45.71429,0,0,0,0,0,0,0,0,19.80953,0,0,0,0,0,0,0,0,13.71429,59.42857,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_4","GER_071_MZB_LO_4-15.04.2009","15.04.2009",2009,4,15,0,0,0,0,0.7619,0,0,0,0,0,5.33333,0,0,17.52381,0,0,0,0,0,0,0,0,0,1.52381,1.52381,0,3.04762,0,0,60.95237,0,0,0,0,0.7619,0,0,2.28571,0,0,0,0,0.7619,1.5238,15.2381,0,0,0,0,0,0,0,0,0,0,0,0,2.28571,2.4,0,2.28571,0,0,0,4.8,2.28571,0,2.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,26.66667,0.7619,0,0,5.33333,0,28.95238,0,0,0,9.90476,0,0,0,0,0,0,0,0,0,0.7619,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_4","GER_071_MZB_LO_4-15.04.2011","15.04.2011",2011,4,15,0,0,0,0,1.75,0,0,0,0,0,28.04,1.75,3.5,143.69,0,0,0,0,0,0,0,0,82.36,5.33,5.33,0,0,0,0,161.22,0,0,0,0,0,0,0.76,0,7.01,0,102.4,0,0,0,530.97,0,0,0,0,0,0,1.75,0,0,9.52,0,0,65.6,0,0,12.27,0,0,0,132.8,0,0,2.51,0,3.5,0,0,0,0,0,0,0,0,0,0,0,14.02,6.1,5.25,3.5,0,0,17.52,0,0,0,4.27,0,0,0,0,4.27,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_4","GER_071_MZB_LO_4-16.04.2012","16.04.2012",2012,4,16,0,0,0,0,32,0,0,0,0,0,50.29,0,4.57,347.43,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,201.13,0,0,0,0,9.9,0,13.71,0.76,0,0,100.57,0,0,1.52,635.43,0,0,0,0,0,0,0,0,0,49.52,0,0,196.57,4.8,0,1.52,0,0,0,24,5.33,9.14,5.33,4.57,0,0,0,4.57,0,0,0,0,0,0,0,0,242.29,6.86,0,0,9.14,0,118.86,0,0,0,0,4.57,0,0,0,0,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_4","GER_071_MZB_LO_4-22.04.2013","22.04.2013",2013,4,22,0,0,0,0,0,0,0,0,0,0,187.4,0,13.7,377.9,0,0,0,0,0,0,0,0,82.3,0.8,0.8,0,45.7,0,0,1380.6,0,0,0,0,0,0,3,5.4,9.1,0,110.5,0,0,4.6,278.9,0,4.6,0,0,0,0,9.1,0,0,41.9,0,0,193.5,0,0,5.3,0,0,0,72,1.5,0,47.2,9.1,0,0,0,9.1,0,0,0,0,0,0,0,0,137.9,1.5,13.7,0,0.8,0,50.3,0,0,0,19,0,0,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_4","GER_071_MZB_LO_4-20.04.2020","20.04.2020",2020,4,20,0,0,0,0,1.63276,0,0,0,0,0,3.26552,0,5.66019,3.26552,0,0,0,0,0,0,0,0,15.45676,8.4899,8.4899,0,1.63276,0,0,119.95352,1.63276,0,0,0,0,0,0.7619,0,19.59315,1.63276,87.29829,1.63276,0,0.7619,176.33829,0,0,0,0,0,0,0,0,0,10.55848,0,0,17.08952,0,0,5.66019,0,0,0,0,2.39466,0,21.11695,9.79657,0,0,0.7619,0,0,3.91847,0,0,0,0,0,0,21.98781,5.66019,3.26552,0,3.26552,0,14.69486,0,0,0,0,0,4.89829,0,0,0.7619,0,0,0,0,1.52381,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_5","GER_071_MZB_LO_5-15.04.2009","15.04.2009",2009,4,15,0,0,0,0,0.7619,0,0,0,0,0,2.28571,0,0,36.57143,0,0,0,0,0,0,0,0,0.7619,0,0,0,0,0,0,75.42857,0,0,0,0,2.28571,0,0,0.7619,0,0,1.52381,0,0,4.57142,28.19048,0,1.52381,0,0,2.28571,0,0,0,0,0,0,0,0.7619,2.28571,0,4.57143,0,3.04762,0,6.4,0.7619,0,0.7619,0,0,0,2.28571,0,0,0,0,0,0,0,0,0,6.09524,0,0,0,5.33333,0,87.61904,0,0,0,12.19047,0,0,0,0,0,0,2.28571,0,0.7619,0,0,0,0,0,0,0,0.7619,0,0
"GER_071_MZB_LO_5","GER_071_MZB_LO_5-14.04.2011","14.04.2011",2011,4,14,0,0,0,0,0,0,0,0,0,0,0.76,1.6,6.4,230.4,0,0,0,0,0,0,0,0,28.8,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,15.16,0,27.96,0,0,3.96,179.96,0,0,0,0,0,0,1.6,0,0,5.56,0,0,19.89,0,0,11.2,0,0,0,28.56,0,0,0.76,1.6,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.76,1.6,0.76,0,0,6.4,0,0,0,0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_5","GER_071_MZB_LO_5-16.04.2012","16.04.2012",2012,4,16,0,0,0,0,9.14,0,0,0,0,0,0,0.76,9.14,617.15,0,0,0,0,0,0,0,0,9.14,16,16,0,0,0,0,119.61,0,0,0,0,0,0,0,0,22.86,0,101.33,0,0,4.57,580.57,0,0,0.76,0,0,0,0,0,0,54.86,0,0,128,0,0,9.14,0,0,0,11.2,4.57,0,16,22.86,4.57,0,0,0,0,0,0,0,0,0,0,0,64.76,6.1,0,4.57,9.9,0,50.28,0,0,0,0,0,0,0,0,10.67,0,0,0,4.57,0.76,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_5","GER_071_MZB_LO_5-22.04.2013","22.04.2013",2013,4,22,0,0,0,0,17.1,0,0,0,0,0,0,9.3,0,1031.4,0,0,0,0,0,0,0,0,34.3,0,0,0,11.4,0,0,332,0,0,0,0,0,0,8.4,0,40,0,123.6,0,0,0,242.9,0,0,1.5,0,0,0,0,0,0,49.3,0,0,686.4,0,0,12.2,0,0,0,6.8,0,0,0,97.9,0,0,0.8,0,0,0,0,0,0,0,0,0,11.4,24.4,9.3,0,0,0,8.6,0,0,0,0,0,0,0,0,9.3,2.9,0,0,5.7,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_5","GER_071_MZB_LO_5-21.04.2020","21.04.2020",2020,4,21,0,0,0,0,0,0,0,0,0,0,3.87962,0,4.15695,0,0,0,0,0,0,0,0,0,36.58057,43.0141,43.0141,0,2.07848,0,0,117.15657,0,0,0,0,0,0,3.80952,0.7619,2.07848,0,37.41257,0,0,0,118.47315,0,0,0,0,0,0,0,0,0,0,0,0,1.03924,8.3139,0,0,0,0,0,2.28571,8.24381,0,3.60229,1.03924,0,0,0,1.03924,0,0.7619,0,0,0,0,0,0,11.43162,0.7619,1.03924,0,1.03924,0,4.15695,0,0,0,3.60228,0,0,0,0,0,0,0,0,0,2.07848,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_6","GER_071_MZB_LO_6-25.04.2009","25.04.2009",2009,4,25,0,0,0,0,0,0,0,0,0,0,2.28571,0,3.80952,51.80952,0,0,0,0,0,0,0,0,3.04762,0,0,0,0,0,0,34.28571,0,0,0,0,2.28571,0,0,0,0.7619,0,6.09524,0,0,0,9.14286,0,0,0,0,0.7619,0,0,0,0,0,0,0,0,0.7619,0.7619,0,0,0.7619,0,4.57143,3.04762,0,3.04761,0,0,0,0,0.7619,0,0,0,0,0,0,0,0,19.04762,0,0,0,1.52381,0,78.47618,0,0,0,8.38095,1.52381,0,0,0,0,0,0,0.7619,0,0.7619,0,0,0,0,0,0,0.7619,0,0
"GER_071_MZB_LO_6","GER_071_MZB_LO_6-14.04.2011","14.04.2011",2011,4,14,0,0,0,0,0,0,0,0,0,0,38.1,0,0,88.39,0,0,0,0,0,3.81,0,0,7.62,11.43,11.43,0,3.81,0,0,400,0,0,0,0,0.76,0,0,0,0.76,0,91.43,0,0,1.52,678.1,0,0,0.76,0,0,0,0,0,0,8.38,0,0,32,0,0,5.33,0,0,0,3.81,0,0,5.33,0,0,0,0,3.81,0,0,3.81,0,0,0,0,0,7.62,6.1,0,0,0,0,23.62,0,0,0,8.38,0,0,0,0,0.76,0,3.81,0,0,0,0,0,0,0,0,0,7.62,0,0
"GER_071_MZB_LO_6","GER_071_MZB_LO_6-16.04.2012","16.04.2012",2012,4,16,0,0,0,0,0,0,0,0,0,0,34.32,0,17.96,120.12,0,0,0,0,0,0,0,0,82.37,11.2,11.2,0,0,0,0,85.8,0,0,0,0,0,0,0,2.4,10.29,0,82.37,0,0,6.86,604.03,0,0,0,0,0,0,3.43,0,0,42.78,0,0,107.19,0,0,0.8,0,0,0,10.3,0,0,26.43,0,0,0,0,0,0,0,0.8,0,0,0,0,0,72.07,5.03,3.43,0,6.86,0,50.44,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_6","GER_071_MZB_LO_6-22.04.2013","22.04.2013",2013,4,22,0,0,0,0,0,0,0,0,0,0,3,0,1.5,106.6,0,0,0,0,0,0,0,0,18.3,1.5,1.5,0,0,0,0,295.6,0,0,0,0,0,0,0.8,0.8,0,0,34.3,0,0,0.8,77.7,0,0.8,0,0,0,0,0,0,0,22.9,0,0,31.2,0,0,0,0,0,0,0,2.3,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1.5,0,0,0,0,28.9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
