"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS LACUSTRIS","AESHNA SP.","ALBOGLOSSIPHONIA HETEROCLITA","AMELETUS SP.","ANISOPTERA GEN. SP.","APATANIA SP.","APHELOCHEIRUS AESTIVALIS","ARANEAE GEN. SP.","ASELLUS SP.","ASTACUS SP.","ATHERICIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEA PULLATA","BERAEODES MINUTUS","BITHYNIIDAE GEN. SP.","BRACHYCENTRUS SUBNUBILUS","CAENIS SP.","CALOPTERYGIDAE GEN. SP.","CAPNIIDAE GEN. SP.","CATACLYSTA LEMNATA","CERATOPOGONIDAE GEN. SP.","CHAOBORUS SP.","CHIMARRA MARGINATA","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","CHRYSOPILUS SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORDULEGASTER SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYANOPHTHALMA OBSCURA","DENDROCOELUM LACTEUM","DICRANOTA SP.","DINA LINEATA","DIPTERA GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS TENELLUS","ELMIDAE GEN. SP.","ELOPHILA SP.","EMPIDIDAE GEN. SP.","EPHEMERA SP.","EPHEMERELLA SP.","EPHEMEROPTERA GEN. SP.","EPHYDATIA MUELLERI","EPHYDRIDAE GEN. SP.","ERPOBDELLA SP.","FREDERICELLA SP.","GAMMARIDAE GEN. SP.","GASTROPODA GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIA SP.","GLOSSOSOMATIDAE GEN. SP.","GOERA SP.","GOMPHIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SANGUISUGA","HALIPLIDAE GEN. SP.","HELOBDELLA STAGNALIS","HELOPHORUS SP.","HEMICLEPSIS MARGINATA","HEPTAGENIIDAE GEN. SP.","HETEROPTERA GEN. SP.","HYDRA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROCHUS SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYDROZOA GEN. SP.","LEPIDOPTERA GEN. SP.","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRA SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MEGALOPTERA GEN. SP.","MERMITHIDAE GEN. SP.","MESOVELIA SP.","METRETOPUS SP.","MICRASEMA SP.","MOLANNIDAE GEN. SP.","MUSCIDAE GEN. SP.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMOURIDAE GEN. SP.","NEPA CINEREA","NOTONECTA SP.","NYMPHULA SP.","ODONATA GEN. SP.","OLIGOCHAETA GEN. SP.","PALUDICELLA SP.","PEDICIA SP.","PERLODIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLA GEOMETRA","PLANARIIDAE GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIS PENNIPES","PLECOPTERA GEN. SP.","POLYCENTROPODIDAE GEN. SP.","POTAMANTHUS LUTEUS","POTAMOPYRGUS ANTIPODARUM","PROSTOMA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHABDIOPTERYX ACUMINATA","RHYACOPHILIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SERRATELLA SP.","SIALIDAE GEN. SP.","SILO PALLIPES","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","SISYRA SP.","SPHAERIIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THEODOXUS FLUVIATILIS SSP.","THEROMYZON TESSULATUM","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRICLADIDA GEN. SP.","TURBELLARIA GEN. SP.","UNIONIDAE GEN. SP.","VALVATA SP.","VELIA SP.","ZYGOPTERA GEN. SP."
"FIN_004_MZB_LO_29","FIN_004_MZB_LO_29-11.09.2013","11.09.2013",2013,9,11,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,17,0,22,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_29","FIN_004_MZB_LO_29-16.09.2014","16.09.2014",2014,9,16,0,0,0,0,0,0,0,0,6,0,0,774,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,3,0,0,3204,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,72,0,0,0,0,0,0,15,0,0,123,0,117,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_29","FIN_004_MZB_LO_29-29.09.2015","29.09.2015",2015,9,29,0,0,0,0,0,0,0,0,15,0,0,714,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2,1,0,0,215,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,4,0,0,0,0,4,0,0,22,0,0,0,0,0,0,57,0,0,14,0,75,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_29","FIN_004_MZB_LO_29-05.10.2016","05.10.2016",2016,10,5,0,0,0,0,0,0,0,0,0,0,0,633,0,0,0,0,4,1,0,0,2,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,53,0,0,0,15,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,222,0,0,12,0,71,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_29","FIN_004_MZB_LO_29-07.11.2017","07.11.2017",2017,11,7,0,0,0,0,0,0,0,0,251,0,0,173,0,0,0,0,37,0,0,0,23,0,0,135,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,19,0,18,1,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,8,0,0,17,0,0,0,13,0,0,33,0,0,0,0,3,61,0,11,1,0,0,0,0,0,0,0,5,0,0,114,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,7,0,0,0,27,0,0,0,14,0,0,0,0,0,0,286,0,0,5,0,45,0,1,1,0,0,18,0,0,0,0
"FIN_004_MZB_LO_29","FIN_004_MZB_LO_29-18.09.2018","18.09.2018",2018,9,18,0,0,0,0,0,0,0,0,26,0,0,10,0,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,27,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0
"FIN_004_MZB_LO_29","FIN_004_MZB_LO_29-24.09.2019","24.09.2019",2019,9,24,0,0,0,0,0,0,0,0,7,0,0,95,0,0,0,0,8,0,0,0,1,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,5,0,0,75,0,0,0,2,12,24,0,5,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,29,0,0,0,0,0,0,0,9,0,0,12,0,0,0,8,1,0,0,12,0,0,0,0,0,0,10,0,0,12,0,101,0,0,2,0,0,0,0,0,0,0
"FIN_004_MZB_LO_29","FIN_004_MZB_LO_29-24.09.2020","24.09.2020",2020,9,24,0,0,0,0,0,0,0,0,15,0,0,214,0,0,0,0,6,2,0,0,1,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,1,1,0,0,0,0,7,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,0,0,3,0,0,0,515,1,0,0,16,8,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,9,0,0,17,0,0,0,0,0,0,33,0,0,21,0,49,0,0,2,0,0,0,0,0,0,0
"FIN_004_MZB_LO_3","FIN_004_MZB_LO_3-13.09.2007","13.09.2007",2007,9,13,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,2,0,0,14,0,0,210,1,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,61,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,1,0,0,0,41,150,0,0,50,17,552,98,1,0,0,0,0,0,0,20,0,0,0,0,122,0,0,0,0,227,0,0,54,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,28,0,0,0,0,0,0,7,0,0,627,0,154,0,0,2,0,0,4,0,0,0,0
"FIN_004_MZB_LO_3","FIN_004_MZB_LO_3-29.09.2009","29.09.2009",2009,9,29,0,0,0,0,0,0,2,0,14,0,1,8,0,0,0,0,0,2,0,0,14,0,0,154,5,0,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,2,0,0,0,9,131,0,0,42,2,142,84,6,0,0,0,0,0,0,2,0,3,2,0,100,0,0,0,0,21,0,0,54,1,0,0,0,0,0,0,136,0,0,0,0,0,0,0,9,0,0,0,0,0,0,54,0,0,189,0,141,0,0,0,0,0,2,0,0,0,0
"FIN_004_MZB_LO_3","FIN_004_MZB_LO_3-06.09.2010","06.09.2010",2010,9,6,0,0,0,0,0,0,11,0,1,0,0,69,0,0,0,1,0,0,0,0,2,0,0,605,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,54,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,69,0,0,1,0,0,0,13,44,0,0,207,56,83,6,0,0,0,0,2,0,0,0,9,1,0,0,6,0,0,0,0,14,0,0,9,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,1,0,3,0,0,162,0,142,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_3","FIN_004_MZB_LO_3-08.09.2011","08.09.2011",2011,9,8,0,0,0,0,21,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,8,0,0,0,305,1124,0,0,268,30,68,12,0,0,0,0,0,0,0,1,0,5,3,0,9,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,29,0,0,0,0,0,0,35,0,0,184,0,268,0,0,1,0,0,1,0,0,0,0
"FIN_004_MZB_LO_3","FIN_004_MZB_LO_3-26.09.2012","26.09.2012",2012,9,26,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,1,0,0,2,0,0,180,1,0,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,61,0,0,3,0,0,0,0,5,0,0,15,9,443,33,23,0,0,0,0,0,0,7,3,0,0,0,70,0,0,0,0,7,0,0,8,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,2,0,63,0,0,57,1,204,0,0,1,0,0,7,0,0,0,0
"FIN_004_MZB_LO_3","FIN_004_MZB_LO_3-24.09.2013","24.09.2013",2013,9,24,0,0,0,0,3,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102,0,0,2,0,0,0,21,103,0,0,25,1,5,12,5,0,1,0,0,0,0,1,0,3,4,0,25,0,0,0,0,27,0,0,129,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,26,0,0,0,0,0,0,65,0,0,56,0,104,0,0,0,0,0,2,0,0,0,0
"FIN_004_MZB_LO_3","FIN_004_MZB_LO_3-03.10.2014","03.10.2014",2014,10,3,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,74,34,0,0,105,4,23,42,1,0,0,0,0,0,0,0,1,10,0,0,43,0,0,0,0,13,0,0,35,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,6,0,0,0,0,0,0,26,0,0,264,0,58,0,0,4,0,0,0,0,0,0,0
"FIN_004_MZB_LO_3","FIN_004_MZB_LO_3-12.10.2015","12.10.2015",2015,10,12,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,1,0,0,0,35,0,0,0,6,0,11,54,0,0,0,0,0,0,0,0,0,3,0,0,203,0,0,0,0,7,0,0,26,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,245,0,53,0,0,0,0,0,6,0,0,0,0
"FIN_004_MZB_LO_3","FIN_004_MZB_LO_3-27.10.2016","27.10.2016",2016,10,27,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,31,2,0,0,13,1,15,6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,273,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_3","FIN_004_MZB_LO_3-26.09.2017","26.09.2017",2017,9,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,20,0,0,0,4,0,2,11,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_3","FIN_004_MZB_LO_3-25.09.2018","25.09.2018",2018,9,25,0,0,0,0,0,0,4,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,40,16,0,0,24,4,49,11,1,0,0,0,0,0,0,2,0,1,0,0,28,0,0,0,0,1,0,0,110,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,9,0,0,0,0,0,0,74,0,0,7,0,73,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_3","FIN_004_MZB_LO_3-18.10.2020","18.10.2020",2020,10,18,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,70,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,3,0,0,0,14,2,0,0,18,3,31,17,0,0,0,0,0,0,0,2,0,1,0,0,33,0,0,0,0,6,0,0,38,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,3,0,0,0,0,1,0,33,0,0,292,0,45,0,0,0,0,0,2,0,0,0,0
"FIN_004_MZB_LO_30","FIN_004_MZB_LO_30-18.09.2007","18.09.2007",2007,9,18,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,2,0,0,897,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,16,0,0,0,0,0,0,0,0,17,3425,0,18,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_30","FIN_004_MZB_LO_30-12.10.2009","12.10.2009",2009,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,62,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_30","FIN_004_MZB_LO_30-27.09.2010","27.09.2010",2010,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_30","FIN_004_MZB_LO_30-12.09.2013","12.09.2013",2013,9,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_30","FIN_004_MZB_LO_30-15.09.2014","15.09.2014",2014,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_30","FIN_004_MZB_LO_30-28.09.2015","28.09.2015",2015,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,483,0,19,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0
"FIN_004_MZB_LO_30","FIN_004_MZB_LO_30-18.09.2016","18.09.2016",2016,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,140,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_30","FIN_004_MZB_LO_30-18.09.2018","18.09.2018",2018,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,133,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_30","FIN_004_MZB_LO_30-23.09.2019","23.09.2019",2019,9,23,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,4,622,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_30","FIN_004_MZB_LO_30-27.09.2020","27.09.2020",2020,9,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,2,319,0,44,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_31","FIN_004_MZB_LO_31-20.09.2006","20.09.2006",2006,9,20,0,0,0,0,0,3,0,0,38,0,0,433,0,0,0,3,5,3,77,0,5,0,0,448,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,25,0,522,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,174,0,0,85,0,0,0,112,82,0,0,54,6,0,1,2,0,0,0,0,0,0,79,3,0,8,0,51,0,0,0,0,420,0,0,214,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,95,0,0,0,0,0,0,154,0,0,50,0,123,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_31","FIN_004_MZB_LO_31-19.10.2009","19.10.2009",2009,10,19,0,0,0,0,0,0,0,0,41,0,1,199,0,0,0,0,7,0,9,0,0,0,0,227,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,87,0,20,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,0,0,29,0,0,0,23,12,0,0,33,40,2,1,3,0,1,0,0,0,0,83,0,1,0,0,173,0,0,0,0,8,0,0,50,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,7,0,0,1,0,0,0,58,0,0,16,0,6,0,0,1,0,0,0,0,0,0,0
"FIN_004_MZB_LO_31","FIN_004_MZB_LO_31-12.09.2012","12.09.2012",2012,9,12,0,0,0,0,0,0,0,0,5,0,1,22,0,0,0,3,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,20,0,0,0,4,1,2,0,0,0,1,0,0,0,0,8,0,0,0,0,18,0,0,0,0,35,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_31","FIN_004_MZB_LO_31-29.10.2013","29.10.2013",2013,10,29,0,0,0,0,0,0,0,0,68,0,0,232,0,0,0,0,1,2,23,0,1,0,0,106,1,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,22,0,0,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,34,0,0,3,0,0,0,8,1,0,0,5,1,1,1,20,0,0,0,0,0,0,9,0,0,0,0,44,0,0,0,0,6,0,0,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,173,0,0,2,0,48,0,0,1,0,0,0,0,0,0,0
"FIN_004_MZB_LO_31","FIN_004_MZB_LO_31-26.09.2018","26.09.2018",2018,9,26,0,0,0,0,0,0,0,0,2,0,2,65,0,0,0,2,3,1,5,0,1,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,0,13,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,5,30,0,0,34,1,0,2,0,0,8,0,0,0,0,1,0,0,0,0,11,0,0,0,0,69,0,0,14,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,35,0,15,0,0,0,0,0,0,0,0,0,0
