"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS SP.","AESHNIDAE GEN. SP.","AGRIOTYPUS SP.","ANTHOMYIIDAE GEN. SP.","APHELOCHEIRIDAE GEN. SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","ATYIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BLEPHARICERIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","BRANCHIOBDELLIDAE GEN. SP.","CAENIDAE GEN. SP.","CALAMOCERATIDAE GEN. SP.","CALOPTERYGIDAE GEN. SP.","CAPNIONEURA SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORDULEGASTRIDAE GEN. SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","CRAMBIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYZICIDAE GEN. SP.","DENDROCOELUM SP.","DIPTERA GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","GAMMARIDAE GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GORDIIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SP.","HALIPLIDAE GEN. SP.","HEBRIDAE GEN. SP.","HELOPHORUS SP.","HEMIPTERA GEN. SP.","HEPTAGENIIDAE GEN. SP.","HETEROPTERA GEN. SP.","HIRUDINEA GEN. SP.","HIRUDINIDAE GEN. SP.","HYDRACHNA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDRIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROCHUS SP.","HYDROMETRIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYGROBIIDAE GEN. SP.","LEPIDOPTERA GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MERMITHIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MOLANNIDAE GEN. SP.","MUSCIDAE GEN. SP.","NAUCORIDAE GEN. SP.","NEMATODA GEN. SP.","NEMOURIDAE GEN. SP.","NEPIDAE GEN. SP.","NERITIDAE GEN. SP.","NOTONECTIDAE GEN. SP.","ODONTOCERIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","OSMYLIDAE GEN. SP.","PALAEMONIDAE GEN. SP.","PEDICIIDAE GEN. SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANIPENNIA GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIDIDAE GEN. SP.","PLEA SP.","PLECOPTERA GEN. SP.","POLYCENTROPODIDAE GEN. SP.","POLYMITARCYIDAE GEN. SP.","POTAMANTHIDAE GEN. SP.","PROCAMBARUS CLARKII","PSEPHENIDAE GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCATOPHAGIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SISYRIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYGIDAE GEN. SP.","THAUMALEIDAE GEN. SP.","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRIOPSIDAE GEN. SP.","UNIONIDAE GEN. SP.","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP.","VIVIPARUS SP."
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-30.09.1996","30.09.1996",1996,9,30,0,0,0,0,0,0,0,5,0,640,0,0,2.5,0,0,2.5,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10,0,0,0,30,0,2.5,5,0,0,0,10,0,2.5,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,80,0,560,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-16.09.1997","16.09.1997",1997,9,16,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2.5,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2.5,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-11.09.1998","11.09.1998",1998,9,11,0,0,0,0,0,0,0,0,0,2480,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1440,0,0,0,160,0,0,0,17.5,0,0,0,0,0,80,0,0,0,240,0,0,2.5,0,0,0,0,0,400,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,880,160,5,0,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,2.5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,10,0,0,0,240,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-27.09.1999","27.09.1999",1999,9,27,0,0,0,0,2.5,0,0,0,0,1520,80,0,0,0,0,0,0,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,5,80,0,0,0,160,0,0,0,0,0,0,80,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,560,240,0,0,80,0,15,0,400,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,5,0,2.5,0,0,0,0,0,0,0,0,0,320,0,0,80,0,0,0,5,0,240,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-15.09.2000","15.09.2000",2000,9,15,0,0,0,0,0,0,0,2.5,0,0,0,0,2.5,0,0,560,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,25,0,0,0,80,0,0,160,0,0,0,0,0,0,0,0,0,92.5,0,0,0,0,2.5,0,0,0,0,0,0,320,80,0,0,0,0,7.5,0,80,0,0,5,0,0,0,0,0,0,0,0,0,2.5,0,0,80,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,7.5,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-21.09.2001","21.09.2001",2001,9,21,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,640,0,17.5,0,0,0,800,0,0,30,2.5,0,0,5,0,2.5,0,0,0,7.5,0,0,0,0,0,0,0,10,0,0,0,2480,10,0,0,0,10,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,10,0,0,0,0,0,22.5,0,0,0,5,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-20.09.2002","20.09.2002",2002,9,20,0,0,0,0,0,0,0,2.5,0,480,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,12.5,0,2.5,0,0,0,37.5,0,0,2.5,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,2.5,0,0,0,42.5,0,0,0,0,0,80,0,160,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2.5,0,0,0,0,0,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-21.08.2003","21.08.2003",2003,8,21,0,5,0,0,0,0,0,2.5,0,400,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,15,0,0,50,0,42.5,0,0,0,100,2.5,0,35,0,0,0,0,0,0,0,0,0,127.5,0,0,0,0,0,0,0,0,0,0,0,1600,5,0,0,0,10,0,0,1360,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,15,0,20,0,0,0,0,0,2.5,0,0,0,5,0,0,0,0,0,40,0,0,25,0,0,0,2.5,0,12.5,0,0,0,0,5,0,0,12.5,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-24.08.2004","24.08.2004",2004,8,24,0,0,0,0,0,0,0,0,0,240,5,0,5,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,160,2.5,25,0,0,0,7.5,0,0,80,5,0,0,5,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,160,5,0,0,2.5,0,42.5,0,400,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0,5,0,0,0,2.5,0,5,0,2.5,0,0,0,5,0,0,0,12.5,0,0,0,0,0,80,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-31.08.2005","31.08.2005",2005,8,31,0,0,0,0,0,0,0,0,0,560,0,0,2.5,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,17.5,0,47.5,0,0,0,80,2.5,2.5,40,2.5,2.5,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,7.5,0,0,0,240,45,0,0,2.5,0,32.5,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,2.5,0,5,0,0,0,0,0,17.5,0,0,0,35,0,0,0,0,0,25,0,0,27.5,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-28.08.2006","28.08.2006",2006,8,28,0,2.5,0,0,0,0,0,2.5,0,560,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,5,0,0,160,0,5,0,0,0,160,0,0,0,0,2.5,0,2.5,0,0,0,0,0,32.5,0,0,0,0,0,0,0,27.5,0,0,0,962.5,12.5,0,0,12.5,0,2.5,0,402.5,0,0,2.5,2.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,0,7.5,0,0,0,20,0,0,0,0,0,20,0,0,10,0,0,0,0,0,2.5,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-05.09.2007","05.09.2007",2007,9,5,0,0,0,0,0,0,0,2.5,0,160,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2.5,0,37.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-04.09.2008","04.09.2008",2008,9,4,0,0,0,0,0,0,0,0,0,880,0,0,7.5,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,12.5,0,12.5,0,0,0,32.5,0,0,17.5,0,2.5,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,27.5,0,480,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,5,0,0,0,20,0,2.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,80,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-21.08.2009","21.08.2009",2009,8,21,0,0,0,5,0,0,0,0,0,880,5,0,2.5,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,15,0,0,80,0,12.5,0,0,0,400,2.5,0,5,0,0,0,5,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,1040,2.5,0,0,30,0,0,0,160,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,17.5,0,10,0,0,0,0,0,2.5,0,0,0,5,0,0,0,0,0,5,0,0,35,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-01.09.2010","01.09.2010",2010,9,1,0,0,0,0,0,0,0,10,0,1120,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,25,2.5,17.5,0,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,2.5,0,2.5,0,65,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,12.5,0,45,0,0,0,0,0,2.5,0,0,0,7.5,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,35,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-23.08.2011","23.08.2011",2011,8,23,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,5,0,0,0,42.5,0,0,40,0,10,0,0,0,0,0,0,0,42.5,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,15,0,70,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,17.5,0,70,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-17.08.2012","17.08.2012",2012,8,17,0,0,0,0,0,0,0,0,0,480,0,0,5,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,72.5,0,37.5,0,0,0,80,2.5,0,10,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,2.5,0,0,0,160,5,0,0,7.5,0,5,0,80,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,12.5,0,0,0,2.5,0,7.5,0,0,0,7.5,0,0,0,0,0,0,0,0,20,0,0,0,2.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-30.08.2013","30.08.2013",2013,8,30,0,0,0,2.5,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,80,0,10,0,0,0,145,2.5,0,10,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,2.5,0,0,0,80,2.5,0,0,0,0,0,0,47.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,7.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-02.09.2014","02.09.2014",2014,9,2,0,0,0,0,0,0,0,2,0,448,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,12,0,14,0,0,0,192,2,0,2,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,20,0,128,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,12,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-24.08.2015","24.08.2015",2015,8,24,0,0,0,0,0,0,0,4,0,384,0,0,0,0,0,0,0,2,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,10,0,0,0,256,2,0,10,0,0,0,2,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,192,4,0,0,14,2,2,0,192,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,50,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6,0,0,0,2,0,128,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-01.08.2016","01.08.2016",2016,8,1,0,0,0,0,0,0,0,2,0,74,0,0,2,0,0,0,0,0,0,0,0,512,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,58,2,38,0,0,0,704,2,0,0,0,2,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,8,0,2,0,80,2,0,0,2,0,0,0,8,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,24,0,0,0,2,0,16,0,0,0,44,0,0,0,0,0,0,0,0,12,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-07.09.2017","07.09.2017",2017,9,7,0,2,0,0,0,0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,0,0,0,64,2,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,2,0,8,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-07.09.2020","07.09.2020",2020,9,7,0,2,0,0,0,0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,128,0,2,0,0,0,896,2,0,0,2,4,0,2,0,0,0,0,0,10,0,0,0,0,0,64,0,0,0,2,0,192,0,0,0,0,0,0,0,192,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,44,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_21","ESP_034_MZB_LO_21-23.08.2021","23.08.2021",2021,8,23,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,6,0,0,0,512,1,0,7,0,0,0,1,0,0,0,0,0,64,0,0,0,0,0,0,0,32,0,1,0,192,0,0,0,3,2,0,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_22","ESP_034_MZB_LO_22-03.09.1998","03.09.1998",1998,9,3,0,2.5,0,0,0,0,0,5,0,1520,0,0,0,0,0,0,0,0,0,80,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,7.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,2.5,0,0,7.5,0,0,0,0,0,2.5,0,0,0,0,0,0,80,0,2.5,0,0,80,0,0,2.5,0,0,2.5,0,0,0,0,0,0
"ESP_034_MZB_LO_22","ESP_034_MZB_LO_22-05.10.1999","05.10.1999",1999,10,5,0,2.5,0,0,0,0,0,80,0,160,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,160,0,0,0,0,0,0,2.5,15,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2.5,0,0,7.5,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_22","ESP_034_MZB_LO_22-24.08.2000","24.08.2000",2000,8,24,0,0,0,2.5,0,2.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_22","ESP_034_MZB_LO_22-03.10.2001","03.10.2001",2001,10,3,0,10,0,0,0,0,0,40,0,240,0,0,0,0,0,0,0,2.5,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,80,0,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0
"ESP_034_MZB_LO_22","ESP_034_MZB_LO_22-23.09.2002","23.09.2002",2002,9,23,0,0,0,0,0,2.5,0,5,0,80,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,75,0,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,17.5,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0
"ESP_034_MZB_LO_22","ESP_034_MZB_LO_22-28.08.2003","28.08.2003",2003,8,28,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,160,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,37.5,0,0,0,0,15,0,0,7.5,0,5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_22","ESP_034_MZB_LO_22-02.09.2004","02.09.2004",2004,9,2,0,5,0,2.5,0,0,0,160,0,52.5,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,2.5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,1440,0,0,0,0,0,0,0,32.5,0,5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,320,0,5,0,0,2.5,0,0,0,0,0,0,0,0,0
"ESP_034_MZB_LO_22","ESP_034_MZB_LO_22-02.09.2005","02.09.2005",2005,9,2,0,27.5,0,0,0,0,0,160,0,5,0,0,0,0,0,25,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,2.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,160,17.5,0,0,0,0,0,0,80,0,25,0,10,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,80,0,0,0,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,2.5,0,5,0,0,15,0,0,0,0,0,0,0,0,0
