"site_id","sgn_id","sample_id","year","month","day","ACROLOXUS LACUSTRIS","AESHNA SP.","AGAPETUS SP.","AGRYPNIA SP.","AMELETUS SP.","ANISOPTERA GEN. SP.","ANODONTA SP.","APATANIA SP.","APHELOCHEIRUS AESTIVALIS","AQUARIUS NAJAS","ARCTOPSYCHE LADOGENSIS","ARGYRONETA AQUATICA","ARTHROPLEA CONGENER","ASELLUS AQUATICUS","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEODES MINUTUS","BITHYNIA LEACHII SSP.","BITHYNIA TENTACULATA","BIVALVIA GEN. SP.","BRACHYCENTRUS SUBNUBILUS","BRACHYPTERA SP.","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CAPNIA SP.","CAPNOPSIS SCHILLERI SSP.","CERATOPOGONIDAE GEN. SP.","CHAOBORUS SP.","CHEUMATOPSYCHE LEPIDA","CHIRONOMIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORDULEGASTER BOLTONII","CORDULIA AENEA","CORIXIDAE GEN. SP.","CULICIDAE GEN. SP.","DENDROCOELUM LACTEUM","DICRANOTA SP.","DINOCRAS CEPHALOTES","DIPTERA GEN. SP.","DIXA SP.","DIXELLA SP.","DYTISCIDAE GEN. SP.","ECNOMUS TENELLUS","ELMIS AENEA","EMPIDIDAE GEN. SP.","EPHEMERA SP.","EPHEMERELLA SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","GAMMARUS SP.","GASTROPODA GEN. SP.","GERRIS SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMA SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SANGUISUGA","HALIPLUS SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HOLOSTOMIS ATRATA","HYDRACHNIDAE GEN. SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILIDAE GEN. SP.","LEPIDOPTERA GEN. SP.","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIA SP.","LEUCTRA SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MARGARITIFERA MARGARITIFERA","MICRASEMA GELIDUM","MICRASEMA SETIFERUM SSP.","MOLANNA ANGUSTATA","MOLANNODES TINCTUS","MUSCIDAE GEN. SP.","NEMATODA GEN. SP.","NEMOURIDAE GEN. SP.","NOTERUS SP.","NOTONECTA GLAUCA SSP.","OLIGOCHAETA GEN. SP.","OLIGOSTOMIS RETICULATA","OLIGOTRICHA STRIATA","OULIMNIUS SP.","PARALEPTOPHLEBIA SP.","PEDICIA SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEA BIPUNCTATA","PHYSA FONTINALIS","PLANORBIDAE GEN. SP.","PLATYCNEMIS PENNIPES","PLECOPTERA GEN. SP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERA SP.","RHYACOPHILA SP.","RIOLUS CUPREUS","RIOLUS NITENS","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SERRATELLA IGNITA","SIALIS SP.","SIMULIIDAE GEN. SP.","SIPHONOPERLA BURMEISTERI","SISYRA SP.","SOMATOCHLORA FLAVOMACULATA","SOMATOCHLORA METALLICA","SPHAERIIDAE GEN. SP.","STENELMIS CANALICULATA","STRATIOMYIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THEODOXUS FLUVIATILIS SSP.","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRICLADIDA GEN. SP.","TRIOGMA SP.","TURBELLARIA GEN. SP.","UNIO SP.","VALVATA CRISTATA","VALVATA PISCINALIS SSP.","ZWICKNIA BIFRONS","ZYGOPTERA GEN. SP."
104000008,"SWE_038_MZB_LO_8","104000008_06.10.2015",2015,"10",6,0,0,0,0.4,0,0,0,0,0,0,0,0,0,6.6,0,0,0.2,0,0,0,0,0,0,0,2.2,2.2,0,0,118.8,0,0,400,0,0,0.2,0,2.4,0,0,0.4,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,3.2,0,142.2,0,0,0,0,0,41.4,0,0,1.4,143.8,1.6,0,1.2,0,0.2,0,0,0,0,0,1.2,0,0,12.8,0,0,73,0,0,0,0,0,6.6,0,0,0,0,0,0,0,64.6,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.2,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0
104000008,"SWE_038_MZB_LO_8","104000008_11.10.2016",2016,"10",11,0,0,0,4.2,0,0.2,0,0,0,0,0,0,0,43.6,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,60.6,0,0,753,5.2,0,2,0,5.8,0,0,0,0,0.2,0,0,1.2,0,0,1.4,0,0,0,3.6,0,0,0,0.4,0,0,0,0,0,0,0,3.8,0,12.2,0,0,0,0,0,13,0,0,0,138.6,0.2,0,2.4,0,0.8,0,0,0,0,0,2.8,0,0,13.8,0,0,105,0,0,0.8,0,0,0,0,0.2,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1.2,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
104000008,"SWE_038_MZB_LO_8","104000008_12.10.2017",2017,"10",12,0,0,0,1.8,0,0,0,0,0,0,0,0,0,26.8,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,24.2,0,0,87.4,0,0,1.8,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,1.4,0,7,0,0,0,0,0.2,6,0,0,0,84.4,0.4,0,1.2,0,0.6,0,0,0,0,0,3.2,0,0,56.2,0,0,58.8,0,0,0,0,0,3.2,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,1.6,14.6,0,0,0,0.2,11.2,0,1,0,6,0,0,0,1,0,0,0,0,0,0,3.2
104000008,"SWE_038_MZB_LO_8","104000008_11.10.2018",2018,"10",11,0,0,0,2.4,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,36.93,0,0,44.33,8.07,0,1.47,0,2.53,0,0,0,0,0,0,0,0.2,0,0,0.87,0,0,0,0.6,0,0,0,0,0,0,0,0.27,0,0,0,34.13,0,0.4,0,0,0,0,0.2,43.4,0,0,0.2,348.47,0,0,7.2,0,0.8,0,0,0,0,0,0.2,0,0,119.14,0,0,68.33,0,0,0,0,0,3.6,0,0,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0.53,5.67,0,0,0,0.2,0.67,0,0,0,2.6,0,0,0,0.2,0,0,0,0,0,0,0
104000009,"SWE_038_MZB_LO_9","104000009_02.10.2007",2007,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,3,5.2,0,1.2,0,0.2,0,0,0,0,0,0,0,0,1.6,0,0,0.4,0,0,0,0,0,2.4,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104000009,"SWE_038_MZB_LO_9","104000009_16.10.2008",2008,"10",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,8.6,0,0,0,0,0,0.2,0,1.4,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,2.4,17.6,0,0.8,0.2,0.2,0,0,0,0,0,0,0,0,25.8,0,0,2.8,0,0,0,0,0,2.4,0,0,0,0,0,0,0,7.8,0,0,0,0.8,0,0,0,0,0,0,11.6,0,0,0,0,0.6,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
104000009,"SWE_038_MZB_LO_9","104000009_24.10.2009",2009,"10",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,7.6,0.2,0,91.6,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,1.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0.2,0,0,0,1.8,36.6,0,1.2,0,0.4,0,0,0,0,0,0,0,0,72.2,0,0,11,0,0,0,0,0,17.6,0,0,0,0,0,0,0,11.8,0,0,0,0.4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0
104000009,"SWE_038_MZB_LO_9","104000009_06.10.2010",2010,"10",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,0,0,40.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,1.6,40.2,0,1.4,0,0.2,0,0,0,0,0,0,0,0,93.4,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,4.4,0,0,0,1.6,0,0,0,0,0,0,33.6,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0
104000009,"SWE_038_MZB_LO_9","104000009_03.10.2011",2011,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,32.4,0,0,0,0,0,0.4,0,0.2,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0.2,0,0,0,11.2,66,0,2.8,0,0,0,0,0,0,0,0,0,0,9.4,0,0,21,0,0,0.4,0,0,4,0,0,0,0,0,0,0,23.8,0,0,0,1.6,0,0,0,0,0,0,5.8,0,0,0,0,3.6,0,0.8,0,7.2,0,0,0,0,0,0.2,0,0,0,0,0
104000009,"SWE_038_MZB_LO_9","104000009_20.11.2012",2012,"11",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,2.2,0,0,70.8,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,9.6,191.6,0,4,0,0.4,0,0,0,0,0,0,0,0,26.6,0,0,14.6,0,0,0,0,0,3.2,0,0,0,0,0,0,0,18.6,0,0,0,2,0,0,0,0,0,0,32,0,0,0,0,1.4,0,1,0,1.6,0,0,0,0,0,0,0,0,0,0,0
104000009,"SWE_038_MZB_LO_9","104000009_01.10.2013",2013,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,662.4,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.8,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,0,0,7.4,105,0,6,0,0,0,0,0,0,0,0,0.2,0,331.8,0,0,358,0,0,0,0,0,24.6,0,0,0,0,0,0,0,30.6,0,0,0,3,0,0,0,0,0,0,10.6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
104000009,"SWE_038_MZB_LO_9","104000009_07.10.2014",2014,"10",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.2,0,0,0,5.6,22.6,0,1,0,0.2,0,0,0,0,0,0,0,0,27.4,0,0,5.4,0,0,0,0,0,1.8,0,0,0,0,0,0,0,3.8,0,0,0,0.6,0,0,0,0,0,0,68,0,0,0,0,0.8,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0
104000009,"SWE_038_MZB_LO_9","104000009_08.10.2015",2015,"10",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,2.8,0,0,105.6,0,0,0,0,0,0,0,3.8,0,0.2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0.2,0,0,0,0.2,1.6,30.8,0,4.6,0,0,0,0,0,0,0,0,0,0,156.4,0,0,10.8,0,0,0,0,0,8,0,0,0,0,0,0,0,6.6,0,0,0,7.4,0,0,0,0,0,0,22.8,0,0,0,0,0.2,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0
104000009,"SWE_038_MZB_LO_9","104000009_02.10.2016",2016,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,16.2,0,0,0,0,0,0.6,0,0.2,0.2,0,0,4.8,0,0,65.6,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,2.4,4.6,73,0,5.2,0,0.2,0,0,0,0,0,0,0,0,133,0,0,7.8,0,0,0,0,0,5.2,0,0,0,0,0,0,0,42.2,0,0.2,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
104000009,"SWE_038_MZB_LO_9","104000009_03.10.2017",2017,"10",3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,2.6,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,10,0,0,23.4,0,0,0,0,0,0,0,0.4,0,0.8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,2.4,97.2,0,6.8,0,0.8,0,0,0,0,0,0,0,0,62.2,0,0,24.6,0,0,0,0,0,3.6,0,0,0,0,0,0,0,21.6,0,0,0,0.4,0,0,0,0,0,0.2,15.6,0,0,0,0,0.4,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0
104000009,"SWE_038_MZB_LO_9","104000009_07.11.2018",2018,"11",7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,5,0,0,18.6,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0.2,16.4,0,0.4,0,0.6,0,0,0,0,0,0,0,0,16.4,0,0,7.4,0,0,0,0,0,5.2,0,0,0,0,0,0,0,11.2,0,0,0,0.4,0,0,0,0,0,0.4,11.6,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.4
104000010,"SWE_038_MZB_LO_10","104000010_10.10.2007",2007,"10",10,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,16.75,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1.25,0.25,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,13.75,0,0,0,0,0,0,0,0.75,0,0,0,3.75,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104000010,"SWE_038_MZB_LO_10","104000010_17.09.2008",2008,"9",17,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,77.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.4,0.4,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0.8,0,0,0,0,0,0,0.2,0,0,4.2,0,0.6,0,0,0,0,0,0,0,0,0,0,4.4,0,0,9.2,0,0,0,0,0,2.4,0.2,0,0,0,0,0,0,2.8,0,0,0,4.6,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104000010,"SWE_038_MZB_LO_10","104000010_14.09.2009",2009,"9",14,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,86.4,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0,41.6,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,6.6,6,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0.8,0,0,0,0,0,0,0,0,0,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,1.8,0,0,8.4,0,0,0,0,0,30,0,0,0,0,0,0,0,0.6,0,0,0,3.2,0,0,0,0,0,0,0.6,0,0,0,0,0.2,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
104000010,"SWE_038_MZB_LO_10","104000010_31.08.2010",2010,"8",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,1,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,3.8,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
104000010,"SWE_038_MZB_LO_10","104000010_30.08.2011",2011,"8",30,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,4.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,2,0.6,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,2.4,0,0,0,0,0.8,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,2.2,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
104000010,"SWE_038_MZB_LO_10","104000010_03.09.2012",2012,"9",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.4,0,0,0,0,0
104000010,"SWE_038_MZB_LO_10","104000010_02.09.2013",2013,"9",2,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,22.6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,4.6,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.8,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.8,0,0.4,0,0,0,0,0,0,0,0,0.2,0,0,6,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.4,0,0,0,0,0.4,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0
104000010,"SWE_038_MZB_LO_10","104000010_31.08.2014",2014,"8",31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,2.8,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,2.4,0,0,0,0,0,1.8,2.4,0,0,0,0,0,0,0.6,0,0,0,3,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
104000010,"SWE_038_MZB_LO_10","104000010_31.08.2015",2015,"8",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,3.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,1.6,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,1.2,0,0,0,0,0,0.2,0,0,0,0,3.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0,0,0,1.8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
104000010,"SWE_038_MZB_LO_10","104000010_26.08.2016",2016,"8",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.32,0.04,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0.56,0,0,0,0,0,0,0,0,0.04,0.12,0.16,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0.6,0,0,0,0.96,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
104000010,"SWE_038_MZB_LO_10","104000010_11.10.2017",2017,"10",11,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,51.8,0,0,0,0,0,0,0,0,0,2.2,0,1.6,0,0,15.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,1.8,0.4,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,1,0,0,0,0,0,0,0,0.6,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0,49.4,0,0,0,0,0,5.4,0,0,0,0,0,0,0,5.8,0,0,0,2.6,0,0,0,0,0,0,0.8,0.6,0,0,0,0.6,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
104000010,"SWE_038_MZB_LO_10","104000010_24.10.2018",2018,"10",24,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,61.8,0,0,0,0,0,0,0,0,0,3.8,0.2,0.2,0,0,11.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.4,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,0,0.6,0,0,0,0,0,0.4,0,0.2,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,1.2,0,0,0,0,0,0,0,2.8,0,0,0,0.4,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104000011,"SWE_038_MZB_LO_11","104000011_10.11.2003",2003,"11",10,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0.4,0,0,116.2,0,0,0,0,0,0.2,0,0,0,0,0,0.4,0,0,168.2,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,4,0.6,0,0,0,0,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0.2,0,0,0,0,0,0,0.2,0,42,0,0.6,12.4,0.2,0,0,0,0,0,0,0,0,1.4,0,0,2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,11.2,0,0.2,0,1,0,0,0,0.8,0,0,23.8,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104000011,"SWE_038_MZB_LO_11","104000011_11.10.2004",2004,"10",11,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0.2,0,0,33.2,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,81.6,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,7.4,0.4,0.2,0,0,0,66.4,0,0,0.2,0,0,0,0,0,0,0,0,0,0,2.4,0.4,0,0,0,0,0,0,0,0,28.6,0.6,0,9.4,0.4,0,0,0,0,0,0,0,0,1.8,0,0,0.8,0,0,0.4,0,0,0,0,0,0,0,0,0,0,7,0,0.2,0.2,0.6,0,0,0,1.6,0,0,2.6,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
104000011,"SWE_038_MZB_LO_11","104000011_28.10.2005",2005,"10",28,0,0,2,0,0,0,0,0,0,0,0,0,0,1.6,0,0,79.4,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,53,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,12,0.8,0.2,0,0,0,52.6,0,0,0.4,0,0,0,0,0,0,0,0.2,0,0,3,0.8,0,0,0,0,0,0,0.6,0,20.8,0,1.6,9.4,1.2,0,0,0,0,0,0,0,0,0.6,0,0,1.8,0,0,0.4,0,0,0.6,0,0,0,0,0,0,0,5.2,0,0.8,0,0.8,0,0,0,3.6,0,0,6,0,0,0,0,0.8,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
104000011,"SWE_038_MZB_LO_11","104000011_28.10.2006",2006,"10",28,0,0,6.8,0,0,0,0,0,0,0,0,0,0,1.6,0,0,72.8,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,395,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,47.6,1.4,1,0,0,0,77,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,6,0.4,0,0,0,0,0,0,0.2,0,78,0,3.8,58,1,0,0,0,0,0,0,0,0,4,0,0,7.2,0,0,0.2,0,0,1.2,0,0,0,0,0,0,0,38.8,0,3.2,0,1,0,0,0,17.4,0,0,6.8,0,0,0,0,20.4,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0
104000011,"SWE_038_MZB_LO_11","104000011_05.11.2007",2007,"11",5,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,32.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,47.4,0,0,0,0,0,0,0,1,0,0.2,0,0,0,0,6.8,0,0,0,0,0,44.8,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,54.6,0,2,10.8,0.2,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,6.4,0,0.2,0,3.8,0,0,0,1.4,0,0,11.8,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
