"site_id","sgn_id","sample_id","year","month","day","ACENTRIA SP.","ACROLOXUS SP.","AESHNIDAE GEN. SP.","AGRIOTYPUS SP.","ANTHOMYIIDAE GEN. SP.","APHELOCHEIRIDAE GEN. SP.","ASELLIDAE GEN. SP.","ATHERICIDAE GEN. SP.","ATYIDAE GEN. SP.","AUSTROPOTAMOBIUS PALLIPES","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BLEPHARICERIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","BRANCHIOBDELLIDAE GEN. SP.","CAENIDAE GEN. SP.","CALAMOCERATIDAE GEN. SP.","CALOPTERYGIDAE GEN. SP.","CAPNIONEURA SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORDULEGASTRIDAE GEN. SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYZICIDAE GEN. SP.","DENDROCOELUM SP.","DIPTERA GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","EUBRIA SP.","GAMMARIDAE GEN. SP.","GASTROPODA GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GORDIIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SP.","HALIPLIDAE GEN. SP.","HEBRIDAE GEN. SP.","HELOPHORUS SP.","HEMIPTERA GEN. SP.","HEPTAGENIIDAE GEN. SP.","HETEROPTERA GEN. SP.","HIRUDINEA GEN. SP.","HIRUDINIDAE GEN. SP.","HYDRACHNA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDRIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROCHUS SP.","HYDROMETRIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYGROBIIDAE GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MERMITHIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MOLANNIDAE GEN. SP.","MUSCIDAE GEN. SP.","NAUCORIDAE GEN. SP.","NEMATODA GEN. SP.","NEMOURIDAE GEN. SP.","NEPIDAE GEN. SP.","NERITIDAE GEN. SP.","NOTONECTIDAE GEN. SP.","ODONTOCERIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","OLIGONEURIIDAE GEN. SP.","OSMYLIDAE GEN. SP.","PACIFASTACUS LENIUSCULUS","PALAEMONIDAE GEN. SP.","PEDICIIDAE GEN. SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANIPENNIA GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIDIDAE GEN. SP.","PLEA SP.","POLYCENTROPODIDAE GEN. SP.","POLYMITARCYIDAE GEN. SP.","POTAMANTHIDAE GEN. SP.","PROCAMBARUS CLARKII","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCATOPHAGIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","SISYRIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYGIDAE GEN. SP.","THAUMALEIDAE GEN. SP.","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRIOPSIDAE GEN. SP.","UNIO SP.","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP.","VIVIPARUS SP."
103000547,"ESP_034_MZB_LO_107","103000547_17.09.2015",2015,"9",17,0,0,0,0,0,282,0,121,0,0,1382,0,0,0,13,0,51,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,4148,13,90,0,0,0,0,896,0,0,0,0,0,0,0,0,0,3,0,0,0,115,0,0,0,0,742,0,0,102,0,0,0,4813,13,0,38,13,0,0,563,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,205,0,0,0,0,0,0,0,1382,0,77,0,0,0,51,0,0,512,0,0,0,0,333,0,0,3,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
103000547,"ESP_034_MZB_LO_107","103000547_28.09.2016",2016,"9",28,0,0,0,0,0,1434,0,179,0,0,64,0,0,0,0,0,128,0,0,0,26,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,2867,13,0,3,0,0,0,666,0,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,512,0,0,218,0,0,0,282,13,0,64,38,13,0,1690,0,0,6,16,0,0,0,0,0,0,0,0,243,0,0,819,0,0,0,0,0,0,0,38,0,64,0,0,0,51,0,0,269,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103000547,"ESP_034_MZB_LO_107","103000547_20.09.2017",2017,"9",20,0,0,0,0,0,3,19,6,0,0,166,0,0,0,0,0,16,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,3,0,67,0,0,0,0,0,0,154,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,6,3,0,64,0,0,0,256,0,0,0,0,6,0,173,0,0,6,38,0,0,0,0,0,0,0,0,70,0,0,29,0,0,0,0,0,0,0,22,0,230,0,0,0,3,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
103000547,"ESP_034_MZB_LO_107","103000547_13.09.2018",2018,"9",13,0,0,0,0,0,435,0,22,0,0,3277,0,0,10,0,0,77,0,0,0,0,0,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3891,26,51,3,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,51,0,0,179,0,0,0,2150,0,0,3,0,0,0,2458,0,0,6,0,0,0,0,0,0,0,0,0,51,0,0,205,0,0,0,0,0,0,0,1382,0,0,0,0,0,102,0,0,256,0,0,0,0,77,0,0,102,0,0,0,51,3,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0
103000547,"ESP_034_MZB_LO_107","103000547_16.09.2019",2019,"9",16,0,0,0,0,0,19,154,13,0,0,2560,0,0,51,0,0,102,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,2150,77,51,0,0,0,0,358,0,0,3,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,51,0,0,51,0,0,0,2355,0,0,0,26,51,0,2458,0,0,6,3,0,0,0,0,0,0,0,0,13,0,0,154,0,0,0,0,0,0,0,2458,0,35,0,0,0,77,0,0,282,0,0,0,0,128,0,0,16,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_21.09.1994",1994,"9",21,0,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,31,0,0,0,0,0,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,406,0,125,343,0,0,0,0,0,0,31,0,0,0,0,0,0,0,94,0,31,0,2248,0,0,0,125,62,0,0,0,0,0,187,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_20.09.1995",1995,"9",20,0,0,0,0,0,16,0,47,0,0,281,0,0,0,0,0,624,0,0,0,31,0,1749,0,0,0,0,0,0,141,0,0,0,0,0,0,0,16,125,0,0,9258,16,0,0,0,0,0,203,0,16,16,0,0,0,0,125,0,62,0,0,0,0,0,0,0,874,0,31,0,1374,0,0,16,7743,624,0,0,16,0,0,1249,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,10006,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,47,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,31,0,0,375,0,250,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_24.09.1996",1996,"9",24,0,0,94,0,0,31,0,47,0,0,1124,156,0,0,0,0,125,0,0,0,0,0,78,0,0,31,0,0,0,0,16,0,0,0,0,0,0,0,765,16,0,3246,0,0,0,0,0,0,1499,0,47,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,62,0,250,0,2748,0,0,0,78,0,0,0,125,0,0,375,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,250,0,0,0,749,0,0,16,0,0,0,0,31,0,0,16,0,0,31,0,0,16,0,0,0,0,0,31,0,0,0,0,47,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_09.09.1997",1997,"9",9,0,0,0,0,0,250,0,47,0,0,2498,0,0,0,0,0,62,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,62,0,16,125,0,0,10239,78,874,0,0,0,0,4995,0,31,0,0,16,31,0,125,0,62,0,0,0,375,0,0,0,125,0,250,0,7992,0,0,0,62,0,0,31,94,0,0,250,0,47,0,31,0,0,0,0,0,0,0,0,62,0,0,500,0,0,0,0,0,0,0,0,0,125,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_03.09.1998",1998,"9",3,0,0,0,0,0,702,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184,0,0,0,0,0,0,156,0,78,0,0,0,20,0,0,0,234,0,0,0,0,0,0,0,0,0,78,0,21385,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,3044,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_24.09.1999",1999,"9",24,0,0,62,0,0,1061,0,0,0,0,624,0,0,0,0,0,1249,0,187,0,62,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,5682,0,0,8,0,0,0,812,0,4,0,0,0,8,0,62,0,8,0,0,0,0,0,0,0,1249,0,0,0,2185,0,0,0,62,0,0,0,125,0,0,437,0,0,0,125,0,0,0,0,0,0,0,4,500,0,0,125,0,0,0,0,0,0,0,0,0,62,0,0,0,124,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_03.10.2000",2000,"10",3,0,0,62,0,0,0,0,0,0,0,125,0,0,0,0,0,375,0,8,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,4371,0,0,0,0,8,0,1124,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,2498,0,0,62,187,0,0,62,125,0,0,320,0,0,0,187,0,0,0,0,250,0,0,0,187,0,0,312,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_20.09.2001",2001,"9",20,0,0,0,0,0,624,0,129,0,0,379,62,0,0,0,0,187,0,4,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,5993,0,125,0,0,0,0,2935,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,62,0,62,0,312,0,0,0,375,62,0,0,62,0,0,312,0,0,125,0,0,0,0,0,0,0,0,0,187,0,0,749,0,0,0,0,0,0,0,250,0,0,0,0,0,250,0,0,62,0,0,0,0,0,0,0,4,0,0,0,0,0,125,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_10.09.2002",2002,"9",10,0,0,0,0,0,70,0,0,0,0,624,0,0,0,0,0,500,0,12,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,39,8,0,7992,0,94,8,0,0,0,4121,0,12,0,0,0,8,0,0,0,62,0,0,0,31,0,0,0,125,0,78,0,13237,0,0,0,62,0,0,0,55,8,0,8,0,0,0,0,94,0,0,0,0,0,0,0,78,0,0,1499,0,0,0,0,0,0,0,0,0,281,0,0,0,219,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,500,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_02.10.2003",2003,"10",2,0,0,47,0,16,47,0,0,0,0,250,0,0,0,0,0,874,0,0,0,79,0,4746,0,0,47,0,0,0,16,0,0,0,0,0,16,0,47,250,0,0,13035,0,16,0,0,0,0,156,0,63,0,0,0,31,0,16,0,125,0,0,0,0,0,0,0,874,0,999,0,8492,0,31,16,78,312,0,0,0,31,0,422,0,0,0,78,62,0,0,0,0,0,0,0,47,31,0,874,0,0,0,0,0,0,0,0,0,2248,0,0,0,1561,31,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,624,0,0,16,0,0,0,0,0,47,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_27.09.2004",2004,"9",27,0,0,0,0,0,215,0,137,0,0,176,0,0,0,20,0,4215,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,5601,0,0,0,0,0,0,98,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,332,0,234,0,566,0,0,0,2420,39,0,0,98,0,0,468,0,0,0,39,98,0,0,0,0,0,0,0,468,0,0,859,0,0,0,0,0,0,0,59,0,117,0,0,0,1464,0,0,20,0,0,0,0,78,0,0,0,0,0,0,20,0,234,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_14.09.2005",2005,"9",14,0,0,15,0,20,20,0,78,0,0,137,0,0,0,0,0,3434,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,663,0,0,7746,0,59,5,0,0,0,20,0,0,39,0,0,39,0,0,0,0,0,0,0,20,0,0,0,351,0,585,0,780,39,0,0,3454,0,0,0,0,0,0,546,0,0,0,0,39,0,0,0,0,0,0,0,390,0,0,234,0,0,0,0,0,0,0,20,0,0,0,0,0,1678,0,0,59,0,0,0,0,20,0,0,0,0,0,0,0,5,39,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_19.09.2006",2006,"9",19,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,137,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,1620,0,20,5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,98,0,59,0,1639,0,0,0,0,0,0,0,40,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,59,0,0,0,0,0,332,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_19.09.2007",2007,"9",19,0,0,5,0,0,0,0,118,0,0,332,0,0,0,0,0,39,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,0,0,0,0,0,0,39,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,2810,0,0,0,117,0,0,0,0,0,0,156,0,0,0,0,59,0,0,0,0,0,0,0,78,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_16.09.2008",2008,"9",16,0,0,0,0,0,0,0,25,0,0,117,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,625,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,800,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,273,0,0,410,0,0,0,0,0,0,0,30,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_30.09.2009",2009,"9",30,0,0,0,0,0,59,0,54,0,0,44,0,0,0,15,0,5,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1184,0,0,0,0,0,0,176,0,0,15,0,0,5,0,0,0,0,0,0,0,10,0,0,0,44,0,29,0,1346,0,0,0,73,15,0,0,73,0,0,468,0,0,0,0,44,0,0,0,0,0,0,0,88,0,0,1098,0,0,0,0,0,0,0,20,0,5,0,0,0,351,10,0,5,0,0,0,5,0,0,0,0,0,0,0,0,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_15.09.2010",2010,"9",15,0,0,0,0,0,98,0,98,0,0,59,0,0,0,0,0,1015,0,0,0,0,0,4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3121,0,20,20,0,0,0,1093,0,2,5,0,0,15,0,10,0,20,0,0,0,0,0,0,0,1249,0,195,0,1405,0,0,0,429,10,0,59,137,0,0,1181,0,0,10,0,156,0,0,0,0,0,0,0,39,0,0,312,0,0,0,0,0,0,0,59,0,0,0,0,0,1249,0,0,15,0,0,0,0,10,0,0,5,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_08.09.2011",2011,"9",8,0,0,0,0,0,20,0,0,0,0,78,0,0,0,0,0,195,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2361,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,2820,0,0,0,0,0,0,0,29,0,0,0,0,0,10,20,20,0,0,0,0,0,0,0,20,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_10.09.2012",2012,"9",10,0,0,20,0,0,20,0,118,0,0,39,0,0,0,0,0,20,0,0,0,20,0,23102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,7062,0,10,39,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,351,0,0,0,8741,0,0,0,0,59,0,0,98,0,0,273,0,0,0,0,59,0,0,0,0,0,0,0,78,0,0,1561,0,0,0,0,0,0,0,0,0,273,0,0,0,5000,0,0,371,0,0,0,0,59,0,0,0,0,0,0,0,98,0,0,0,39,0,0,20,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_05.09.2013",2013,"9",5,0,0,0,0,0,39,0,107,0,0,546,0,0,0,0,0,78,0,5,0,0,0,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258,0,29,10,0,0,0,1483,0,0,0,0,0,10,0,0,0,0,0,0,0,332,0,0,0,390,0,215,0,312,0,0,0,790,859,0,20,49,10,0,869,0,0,39,0,59,0,0,0,0,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,0,0,5,0,0,0,312,5,0,59,0,0,0,10,0,0,0,20,0,0,0,10,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_16.09.2014",2014,"9",16,0,0,8,0,0,40,0,80,0,0,320,0,0,0,0,0,128,0,0,0,16,0,3312,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,32,0,0,5568,0,0,0,0,0,0,2048,0,0,0,0,0,24,0,64,0,0,0,0,0,0,0,0,0,0,128,128,0,1920,0,0,0,224,16,0,4,1472,0,0,240,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,640,0,0,0,24,0,0,0,288,0,32,0,0,0,1856,0,0,64,0,0,0,0,48,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_02.09.2015",2015,"9",2,0,0,0,0,0,160,0,20,0,0,8,0,0,0,0,0,0,8,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14464,0,160,0,0,0,0,10752,0,0,0,0,0,0,0,96,0,0,0,0,0,4,0,0,0,0,384,384,0,11008,0,0,0,1280,1280,0,0,64,0,0,2688,0,0,4,0,8,0,0,0,0,0,0,0,4,0,0,512,0,0,0,0,0,0,0,3072,0,8,0,0,0,1792,0,0,160,0,0,0,0,160,0,4,128,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_12.09.2016",2016,"9",12,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32,0,256,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,64,0,0,6656,0,0,0,0,0,0,2816,0,4,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,64,64,0,5120,0,0,0,544,96,0,32,32,32,0,288,0,0,0,0,64,0,0,0,0,0,0,0,32,0,0,256,0,0,0,4,0,0,0,480,0,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_05.09.2017",2017,"9",5,0,0,0,0,32,32,0,4,0,0,192,0,0,0,0,0,64,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,8960,0,64,4,0,0,0,4992,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,448,448,0,3072,0,0,0,992,768,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,256,0,0,0,0,0,0,0,1792,0,0,0,0,0,3328,0,0,4,0,0,0,0,224,0,0,4,0,0,0,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_18.09.2018",2018,"9",18,0,0,4,0,0,28,0,8,0,0,608,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,22528,0,4,0,0,0,0,2816,0,0,0,0,0,28,0,256,0,0,0,0,0,64,0,0,0,0,0,160,0,3712,0,0,0,1344,0,0,0,0,0,0,1472,0,4,0,0,0,0,0,0,0,0,0,0,56,0,0,1408,0,0,0,44,4,0,0,2560,0,0,0,0,0,288,0,0,0,0,0,0,0,128,0,4,16,0,0,0,4,0,128,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
103000548,"ESP_034_MZB_LO_108","103000548_09.09.2019",2019,"9",9,0,0,0,0,0,12,0,192,0,0,544,0,0,0,32,0,32,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,4096,0,0,8,0,4,0,3584,0,8,8,0,0,12,0,4,0,0,0,0,0,64,0,0,0,0,32,192,0,5376,0,0,0,384,64,0,0,64,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,512,0,0,0,0,0,0,0,224,0,0,0,0,0,3840,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103000549,"ESP_034_MZB_LO_109","103000549_13.09.1993",1993,"9",13,0,0,0,0,0,0,0,0,0,0,937,0,0,0,0,0,0,0,0,0,0,0,23102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,375,0,0,0,0,0,0,0,8,0,0,145982,0,0,0,0,0,0,0,0,0,8898,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
103000549,"ESP_034_MZB_LO_109","103000549_13.09.1994",1994,"9",13,0,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,5245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,16203,0,0,0,0,0,0,0,0,0,6275,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
103000549,"ESP_034_MZB_LO_109","103000549_14.09.1995",1995,"9",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,332,0,0,0,0,0,0,0,0,0,0,93659,0,0,0,0,0,0,0,0,0,9678,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0
