"site_id","sgn_id","sample_id","year","month","day","AGRIOTYPUS SP.","ANISOPTERA GEN. SP.","APATANIA SP.","APHELOCHEIRUS AESTIVALIS","ARANEAE GEN. SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","BAETIDAE GEN. SP.","BDELLOCEPHALA PUNCTATA","BERAEA MAURUS","BERAEODES MINUTUS","BIBIONIDAE GEN. SP.","BRACHYCENTRUS MACULATUS","BRACHYCENTRUS SUBNUBILUS","BRACHYCERA GEN. SP.","BRANCHIOBDELLA SP.","CAENIS SP.","CALOPTERYGIDAE GEN. SP.","CAMBARIDAE GEN. SP.","CERATOPOGONIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORDULEGASTER SP.","COROPHIUM SP.","CRAMBIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYBAEIDAE GEN. SP.","CYLINDROTOMIDAE GEN. SP.","DECAPODA GEN. SP.","DIPTERA GEN. SP.","DIXA SP.","DOLICHOPODIDAE GEN. SP.","DRYOPS SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECHINOGAMMARUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHEMEROPTERA GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","FANNIA SP.","GAMMARUS FOSSARUM/PULEX","GAMMARUS ROESELII","GASTROPODA GEN. SP.","GERRIS SP.","GLOSSIPHONIA SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SP.","HALIPLUS SP.","HELOBDELLA SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HETEROPTERA GEN. SP.","HIRUDINEA GEN. SP.","HYDRA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROMETRA SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYDROSCAPHA SP.","HYDROZOA GEN. SP.","ISOPODA GEN. SP.","LEPIDOPTERA GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTES SP.","LEUCTRIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MICRASEMA LONGULUM","MICRASEMA SETIFERUM SETIFERUM","MICRONECTA SP.","MICROVELIA SP.","MUSCIDAE GEN. SP.","NEMATOCERA GEN. SP.","NEMATODA GEN. SP.","NEMOURIDAE GEN. SP.","NEPA SP.","NIPHARGUS SP.","NOTERUS SP.","NOTONECTIDAE GEN. SP.","ODONTOCERIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","ONYCHOGOMPHUS SP.","OSMYLUS SP.","PERLIDAE GEN. SP.","PERLIDAE/PERLODIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIS SP.","PLECOPTERA GEN. SP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POMATINUS SUBSTRIATUS","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCATOPHAGIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SISYRA SP.","SPHAERIIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYGIDAE GEN. SP.","THAUMALEIDAE GEN. SP.","THEROMYZON SP.","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TURBELLARIA GEN. SP.","VALVATA SP.","VELIA SP."
105000004,"LUX_027_MZB_LO_4","105000004_28.08.2007",2007,"8",28,0,0,0,0,0,0,0,38,124,0,0,0,0,0,0,0,0,0,13,0,0,319,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,4,10,0,136,0,87,11,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,134,0,0,0,2,8,0,0,0,63,0,0,0,0,0,0,0,200,0,79,0,1,0,0,0,0,3,1,0,30,0,74,0,1,0,0,4,87,0,0,0,0,4,2,0,0,19,0,0,43,2,0,0,1,0,0,2,0,0,9,172,0,666,0,0,0,0,1,0,0,0,0,0,0,0,0
105000004,"LUX_027_MZB_LO_4","105000004_27.08.2008",2008,"8",27,0,0,0,0,0,0,0,7,56,0,0,0,0,0,0,0,0,0,0,0,7,228,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,219,0,26,26,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,87,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,322,0,32,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,0,5,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,29,0,0,0,50,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0
105000004,"LUX_027_MZB_LO_4","105000004_27.08.2009",2009,"8",27,0,0,0,0,0,0,0,42,31,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,62,2,3,4,0,0,0,0,1,0,0,7,0,15,5,0,0,0,0,0,20,0,0,0,2,5,0,0,1,23,0,0,0,0,0,0,0,59,0,3,4,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,41,0,0,0,0,0,8,0,0,22,0,0,5,1,0,0,0,0,0,8,0,0,0,26,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0
105000004,"LUX_027_MZB_LO_4","105000004_26.08.2011",2011,"8",26,0,0,0,0,0,0,0,23,88,0,0,0,0,0,0,0,0,1,0,0,7,156,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,128,0,0,8,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,51,0,0,0,4,14,0,0,2,31,0,0,0,0,0,2,0,275,0,20,0,0,3,0,0,0,0,6,0,9,1,36,0,0,0,0,0,66,0,0,1,0,1,19,0,0,71,0,0,25,1,0,0,0,0,0,2,0,0,62,69,1,17,0,0,0,0,0,0,0,0,2,0,0,0,0
105000004,"LUX_027_MZB_LO_4","105000004_29.08.2012",2012,"8",29,0,0,0,0,0,0,0,13,307,0,0,0,0,0,1,0,0,0,4,0,0,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,103,0,0,0,28,19,0,0,0,7,0,0,0,0,0,0,0,121,0,24,2,4,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,21,0,0,0,0,10,0,0,0,51,0,0,23,0,0,0,0,0,0,20,0,0,8,17,1,908,0,0,0,0,0,0,0,0,0,0,0,0,0
105000004,"LUX_027_MZB_LO_4","105000004_17.09.2013",2013,"9",17,0,0,0,0,2,0,0,13,30,0,0,0,0,0,0,0,0,0,0,0,10,262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,2,0,122,1,0,7,0,0,1,0,0,0,0,0,0,2,11,0,0,0,0,0,176,1,0,0,26,10,0,0,0,32,0,0,0,0,0,17,1,280,0,52,0,2,0,0,0,0,0,0,0,5,0,48,0,0,0,0,0,36,0,0,1,0,9,11,0,0,0,0,0,0,2,0,1,3,0,0,17,0,0,12,45,1,67,0,0,0,0,0,0,0,0,1,0,0,0,0
105000004,"LUX_027_MZB_LO_4","105000004_14.10.2014",2014,"10",14,0,0,0,0,0,0,0,39,62,0,0,0,0,0,2,0,0,0,0,0,2,103,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,45,0,3,12,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,77,0,0,0,9,15,0,0,0,92,0,0,0,0,0,6,0,166,0,87,0,5,0,0,0,0,2,0,0,6,0,63,0,0,0,0,0,51,0,0,1,0,10,1,0,0,69,0,0,43,0,0,1,0,0,0,4,0,0,17,45,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
105000004,"LUX_027_MZB_LO_4","105000004_30.09.2015",2015,"9",30,0,0,0,0,2,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,43,0,1,13,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,17,1,0,0,12,14,0,0,0,139,0,0,0,0,0,15,2,189,0,112,1,0,1,0,0,0,1,0,0,1,0,76,0,0,0,0,0,105,0,0,1,0,3,34,0,0,61,0,0,50,1,0,2,2,0,0,3,0,0,35,40,0,13,0,1,0,0,0,0,0,0,3,0,0,0,0
105000004,"LUX_027_MZB_LO_4","105000004_06.10.2016",2016,"10",6,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,149,0,0,0,4,2,0,0,0,17,0,0,0,0,0,1,0,158,0,27,1,2,0,0,1,0,1,0,0,0,0,30,0,0,0,0,0,34,0,0,0,0,5,30,0,0,3,0,0,14,0,0,0,0,0,0,7,0,1,18,18,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
105000004,"LUX_027_MZB_LO_4","105000004_25.09.2017",2017,"9",25,0,0,0,0,0,0,0,6,74,0,0,0,0,0,0,0,0,0,0,0,1,62,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,42,0,0,21,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,44,0,0,0,4,10,0,0,0,59,0,0,0,0,0,3,1,133,0,75,0,1,0,0,0,0,0,0,0,3,0,197,0,0,0,0,1,110,0,0,1,0,3,51,0,0,23,0,0,58,7,0,0,1,0,0,3,0,0,5,176,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0
105000005,"LUX_027_MZB_LO_5","105000005_29.08.2007",2007,"8",29,0,0,0,0,0,0,0,4,250,0,0,0,0,0,0,0,0,1,0,0,5,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,102,0,16,6,0,0,6,0,0,0,0,1,1,34,16,2,1,0,0,0,11,0,1,0,5,5,2,0,0,60.2,0,0,0,0,0,418,0,10,0,43,2,2,0,0,0,0,0,2,1,12,0,1,0,0,0,0,0,69,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,26,0,0,1,22,0,865,0,1,0,0,1,0,0,0,0,0,0,0,0
105000005,"LUX_027_MZB_LO_5","105000005_19.08.2008",2008,"8",19,0,0,0,0,0,0,0,3,255,0,0,0,0,5,0,0,0,10,7,0,2,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,209,0,4,7,0,0,7,0,2,0,0,0,0,2,0,1,0,0,0,0,21,0,0,0,1,3,0,0,0,44,0,0,0,0,0,46,0,67,0,118,12,0,2,0,0,0,0,0,0,0,0,203,0,0,0,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,70,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0
105000005,"LUX_027_MZB_LO_5","105000005_21.08.2009",2009,"8",21,0,0,0,0,0,0,0,5,23,0,0,0,0,1,0,0,0,0,2,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,173,0,2,19,0,0,40,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,44,0,0,0,0,0,177,4,1,0,115,3,2,30,0,0,0,1,0,2,0,0,0,0,0,0,0,4,201,0,0,2,0,0,0,0,0,21,0,0,0,55,0,0,0,0,0,12,0,0,0,12,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0
105000005,"LUX_027_MZB_LO_5","105000005_17.08.2011",2011,"8",17,0,0,0,0,0,0,0,0,359,0,0,0,0,9,0,0,0,1,7,0,8,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,684,0,60,15,0,1,16,0,0,0,0,0,4,100,7,2,0,0,0,0,77,0,0,1,6,11,0,1,0,168,0,0,0,0,0,101,4,14,0,120,3,6,6,0,0,0,4,0,0,3,0,12,0,0,0,0,17,213,0,0,3,0,1,0,0,0,45,0,0,0,34,0,0,0,0,0,30,0,11,0,51,1,203,0,5,0,0,5,0,0,0,20,1,0,0,0
105000005,"LUX_027_MZB_LO_5","105000005_27.08.2012",2012,"8",27,0,0,0,0,0,0,0,1,314,0,0,1,0,68,0,0,0,12,3,0,3,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,187,0,23,8,0,4,2,0,2,0,0,0,0,1,1,0,0,0,0,0,110,0,0,0,1,8,0,0,0,24,0,0,0,0,0,27,0,16,0,106,1,15,3,0,0,0,0,0,0,1,0,46,0,2,0,0,2,153,0,0,0,0,1,0,0,0,16,0,0,0,12,0,0,0,0,0,33,0,0,0,14,0,113,0,0,9,0,0,0,0,0,0,0,0,0,1
105000005,"LUX_027_MZB_LO_5","105000005_12.09.2013",2013,"9",12,0,0,0,0,0,0,0,1,181,0,0,0,0,5,0,0,0,2,53,0,2,387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,80,0,82,57,0,0,10,0,100,0,0,0,0,12,62,0,0,0,0,0,67,0,0,1,3,6,0,0,0,98,0,0,0,0,0,57,18,50,0,35,3,2,2,0,0,0,5,0,0,7,0,10,0,0,0,0,3,346,0,0,4,0,2,0,0,0,8,0,0,0,128,0,0,1,1,0,10,0,0,0,18,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0
105000005,"LUX_027_MZB_LO_5","105000005_25.09.2014",2014,"9",25,0,0,0,0,0,0,0,5,465,0,0,0,0,35,0,0,0,0,4,0,2,522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,114,0,90,4,0,0,9,0,6,0,0,0,1,10,12,6,0,0,0,0,60,0,0,0,5,8,0,0,0,195,0,0,0,0,0,6,5,29,0,30,2,2,8,0,0,0,10,0,0,2,1,6,0,0,0,0,9,61,0,0,10,0,0,0,0,0,23,0,0,0,22,0,0,0,0,0,34,0,3,1,87,0,46,0,1,0,0,1,0,0,0,0,0,0,0,0
105000005,"LUX_027_MZB_LO_5","105000005_05.10.2015",2015,"10",5,0,0,0,0,0,0,0,0,421,0,0,0,0,463,0,0,0,0,8,0,3,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,61,0,67,23,0,0,16,0,16,0,0,0,5,15,18,4,0,0,0,0,24,0,0,0,0,10,0,0,0,353,0,0,0,0,0,10,34,53,0,10,2,5,13,0,12,0,21,0,0,68,0,6,0,0,0,0,6,487,0,0,7,0,0,0,0,0,1,0,0,0,27,0,0,1,1,1,30,0,0,0,106,1,30,0,4,0,0,11,0,0,0,0,0,0,0,0
105000005,"LUX_027_MZB_LO_5","105000005_16.10.2016",2016,"10",16,0,0,0,0,0,0,0,3,57,0,0,0,0,819,0,0,0,0,25,0,0,319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,71,0,32,41,0,0,25,0,16,0,0,0,0,1,7,7,0,0,0,0,176,0,0,0,0,1,1,0,0,390,0,0,0,0,0,75,9,102,0,12,2,3,29,0,0,0,1,0,0,4,0,17,0,0,0,1,1,46,0,0,4,0,0,0,0,0,27,0,0,0,63,0,0,0,0,0,28,0,0,0,24,0,13,0,0,0,0,5,0,0,0,1,0,0,0,0
105000005,"LUX_027_MZB_LO_5","105000005_25.09.2017",2017,"9",25,0,0,0,0,0,0,0,0,78,0,0,0,0,935,0,0,0,0,16,0,1,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,124,0,96,13,0,0,15,0,1,0,0,0,0,0,10,6,0,0,0,0,7,0,0,0,0,1,5,0,0,83,0,0,0,0,0,0,3,7,0,6,0,0,139,0,0,0,0,0,0,5,0,0,0,0,0,0,1,61,0,0,2,0,0,0,0,0,15,0,0,0,24,0,0,4,0,0,24,0,0,0,99,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0
105000006,"LUX_027_MZB_LO_6","105000006_27.08.2007",2007,"8",27,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,6,0,0,21,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,128,0,0,26,0,0,0,0,0,28,3,0,0,21,0,6,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,18,0,0,0,25,0,3,3,0,0,29,0,0,0,11,0,65,0,0,0,0,0,0,0,0,9,0,0,0,0
105000006,"LUX_027_MZB_LO_6","105000006_21.08.2008",2008,"8",21,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,2,0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,27,6,0,0,1,0,0,0,0,1,0,0,53,0,0,0,0,0,1,0,0,0,1,1,39,0,0,212,0,0,0,0,0,8,2,7,0,32,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,15,0,0,0,16,0,2,0,0,0,19,0,0,0,0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0
105000006,"LUX_027_MZB_LO_6","105000006_19.08.2009",2009,"8",19,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,23,0,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,45,0,21,4,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,1,10,0,0,908,4,0,0,0,0,6,0,5,0,8,0,4,0,0,0,0,2,0,0,2,1,2,0,0,0,0,0,151,0,0,0,0,0,0,0,0,18,0,0,0,13,0,2,0,0,0,37,0,0,0,25,0,24,0,3,0,0,0,0,0,0,2,0,0,0,0
105000006,"LUX_027_MZB_LO_6","105000006_17.08.2011",2011,"8",17,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,21,0,2,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81,0,7,12,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,2,1,5,0,0,39,0,0,0,0,0,2,2,10,0,6,0,1,0,0,0,0,6,0,0,5,0,0,1,0,0,0,0,387,0,0,0,0,0,0,0,0,35,0,0,0,164,0,0,0,0,0,12,0,16,0,3,1,16,0,1,0,0,0,0,0,0,1,0,0,0,0
105000006,"LUX_027_MZB_LO_6","105000006_28.08.2012",2012,"8",28,0,0,0,0,0,0,0,0,1424,0,0,0,0,0,0,0,0,1,12,0,1,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,20,30,0,3,0,0,6,1,0,0,0,0,4,1,0,0,0,0,10,0,0,0,1,4,19,0,0,239,1,0,0,0,0,0,1,43,0,10,0,12,0,0,0,0,0,0,1,8,0,3,0,0,0,0,0,270,0,0,0,0,0,0,0,0,76,0,0,0,47,0,0,1,0,0,53,0,1,0,7,0,67,0,1,0,0,0,0,0,0,0,0,0,0,0
105000006,"LUX_027_MZB_LO_6","105000006_17.09.2013",2013,"9",17,0,0,0,0,4,0,0,0,259,0,0,0,0,0,0,0,0,0,11,0,2,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,69,0,8,21,0,4,0,0,0,0,0,1,0,0,23,10,0,0,0,0,23,0,0,0,0,4,2,0,0,351,0,0,0,0,0,8,3,48,0,9,1,28,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,221,0,0,0,0,0,0,0,0,105,0,0,0,105,0,0,0,0,0,36,0,1,0,5,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0
105000006,"LUX_027_MZB_LO_6","105000006_14.10.2014",2014,"10",14,0,0,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,1,0,2,243,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,160,0,41,15,0,1,1,0,6,0,0,0,0,1,12,25,0,0,0,0,43,0,0,0,1,2,21,0,0,524,5,0,0,2,0,6,9,48,0,0,0,7,3,0,0,0,0,0,1,1,0,3,0,0,0,0,0,219,0,0,0,0,0,0,5,0,142,0,0,0,52,0,0,0,0,0,34,0,0,0,3,0,11,0,29,0,0,1,0,0,0,0,0,0,0,0
105000006,"LUX_027_MZB_LO_6","105000006_01.10.2015",2015,"10",1,0,0,0,0,1,0,0,4,59,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,13,31,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,18,0,0,0,1,1,27,0,0,397,0,0,0,0,0,3,0,10,0,3,1,19,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,296,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,10,0,0,0,1,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0
105000006,"LUX_027_MZB_LO_6","105000006_05.10.2016",2016,"10",5,0,0,0,0,0,0,0,2,128,0,0,0,0,0,0,0,0,0,9,0,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,37,48,0,0,0,0,3,0,0,0,0,0,13,15,0,0,0,0,157,0,0,0,2,8,84,0,0,933,0,0,0,0,0,6,0,106,0,0,0,8,0,0,2,6,0,0,0,9,0,4,0,0,0,0,0,284,0,0,0,0,0,0,7,0,47,0,0,0,88,0,0,0,0,0,32,0,1,1,1,0,40,0,1,0,0,0,0,0,0,2,0,0,0,0
105000006,"LUX_027_MZB_LO_6","105000006_25.09.2017",2017,"9",25,0,0,0,0,0,0,0,2,82,0,0,0,0,8,0,0,0,0,4,0,4,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,249,1,27,15,0,0,2,0,2,0,0,0,0,0,6,6,0,0,0,0,26,0,0,0,0,1,1,0,0,540,0,0,0,0,0,5,16,18,0,1,0,2,15,0,8,0,3,0,0,13,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,15,0,0,0,79,0,0,0,0,0,13,0,0,0,7,0,24,0,4,0,0,2,0,0,0,2,0,0,0,0
105000007,"LUX_027_MZB_LO_7","105000007_29.08.2007",2007,"8",29,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,1,0,2,132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,62,0,10,2,0,0,15,0,1,0,0,0,0,0,108,0,0,0,0,0,76,0,0,0,2,3,699,0,0,17,0,0,0,2,0,9,0,29,0,41,4,3,0,0,0,0,0,0,0,3,0,13,0,4,0,0,0,124,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,3,1,0,0,7,0,127,0,0,1,0,0,0,0,5,0,0,0,0,0
105000007,"LUX_027_MZB_LO_7","105000007_20.08.2008",2008,"8",20,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,1,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,204,0,55,5,0,0,7,0,3,0,0,0,6,0,5,0,0,0,0,0,21,0,0,0,2,1,549,0,0,4,0,0,0,0,0,0,0,20,0,64,3,2,0,0,0,0,0,0,0,1,0,5,0,1,0,0,2,43,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,21,0,231,0,0,0,0,0,0,0,0,0,0,0,0,1
105000007,"LUX_027_MZB_LO_7","105000007_27.08.2009",2009,"8",27,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,2,10,0,0,5,0,21,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,63,8,1,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,37,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105000007,"LUX_027_MZB_LO_7","105000007_17.08.2011",2011,"8",17,0,0,0,0,2,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,567,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,149,0,4,4,0,0,3,0,36,0,0,0,0,0,4,5,0,0,0,0,26,0,0,0,4,43,0,0,1,30,0,0,0,0,0,1,1,30,0,23,11,9,0,0,0,0,0,0,0,5,0,43,0,0,0,0,4,39,0,0,2,0,0,2,0,0,25,0,0,0,41,0,0,0,0,0,12,0,0,7,88,8,59,0,0,0,0,0,0,0,0,2,0,0,0,0
105000007,"LUX_027_MZB_LO_7","105000007_29.08.2012",2012,"8",29,0,0,0,0,2,0,0,1,59,0,0,0,0,1,0,0,0,0,1,1,1,215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,150,0,12,16,0,0,1,0,15,0,0,0,0,0,0,3,0,0,0,0,83,0,0,0,9,21,1,0,0,19,0,0,0,0,0,5,2,79,0,46,3,0,0,0,0,0,0,0,0,2,0,42,0,0,0,0,3,20,0,0,5,0,1,5,0,0,20,0,0,0,7,0,0,0,0,0,19,0,0,2,11,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
105000007,"LUX_027_MZB_LO_7","105000007_12.09.2013",2013,"9",12,0,0,0,0,1,0,0,4,30,0,0,0,0,0,0,0,1,0,1,0,4,38,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,30,0,93,0,3,7,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,312,0,0,0,7,14,0,0,0,25,0,0,0,1,0,7,0,328,0,20,7,4,0,0,0,0,0,0,0,3,0,65,0,1,0,0,5,160,0,0,6,0,1,3,0,0,3,0,0,0,23,0,1,0,0,0,2,0,0,9,44,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
105000007,"LUX_027_MZB_LO_7","105000007_25.09.2014",2014,"9",25,0,0,0,0,0,0,0,28,75,0,0,0,0,0,0,0,0,0,1,0,0,34,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,6,3,0,72,0,28,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,37,0,0,0,6,25,1,0,0,55,0,0,0,0,0,1,0,48,0,5,0,0,0,0,1,0,0,0,0,13,0,16,0,0,0,0,4,26,0,0,7,0,0,1,0,0,23,0,0,0,26,0,0,0,0,0,16,0,0,31,64,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0
