"Site.ID";"Sample.ID";"Sampling.date";"Taxon.name";"Taxon.ID";"Abundance";"Definition.of.abundance.class";"Abundance.class";"Site_ID_Ellen";"sampling.method"
"BEVL_VMM_452000";NA;"14.05.2003";"Chironomidae non thummi-plumosus";NA;51;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Cloeon";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Dytiscidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Erpobdella";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Gammaridae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Gyraulus";NA;10;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Helobdella";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Hydracarina";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Ischnura";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Leptoceridae";NA;8;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Limoniidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Lumbricidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Lymnaea";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Naididae";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Noteridae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Orthetrum";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Physa";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Pisidium";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Potamopyrgus";NA;6;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Sigara";NA;4;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Sphaerium";NA;7;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.05.2003";"Tubificidae";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Acroloxus";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Aeshna";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Asellidae";NA;9;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Bithynia";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Caenis";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Ceratopogonidae";NA;6;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Chaoboridae";NA;6;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Chironomidae non thummi-plumosus";NA;51;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Cloeon";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Coenagrion";NA;26;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Copepoda";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Corixa";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Daphnia";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Dytiscidae";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Ecnomidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Erpobdella";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Gammaridae";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Helobdella";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Hippeutis";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Hydracarina";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Hydrophilidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Ischnura";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Lege kokers";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Leptoceridae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Lymnaea";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Micronecta";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Naucoris";NA;7;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Ostracoda";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Physa";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Piscicola";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Pisidium";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Planorbis";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Plea";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Potamopyrgus";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Psychodidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Pyrrhosoma";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Sigara";NA;4;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Sphaerium";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"17.08.2004";"Tubificidae";NA;5;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Asellidae";NA;5;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Bithynia";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Caenis";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Chironomidae non thummi-plumosus";NA;40;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Cloeon";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Coenagrion";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Dreissena";NA;25;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Erpobdella";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Gammaridae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Helobdella";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Mysidae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Pisidium";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Planorbis";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Sigara";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"14.08.2008";"Tubificidae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Argulidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Asellidae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Caenis";NA;22;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Ceratopogonidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Chironomidae non thummi-plumosus";NA;80;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Copepoda";NA;10;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Erpobdella";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Gammaridae";NA;17;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Gerris";NA;100;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Haliplidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Helobdella";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Ischnura";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Leptoceridae";NA;9;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Lumbricidae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Micronecta";NA;7;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Mysidae";NA;100;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Naididae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Physella";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Piscicola";NA;10;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Polycentropodidae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Potamopyrgus";NA;4;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Sialis";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Sphaerium";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Theromyzon";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"29.06.2011";"Tubificidae";NA;5;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Ancylus";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Asellidae";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Bithynia";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Chironomidae non thummi-plumosus";NA;120;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Chironomidae thummi-plumosus";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Coenagrion";NA;15;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Erpobdella";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Gammaridae";NA;5;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Gerris";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Helobdella";NA;14;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Hydracarina";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Ischnura";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Lege kokers";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Lymnaea";NA;16;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Mysidae";NA;18;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Physella";NA;10;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Piscicola";NA;10;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Planorbis";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Potamopyrgus";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Pyrrhosoma";NA;6;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Ranatra";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Theromyzon";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Tubificidae";NA;4;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"15.09.2014";"Valvata";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Acroloxus";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Aeshna";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Asellidae";NA;15;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Bithynia";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Caenis";NA;60;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Ceratopogonidae";NA;25;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Chironomidae non thummi-plumosus";NA;90;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Cloeon";NA;4;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Crangonyctidae";NA;7;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Dendrocoelum";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Dugesia";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Dytiscidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Ecnomidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Erythromma";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Ferrissia";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Gammaridae";NA;18;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Gyraulus";NA;6;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Haliplidae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Hydracarina";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Hydrometra";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Hydrophilidae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Hydroptilidae";NA;30;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Ilyocoris";NA;4;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Ischnura";NA;25;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Leptoceridae";NA;4;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Limoniidae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Micronecta";NA;30;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Muscidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Mysidae";NA;50;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Naididae";NA;6;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Noteridae";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Notonecta";NA;4;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Physella";NA;36;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Plea";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"09.05.2019";"Potamopyrgus";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Anax";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Bithynia";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Caenis";NA;8;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Cambaridae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Chironomidae non thummi-plumosus";NA;40;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Cloeon";NA;30;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Coenagrion";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Crangonyctidae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Dreissena";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Dugesia";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Ecnomidae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Erythromma";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Ferrissia";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Gammaridae";NA;20;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Hydracarina";NA;8;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Hydrophilidae";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Hydroptilidae";NA;3;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Ilyocoris";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Ischnura";NA;50;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Leptoceridae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Limoniidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Lymnaea";NA;13;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Menetus";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Mesovelia";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Mysidae";NA;60;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Physella";NA;100;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Piscicola";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Ranatra";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Sigara";NA;6;NA;NA;NA;"Handnet"
"BEVL_VMM_452000";NA;"02.10.2023";"Valvata";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Bithynia";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Caenis";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Chironomidae non thummi-plumosus";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Chironomidae thummi-plumosus";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Dugesia";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Erpobdella";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Glossiphonia";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Helobdella";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Ischnura";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Leptoceridae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Lumbriculidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Lymnaea";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Micronecta";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Naididae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Planorbis";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Potamopyrgus";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Sigara";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Theodoxus";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Tubificidae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"22.05.1989";"Valvata";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Asellidae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Baetis";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Bithynia";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Chironomidae thummi-plumosus";NA;101;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Dryopidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Dytiscidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Ecnomidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Erpobdella";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Gyraulus";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Helobdella";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Hydrophilidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Ischnura";NA;8;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Lumbriculidae";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Lymnaea";NA;101;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Micronecta";NA;101;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Naididae";NA;1001;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Nepa";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Orthetrum";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Physa";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Piscicola";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Potamopyrgus";NA;51;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Segmentina";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Sigara";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Tipulidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"21.05.1992";"Valvata";NA;101;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Anisus";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Anodonta";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Asellidae";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Bathyomphalus";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Bithynia";NA;101;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Chironomidae non thummi-plumosus";NA;101;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Chironomidae thummi-plumosus";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Cloeon";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Daphnia";NA;5;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Dugesia";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Dytiscidae";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Enchytraeidae";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Erpobdella";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Glossiphonia";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Gyraulus";NA;51;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Haliplidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Helobdella";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Hemiclepsis";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Hippeutis";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Ischnura";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Lepidostomatidae";NA;1;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Leptoceridae";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Lymnaea";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Orthetrum";NA;2;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Phryganeidae";NA;11;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Physa";NA;101;NA;NA;NA;"Handnet"
"BEVL_VMM_541000";NA;"23.08.1994";"Planorbis";NA;2;NA;NA;NA;"Handnet"
